group,track_id,first_frame,last_frame,observed_frames,expected_frames,missing_frames,coverage,transitions,transition_sequence,mean_movement,max_movement,mean_iou,min_iou,low_iou_count,suspicious
zm1_11,5,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.2659105348362511,2.1213203435596424,0.9921614433321638,0.9309922417313189,0,False
zm1_11,6,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.09069902897069321,0.7071067811865476,0.9973360897743725,0.9733333333333334,0,False
zm1_11,7,1,97,97,97,0,1.0,0,,0.11399140373631601,1.118033988749895,0.9968664114757174,0.9619184479971259,0,False
zm1_11,8,1,97,97,97,0,1.0,0,,0.058555420245412944,0.7071067811865476,0.9981559443268023,0.9710934227063259,0,False
zm1_11,9,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.25431197355159324,1.5811388300841898,0.993325637209069,0.952101087275933,0,False
zm1_11,10,1,97,97,97,0,1.0,0,,0.07291666666666667,1.0,0.9979485049465602,0.9701492537313433,0,False
zm1_12,1,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.5015140549920721,5.1478150704935,0.9827571699195552,0.8608470181503889,0,False
zm1_12,2,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.03861569563735987,0.7071067811865476,0.9982849393251646,0.9692307692307692,0,False
zm1_12,3,1,97,97,97,0,1.0,1,zm_im -> zm_el,1.0393800227684038,5.315072906367325,0.9729485120765323,0.847982374768089,0,False
zm1_12,4,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.3569167915255486,3.5,0.9932297825208939,0.9473684210526315,0,False
zm1_12,5,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.11153236230402654,1.0,0.9965251495050668,0.9498662160259118,0,False
zm1_12,6,1,97,97,97,0,1.0,0,,0.010416666666666666,0.5,0.9997818439327486,0.9894736842105263,0,False
zm1_12,7,1,97,97,97,0,1.0,0,,0.08243972460805307,1.0,0.9977988541206332,0.9746460322686862,0,False
zm1_12,8,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.1857127825494395,1.0,0.9955970013210301,0.9754464285714286,0,False
zm1_12,9,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.078125,1.0,0.9977225612394749,0.967741935483871,0,False
zm1_12,10,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.05944902897069321,0.7071067811865476,0.9982255000946458,0.9753086419753086,0,False
zm1_2,1,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.0625,0.5,0.9980159473542862,0.9608277900960828,0,False
zm1_2,2,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.07507402897069321,0.7071067811865476,0.9980255380742181,0.9744182208285196,0,False
zm1_2,3,1,97,97,97,0,1.0,0,,0.03125,0.5,0.9991790038584266,0.9857142857142858,0,False
zm1_2,4,1,97,97,97,0,1.0,0,,0.7908475882847325,67.59622770539788,0.9874277503629821,0.022272842318400404,1,False
zm1_2,5,1,97,97,97,0,1.0,0,,0.04903236230402654,0.7071067811865476,0.9987536042493868,0.9760487734068806,0,False
zm1_2,6,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.05944902897069321,0.7071067811865476,0.998257114143556,0.9721590909090909,0,False
zm1_2,7,1,97,97,97,0,1.0,0,,0.060678549686837946,1.118033988749895,0.9982009749251654,0.9609332609875203,0,False
zm1_2,8,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.041666666666666664,0.5,0.998358958753562,0.9586056644880174,0,False
zm1_2,9,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.09590736230402654,1.0,0.9975540792608224,0.972972972972973,0,False
zm1_2,10,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.12931472460805307,0.7071067811865476,0.9967910051916874,0.9753086419753086,0,False
zm1_3,1,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.2828953270917209,1.118033988749895,0.9928015156168528,0.9686662783925452,0,False
zm1_3,2,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.10416666666666667,1.0,0.997046079635901,0.9710144927536232,0,False
zm1_3,3,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.061606391274719736,0.7071067811865476,0.9982112145252637,0.9734855136084285,0,False
zm1_3,4,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.23136969049280331,1.118033988749895,0.9939520508745114,0.9515873015873015,0,False
zm1_3,5,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.08549069563735988,0.7071067811865476,0.99749815598513,0.9733333333333334,0,False
zm1_3,6,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.09895833333333333,0.5,0.9978033781240924,0.9875,0,False
zm1_3,7,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.3703392205440978,15.041608956491324,0.9907445204422304,0.6756515385239912,0,False
zm1_3,8,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.12105542024541294,1.0,0.9955279568953808,0.9597578347578347,0,False
zm1_3,9,1,97,97,97,0,1.0,0,,0.036458333333333336,0.5,0.998555105876776,0.9553868058851448,0,False
zm1_3,10,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.09895833333333333,1.0,0.9978121501069794,0.9801980198019802,0,False
zm1_4,1,1,97,97,97,0,1.0,0,,0.033407362304026536,0.7071067811865476,0.9986022590410272,0.9502440560541647,0,False
zm1_4,2,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.07723139127471974,1.0,0.9974042331000387,0.9644886363636364,0,False
zm1_4,3,1,97,97,97,0,1.0,0,,0.03125,1.0,0.9990308502426681,0.9696969696969697,0,False
zm1_4,4,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.10327305794138641,1.0,0.9974389102936763,0.9758461309080065,0,False
zm1_4,5,1,97,97,97,0,1.0,0,,0.025148057941386404,0.7071067811865476,0.9992138053797469,0.9746835443037974,0,False
zm1_4,6,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.34862425023787064,2.0615528128088303,0.9894305674675886,0.9421427708660466,0,False
zm1_4,7,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.04903236230402654,0.7071067811865476,0.9986863498697359,0.9740697087051692,0,False
zm1_4,8,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.3969169712474232,2.23606797749979,0.9873512326202355,0.9380764163372859,0,False
zm1_4,9,1,97,97,97,0,1.0,0,,0.03035639127471974,0.7071067811865476,0.9988913978212741,0.9693513898788311,0,False
zm1_4,10,1,97,97,97,0,1.0,0,,0.019939724608053076,0.7071067811865476,0.9993693413290478,0.9759930161501528,0,False
zm1_5,1,1,97,97,97,0,1.0,0,,0.020833333333333332,0.5,0.9991268440395275,0.9556986729117877,0,False
zm1_5,2,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.6666393065184066,2.5,0.9840563771812995,0.9416745747864808,0,False
zm1_5,3,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.0720230579413864,0.7071067811865476,0.9980599053156616,0.9747425997425997,0,False
zm1_5,4,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.13184223176554563,0.7071067811865476,0.9958840015900855,0.9750588235294118,0,False
zm1_5,5,1,97,97,97,0,1.0,0,,0.022990695637359868,0.7071067811865476,0.9990818254434153,0.9744182208285196,0,False
zm1_5,6,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.12321278254943947,0.7071067811865476,0.996133276788885,0.9668252709489823,0,False
zm1_5,7,1,97,97,97,0,1.0,0,,0.078125,0.5,0.9974307545008257,0.9578173374613003,0,False
zm1_5,8,1,97,97,97,0,1.0,0,,0.017782362304026536,0.7071067811865476,0.9992200578206013,0.9722222222222222,0,False
zm1_5,9,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.29840124093597414,1.4142135623730951,0.9913668603259479,0.9533527696793003,0,False
zm1_5,10,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.07507402897069321,1.0,0.9976262266028845,0.9624924379915305,0,False
zm1_6,1,1,97,97,97,0,1.0,0,,0.05424069563735987,0.7071067811865476,0.9983249633890634,0.9688706563706564,0,False
zm1_6,2,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.10327305794138641,0.7071067811865476,0.9972139561576445,0.962234322852626,0,False
zm1_6,3,1,97,97,97,0,1.0,0,,0.026041666666666668,0.5,0.9992493233485297,0.9836065573770492,0,False
zm1_6,4,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.06465736230402654,0.7071067811865476,0.9982327759984191,0.9733044733044733,0,False
zm1_6,5,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.16428751961908883,1.118033988749895,0.9951285355570406,0.9655371304974766,0,False
zm1_6,6,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.20970002877581442,2.0,0.988727052624916,0.9242424242424242,0,False
zm1_6,7,1,97,97,97,0,1.0,0,,0.020833333333333332,0.5,0.9993488788410664,0.9841269841269841,0,False
zm1_6,8,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.43186417944863625,3.1622776601683795,0.9889342148092757,0.8983928084990466,0,False
zm1_6,9,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.04382402897069321,0.7071067811865476,0.9988069519945001,0.9745831309697264,0,False
zm1_6,10,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.20167369454030395,1.118033988749895,0.9939543210930243,0.9636462289744981,0,False
zm1_7,1,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.06770833333333333,0.5,0.9982285853922329,0.9855072463768116,0,False
zm1_7,2,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.36399140373631605,1.5,0.9936652017076807,0.9723193473193473,0,False
zm1_7,3,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.17957660762822436,1.118033988749895,0.9947912424022793,0.9596861055547007,0,False
zm1_7,4,1,97,97,97,0,1.0,0,,0.07385593691405702,1.118033988749895,0.9974651632695898,0.9593355251773663,0,False
zm1_7,5,1,97,97,97,0,1.0,0,,0.04903236230402654,0.7071067811865476,0.9986329498207652,0.9739726027397261,0,False
zm1_7,6,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.20307658742143006,1.5811388300841898,0.9935685393008175,0.9483407458091002,0,False
zm1_7,7,1,97,97,97,0,1.0,0,,0.041666666666666664,0.5,0.9989456971650338,0.984375,0,False
zm1_7,8,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.109375,0.5,0.9974730061822882,0.9846153846153847,0,False
zm1_7,9,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.03125,0.5,0.9991712984587101,0.9846153846153847,0,False
zm1_7,10,1,97,97,97,0,1.0,0,,0.045981391274719736,0.7071067811865476,0.9987353453747648,0.9736570247933884,0,False
zm1_8,1,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.07291666666666667,0.5,0.9979338650823939,0.9830508474576272,0,False
zm1_8,2,1,97,97,97,0,1.0,0,,0.078125,1.0,0.9975785694199857,0.9705882352941176,0,False
zm1_8,3,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.14468370700190022,1.4142135623730951,0.9953203601927739,0.9441206030150754,0,False
zm1_8,4,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.17949396218705285,1.5811388300841898,0.9946319102362849,0.9496112440191388,0,False
zm1_8,5,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.17221091199086447,1.118033988749895,0.9948146128245487,0.9495847467540063,0,False
zm1_8,6,1,97,97,97,0,1.0,0,,0.046875,0.5,0.9988344235404981,0.9863013698630136,0,False
zm1_8,7,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.12864014956986428,2.23606797749979,0.995983282538918,0.934435261707989,0,False
zm1_8,8,1,97,97,97,0,1.0,0,,0.09501375357874627,1.4142135623730951,0.9973680787045768,0.9528487229862476,0,False
zm1_8,9,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.6265654327070093,2.0,0.9908071921539392,0.9678683385579937,0,False
zm1_8,10,1,97,97,97,0,1.0,0,,0.03125,0.5,0.99880921852705,0.972972972972973,0,False
zm1_9,1,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.12410639127471974,0.7071067811865476,0.9967753137230458,0.9757347400150715,0,False
zm1_9,2,1,97,97,97,0,1.0,0,,0.03861569563735987,0.7071067811865476,0.9985821704394883,0.9701492537313433,0,False
zm1_9,3,1,97,97,97,0,1.0,0,,0.022990695637359868,0.7071067811865476,0.9993135073946767,0.9743716931216931,0,False
zm1_9,4,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.7980373935272222,2.5495097567963922,0.9835018034929037,0.9316134316134316,0,False
zm1_9,5,1,97,97,97,0,1.0,0,,0.07633778254943947,0.7071067811865476,0.997795706804394,0.9737954353338969,0,False
zm1_9,6,1,97,97,97,0,1.0,1,zm_im -> zm_el,1.0373322432998393,5.5,0.970502819966815,0.7232519493800332,0,False
zm1_9,7,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.046875,0.5,0.998884838336895,0.9855072463768116,0,False
zm1_9,8,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.24524170590484431,1.4142135623730951,0.9929141703350352,0.9567682494684621,0,False
zm1_9,9,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.2403580991787971,2.5,0.9898587778865351,0.9115151515151515,0,False
zm1_9,10,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.1470970869120796,0.7071067811865476,0.995727563912225,0.9703455964325529,0,False
zm2_1,1,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.24676147708974347,1.118033988749895,0.9926317512569987,0.9643218623481782,0,False
zm2_1,2,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.3724789625935825,1.118033988749895,0.9892642737456102,0.9552282768777615,0,False
zm2_1,3,1,97,97,97,0,1.0,0,,0.09806472460805309,0.7071067811865476,0.996985575297947,0.971005291005291,0,False
zm2_1,4,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.46512499778425953,1.118033988749895,0.9884317551640214,0.9588647959183674,0,False
zm2_1,5,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.37276921306233685,1.4142135623730951,0.9884360388571926,0.9522879009933236,0,False
zm2_1,6,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.26153877316250346,1.8027756377319946,0.9913729827782279,0.9498019907952477,0,False
zm2_1,7,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.25343254454228137,2.5,0.9940601198529729,0.9386973180076629,0,False
zm2_1,8,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.15526171706201383,3.905124837953327,0.995496969145928,0.8651571476850287,0,False
zm2_1,9,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.1549938466348937,3.640054944640259,0.9961065638732851,0.9095756498555877,0,False
zm2_1,10,1,97,97,97,0,1.0,0,,0.057291666666666664,0.5,0.9984385750153996,0.9833333333333333,0,False
zm2_10,1,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.21086084049082587,0.7071067811865476,0.994160083299659,0.9582167832167832,0,False
zm2_10,2,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.20115023066848972,1.118033988749895,0.9940909863937747,0.9676916221033868,0,False
zm2_10,3,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.20903939017766382,1.118033988749895,0.9930392735108563,0.9667567567567568,0,False
zm2_10,4,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.9627982396102416,63.73774391990981,0.9809249467455269,0.0,1,False
zm2_10,5,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.12626375357874628,1.0,0.9965535138432076,0.9736564805057956,0,False
zm2_10,6,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.37497223688847353,1.4142135623730951,0.9890588049893813,0.9531772575250836,0,False
zm2_10,7,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.4885706915682306,1.118033988749895,0.9878577230728411,0.9598853868194842,0,False
zm2_10,8,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.21358732818877676,1.118033988749895,0.9937799144380045,0.955096222380613,0,False
zm2_10,9,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.11458333333333333,1.0,0.9967832952220296,0.9726027397260274,0,False
zm2_10,10,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.19206799115774606,1.5811388300841898,0.9951583030483823,0.9606427573358174,0,False
zm2_11,1,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.29579383939376996,1.4142135623730951,0.9909456666238251,0.9485420240137221,0,False
zm2_11,2,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.06465736230402654,0.7071067811865476,0.9982976363782551,0.97515625,0,False
zm2_11,3,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.09590736230402654,0.7071067811865476,0.9970924413273821,0.9713097713097714,0,False
zm2_11,4,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.265625,1.5,0.9939044277734577,0.9705494505494505,0,False
zm2_11,5,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.4409834159916099,4.6097722286464435,0.9887169172954219,0.8611322670728612,0,False
zm2_11,6,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.3535697781612159,1.4142135623730951,0.9898788880748941,0.9597548518896833,0,False
zm2_11,7,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.3292126303573051,1.118033988749895,0.9899423240341844,0.9667915106117353,0,False
zm2_11,8,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.07291666666666667,0.5,0.997708682225703,0.9821428571428571,0,False
zm2_11,9,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.20654611588277283,0.7071067811865476,0.9937485188819242,0.9653674280039722,0,False
zm2_11,10,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.18389133223627743,1.118033988749895,0.9946685735834676,0.9626168224299065,0,False
zm2_12,1,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.4908829856903572,2.5,0.9884028677683784,0.932061978545888,0,False
zm2_12,2,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.19003893581700113,1.5,0.9936943988235711,0.9492789656887121,0,False
zm2_12,3,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.052083333333333336,0.5,0.9986993191293911,0.9871794871794872,0,False
zm2_12,4,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.18601446167770241,1.118033988749895,0.9948418009340512,0.9670239076669415,0,False
zm2_12,5,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.22124327429489102,1.5,0.9937396054034725,0.9616470588235294,0,False
zm2_12,6,1,97,97,97,0,1.0,0,,0.020833333333333332,0.5,0.998847075254762,0.9701492537313433,0,False
zm2_12,7,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.41730150672933425,1.5811388300841898,0.9900726843934969,0.9580301455301455,0,False
zm2_12,8,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.30249913970890946,1.118033988749895,0.9916701680451486,0.968284789644013,0,False
zm2_12,9,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.2638377825494395,1.0,0.9936843796792377,0.9688346883468835,0,False
zm2_12,10,1,97,97,97,0,1.0,0,,0.046875,0.5,0.9983729332485635,0.9596348884381338,0,False
zm2_2,1,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.046875,0.5,0.9988775162645392,0.9861111111111112,0,False
zm2_2,2,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.16056472460805307,1.0,0.9955704133953495,0.9515531490453121,0,False
zm2_2,3,1,97,97,97,0,1.0,0,,0.046875,0.5,0.9986334775171729,0.9782608695652174,0,False
zm2_2,4,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.20870347818679935,1.0,0.9939539855551193,0.9696969696969697,0,False
zm2_2,5,1,97,97,97,0,1.0,0,,0.017782362304026536,0.7071067811865476,0.9994653819243416,0.9741554054054054,0,False
zm2_2,6,1,97,97,97,0,1.0,0,,0.047210911990864475,1.118033988749895,0.9985144308702725,0.9615107913669064,0,False
zm2_2,7,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.7169276495640763,15.913830462839549,0.9799112595170899,0.7071528100325127,0,False
zm2_2,8,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.4479345650772503,1.4142135623730951,0.9874061239738726,0.9522845575477155,0,False
zm2_2,9,1,97,97,97,0,1.0,0,,0.12758841714932975,3.0413812651491097,0.9963948783494145,0.9026411185914034,0,False
zm2_2,10,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.16521536120697064,1.118033988749895,0.9948474146096481,0.9570011025358324,0,False
zm2_3,1,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.299738419148357,1.5,0.9931272907476415,0.9676313785224676,0,False
zm2_3,2,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.25465063659891757,1.118033988749895,0.9943315044444209,0.9688888888888889,0,False
zm2_3,3,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.1483608404908259,0.7071067811865476,0.9952971742393572,0.9646856158484065,0,False
zm2_3,4,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.2990323623040265,1.0,0.993108047569904,0.9733404902487028,0,False
zm2_3,5,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.27632720150291773,2.1213203435596424,0.9917353175170353,0.9425682121732494,0,False
zm2_3,6,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.2546172366941541,2.0615528128088303,0.9942184040568621,0.9511111111111111,0,False
zm2_3,7,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.2672588984322123,2.0,0.9919165370138873,0.963963963963964,0,False
zm2_3,8,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.24114266760701253,1.5811388300841898,0.9932231618194617,0.9519090644127076,0,False
zm2_3,9,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.265625,1.0,0.9950136844018299,0.9811320754716981,0,False
zm2_3,10,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.0720230579413864,0.7071067811865476,0.9980241765305121,0.97265625,0,False
zm2_4,1,1,97,97,97,0,1.0,0,,0.026041666666666668,0.5,0.9994275173901487,0.9887640449438202,0,False
zm2_4,2,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.07418042024541295,0.7071067811865476,0.9978998844801739,0.9741407528641571,0,False
zm2_4,3,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.027305420245412947,0.7071067811865476,0.9990379237346317,0.9735644257703081,0,False
zm2_4,4,1,97,97,97,0,1.0,0,,0.022990695637359868,0.7071067811865476,0.9993251219711704,0.9741902834008097,0,False
zm2_4,5,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.10327305794138641,0.7071067811865476,0.9971934810498767,0.9725378787878788,0,False
zm2_4,6,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.3525298327441681,2.692582403567252,0.9906840116992952,0.932946558072074,0,False
zm2_4,7,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.1596711158827728,1.0,0.9951154145998365,0.9603499627699181,0,False
zm2_4,8,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.08333333333333333,1.0,0.9980687476277135,0.9764705882352941,0,False
zm2_4,9,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.061606391274719736,0.7071067811865476,0.9983649378953544,0.9732979664014146,0,False
zm2_4,10,1,97,97,97,0,1.0,0,,0.17111729203793566,5.220153254455275,0.9956130134047271,0.8618752700561717,0,False
zm2_5,1,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.12410639127471974,0.7071067811865476,0.9965991398342094,0.9737024221453288,0,False
zm2_5,2,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.18355542024541294,1.0,0.9954095448202535,0.9731889204545454,0,False
zm2_5,3,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.11979166666666667,0.5,0.997063335784678,0.9770114942528736,0,False
zm2_5,4,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.09069902897069321,0.7071067811865476,0.9977730092917669,0.9759930161501528,0,False
zm2_5,5,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.172245144853466,0.7071067811865476,0.9954150285231321,0.972972972972973,0,False
zm2_5,6,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.078125,1.0,0.997839598959284,0.9764705882352941,0,False
zm2_5,7,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.1314720869120796,0.7071067811865476,0.9963721112394279,0.9754464285714286,0,False
zm2_5,8,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.24490579391397985,1.4142135623730951,0.9910415060031207,0.9473333333333334,0,False
zm2_5,9,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.1826618115201327,0.7071067811865476,0.9952510215731535,0.9768292682926829,0,False
zm2_5,10,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.11153236230402654,0.7071067811865476,0.9972179187181008,0.9738756613756614,0,False
zm2_6,1,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.16919417382415922,0.7071067811865476,0.9942548576024199,0.9692307692307692,0,False
zm2_6,2,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.13668042024541294,0.7071067811865476,0.9961555897063615,0.9744816586921851,0,False
zm2_6,3,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.1531990289706932,0.7071067811865476,0.9963230818993632,0.9723432468270505,0,False
zm2_6,4,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.2743546400233811,2.5,0.9908362184289211,0.9231962761830876,0,False
zm2_6,5,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.10416666666666667,0.5,0.9972880771682108,0.9857142857142858,0,False
zm2_6,6,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.09375,0.5,0.9971289440110489,0.9606551204819277,0,False
zm2_6,7,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.1930442453241978,1.118033988749895,0.9925059151814892,0.9462486002239642,0,False
zm2_6,8,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.12715736230402655,0.7071067811865476,0.9960868654114342,0.9770833333333333,0,False
zm2_6,9,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.1596711158827728,0.7071067811865476,0.99420093922537,0.96484375,0,False
zm2_6,10,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.14278236230402655,1.0,0.9961225254495955,0.9661016949152542,0,False
zm2_7,1,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.08333333333333333,0.5,0.9979670714557206,0.9855072463768116,0,False
zm2_7,2,1,97,97,97,0,1.0,0,,0.078125,0.5,0.9980519348261946,0.987012987012987,0,False
zm2_7,3,1,97,97,97,0,1.0,0,,0.057291666666666664,1.0,0.9982723546612844,0.9736842105263158,0,False
zm2_7,4,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.15840736230402655,1.0,0.9959292754230712,0.9722222222222222,0,False
zm2_7,5,1,97,97,97,0,1.0,0,,0.061606391274719736,1.0,0.9979846362547579,0.9696969696969697,0,False
zm2_7,6,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.13020833333333334,1.0,0.9965572057767677,0.9537524231514816,0,False
zm2_7,7,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.19092111588277283,0.7071067811865476,0.995337727631826,0.9732979664014146,0,False
zm2_7,8,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.08333333333333333,0.5,0.997515608732646,0.971830985915493,0,False
zm2_7,9,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.125,0.5,0.9969369773137265,0.9797979797979798,0,False
zm2_7,10,1,97,97,97,0,1.0,0,,0.0857923747656228,1.118033988749895,0.9972762216089567,0.9571162212554382,0,False
zm2_8,1,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.42902335277771186,2.0615528128088303,0.9899340895205785,0.9503303713830029,0,False
zm2_8,2,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.3588971976502959,1.118033988749895,0.9907699213742261,0.9591346153846154,0,False
zm2_8,3,1,97,97,97,0,1.0,1,zm_im -> zm_el,0.1375740289706932,1.0,0.9963574251710247,0.9663888888888889,0,False
