group,track_id,frame,iou
zm1_12,10,16,0.9878048780487805
zm1_12,10,17,0.9878048780487805
zm1_12,10,18,1.0
zm1_12,10,19,1.0
zm1_12,10,20,1.0
zm1_12,10,21,1.0
zm1_12,10,22,1.0
zm1_12,10,23,1.0
zm1_12,10,24,1.0
zm1_12,10,25,1.0
zm1_12,10,26,1.0
zm1_12,10,27,1.0
zm1_12,10,28,1.0
zm1_12,10,29,1.0
zm1_12,10,30,1.0
zm1_12,10,31,1.0
zm1_12,10,32,1.0
zm1_12,10,33,1.0
zm1_12,10,34,1.0
zm1_12,10,35,1.0
zm1_12,10,36,1.0
zm1_12,10,37,1.0
zm1_12,10,38,1.0
zm1_12,10,39,1.0
zm1_12,10,40,1.0
zm1_12,10,41,0.9878048780487805
zm1_12,10,42,1.0
zm1_12,10,43,0.9879518072289156
zm1_12,10,44,1.0
zm1_12,10,45,1.0
zm1_12,10,46,1.0
zm1_12,10,47,1.0
zm1_12,10,48,1.0
zm1_12,10,49,1.0
zm1_12,10,50,1.0
zm1_12,10,51,1.0
zm1_12,10,52,1.0
zm1_12,10,53,1.0
zm1_12,10,54,1.0
zm1_12,10,55,1.0
zm1_12,10,56,1.0
zm1_12,10,57,1.0
zm1_12,10,58,1.0
zm1_12,10,59,1.0
zm1_12,10,60,1.0
zm1_12,10,61,1.0
zm1_12,10,62,1.0
zm1_12,10,63,1.0
zm1_12,10,64,1.0
zm1_12,10,65,1.0
zm1_12,10,66,1.0
zm1_12,10,67,1.0
zm1_12,10,68,1.0
zm1_12,10,69,1.0
zm1_12,10,70,1.0
zm1_12,10,71,1.0
zm1_12,10,72,1.0
zm1_12,10,73,1.0
zm1_12,10,74,1.0
zm1_12,10,75,1.0
zm1_12,10,76,1.0
zm1_12,10,77,1.0
zm1_12,10,78,1.0
zm1_12,10,79,1.0
zm1_12,10,80,1.0
zm1_12,10,81,1.0
zm1_12,10,82,1.0
zm1_12,10,83,1.0
zm1_12,10,84,1.0
zm1_12,10,85,1.0
zm1_12,10,86,0.9879518072289156
zm1_12,10,87,1.0
zm1_12,10,88,1.0
zm1_12,10,89,1.0
zm1_12,10,90,0.9880952380952381
zm1_12,10,91,1.0
zm1_12,10,92,1.0
zm1_12,10,93,1.0
zm1_12,10,94,0.9764705882352941
zm1_12,10,95,1.0
zm1_12,10,96,1.0
zm1_12,10,97,1.0
zm1_2,1,2,1.0
zm1_2,1,3,1.0
zm1_2,1,4,1.0
zm1_2,1,5,0.9873417721518988
zm1_2,1,6,1.0
zm1_2,1,7,1.0
zm1_2,1,8,1.0
zm1_2,1,9,1.0
zm1_2,1,10,0.9841269841269841
zm1_2,1,11,1.0
zm1_2,1,12,1.0
zm1_2,1,13,1.0
zm1_2,1,14,1.0
zm1_2,1,15,1.0
zm1_2,1,16,0.9875
zm1_2,1,17,1.0
zm1_2,1,18,1.0
zm1_2,1,19,1.0
zm1_2,1,20,1.0
zm1_2,1,21,1.0
zm1_2,1,22,1.0
zm1_2,1,23,1.0
zm1_2,1,24,1.0
zm1_2,1,25,1.0
zm1_2,1,26,1.0
zm1_2,1,27,1.0
zm1_2,1,28,1.0
zm1_2,1,29,1.0
zm1_2,1,30,1.0
zm1_2,1,31,1.0
zm1_2,1,32,1.0
zm1_2,1,33,1.0
zm1_2,1,34,1.0
zm1_2,1,35,1.0
zm1_2,1,36,0.984375
zm1_2,1,37,1.0
zm1_2,1,38,1.0
zm1_2,1,39,1.0
zm1_2,1,40,1.0
zm1_2,1,41,1.0
zm1_2,1,42,1.0
zm1_2,1,43,1.0
zm1_2,1,44,1.0
zm1_2,1,45,1.0
zm1_2,1,46,1.0
zm1_2,1,47,1.0
zm1_2,1,48,1.0
zm1_2,1,49,1.0
zm1_2,1,50,1.0
zm1_2,1,51,1.0
zm1_2,1,52,1.0
zm1_2,1,53,1.0
zm1_2,1,54,1.0
zm1_2,1,55,1.0
zm1_2,1,56,1.0
zm1_2,1,57,1.0
zm1_2,1,58,1.0
zm1_2,1,59,1.0
zm1_2,1,60,1.0
zm1_2,1,61,1.0
zm1_2,1,62,1.0
zm1_2,1,63,0.9846153846153847
zm1_2,1,64,1.0
zm1_2,1,65,1.0
zm1_2,1,66,1.0
zm1_2,1,67,1.0
zm1_2,1,68,1.0
zm1_2,1,69,1.0
zm1_2,1,70,1.0
zm1_2,1,71,1.0
zm1_2,1,72,1.0
zm1_2,1,73,1.0
zm1_2,1,74,0.9875
zm1_2,1,75,0.9875
zm1_2,1,76,1.0
zm1_2,1,77,1.0
zm1_2,1,78,1.0
zm1_2,1,79,1.0
zm1_2,1,80,0.9608277900960828
zm1_2,1,81,1.0
zm1_2,1,82,0.9848484848484849
zm1_2,1,83,1.0
zm1_2,1,84,1.0
zm1_2,1,85,1.0
zm1_2,1,86,0.9879518072289156
zm1_2,1,87,1.0
zm1_2,1,88,1.0
zm1_2,1,89,1.0
zm1_2,1,90,0.9848484848484849
zm1_2,1,91,1.0
zm1_2,1,92,0.9880952380952381
zm1_2,1,93,1.0
zm1_2,1,94,1.0
zm1_2,1,95,1.0
zm1_2,1,96,1.0
zm1_2,1,97,1.0
zm1_2,2,2,1.0
zm1_2,2,3,1.0
zm1_2,2,4,1.0
zm1_2,2,5,1.0
zm1_2,2,6,0.9868421052631579
zm1_2,2,7,1.0
zm1_2,2,8,1.0
zm1_2,2,9,1.0
zm1_2,2,10,1.0
zm1_2,2,11,1.0
zm1_2,2,12,0.987012987012987
zm1_2,2,13,1.0
zm1_2,2,14,1.0
zm1_2,2,15,1.0
zm1_2,2,16,1.0
zm1_2,2,17,1.0
zm1_2,2,18,0.9871794871794872
zm1_2,2,19,1.0
zm1_2,2,20,1.0
zm1_2,2,21,1.0
zm1_2,2,22,1.0
zm1_2,2,23,1.0
zm1_2,2,24,1.0
zm1_2,2,25,1.0
zm1_2,2,26,0.9873417721518988
zm1_2,2,27,1.0
zm1_2,2,28,1.0
zm1_2,2,29,1.0
zm1_2,2,30,1.0
zm1_2,2,31,1.0
zm1_2,2,32,1.0
zm1_2,2,33,1.0
zm1_2,2,34,1.0
zm1_2,2,35,1.0
zm1_2,2,36,1.0
zm1_2,2,37,1.0
zm1_2,2,38,1.0
zm1_2,2,39,1.0
zm1_2,2,40,1.0
zm1_2,2,41,0.9875
zm1_2,2,42,1.0
zm1_2,2,43,1.0
zm1_2,2,44,1.0
zm1_2,2,45,1.0
zm1_2,2,46,1.0
zm1_2,2,47,1.0
zm1_2,2,48,1.0
zm1_2,2,49,1.0
zm1_2,2,50,1.0
zm1_2,2,51,1.0
zm1_2,2,52,1.0
zm1_2,2,53,1.0
zm1_2,2,54,1.0
zm1_2,2,55,0.9876543209876543
zm1_2,2,56,1.0
zm1_2,2,57,1.0
zm1_2,2,58,1.0
zm1_2,2,59,1.0
zm1_2,2,60,1.0
zm1_2,2,61,1.0
zm1_2,2,62,1.0
zm1_2,2,63,1.0
zm1_2,2,64,1.0
zm1_2,2,65,1.0
zm1_2,2,66,1.0
zm1_2,2,67,1.0
zm1_2,2,68,1.0
zm1_2,2,69,1.0
zm1_2,2,70,0.9878048780487805
zm1_2,2,71,1.0
zm1_2,2,72,1.0
zm1_2,2,73,1.0
zm1_2,2,74,1.0
zm1_2,2,75,1.0
zm1_2,2,76,1.0
zm1_2,2,77,1.0
zm1_2,2,78,1.0
zm1_2,2,79,1.0
zm1_2,2,80,1.0
zm1_2,2,81,1.0
zm1_2,2,82,1.0
zm1_2,2,83,0.9744182208285196
zm1_2,2,84,1.0
zm1_2,2,85,1.0
zm1_2,2,86,1.0
zm1_2,2,87,0.9880952380952381
zm1_2,2,88,0.9864864864864865
zm1_2,2,89,1.0
zm1_2,2,90,0.9882352941176471
zm1_2,2,91,1.0
zm1_2,2,92,0.9866666666666667
zm1_2,2,93,1.0
zm1_2,2,94,0.9883720930232558
zm1_2,2,95,1.0
zm1_2,2,96,1.0
zm1_2,2,97,0.9868421052631579
zm1_2,3,2,1.0
zm1_2,3,3,0.9857142857142858
zm1_2,3,4,1.0
zm1_2,3,5,1.0
zm1_2,3,6,0.9859154929577465
zm1_2,3,7,1.0
zm1_2,3,8,0.9861111111111112
zm1_2,3,9,1.0
zm1_2,3,10,0.9863013698630136
zm1_2,3,11,1.0
zm1_2,3,12,1.0
zm1_2,3,13,1.0
zm1_2,3,14,1.0
zm1_2,3,15,1.0
zm1_2,3,16,1.0
zm1_2,3,17,1.0
zm1_2,3,18,1.0
zm1_2,3,19,1.0
zm1_2,3,20,1.0
zm1_2,3,21,1.0
zm1_2,3,22,1.0
zm1_2,3,23,1.0
zm1_2,3,24,1.0
zm1_2,3,25,1.0
zm1_2,3,26,1.0
zm1_2,3,27,1.0
zm1_2,3,28,0.9885057471264368
zm1_2,3,29,1.0
zm1_2,3,30,1.0
zm1_2,3,31,1.0
zm1_2,3,32,1.0
zm1_2,3,33,1.0
zm1_2,3,34,1.0
zm1_2,3,35,1.0
zm1_2,3,36,1.0
zm1_2,3,37,1.0
zm1_2,3,38,1.0
zm1_2,3,39,1.0
zm1_2,3,40,1.0
zm1_2,3,41,1.0
zm1_2,3,42,1.0
zm1_2,3,43,1.0
zm1_2,3,44,1.0
zm1_2,3,45,1.0
zm1_2,3,46,1.0
zm1_2,3,47,1.0
zm1_2,3,48,1.0
zm1_2,3,49,1.0
zm1_2,3,50,1.0
zm1_2,3,51,1.0
zm1_2,3,52,1.0
zm1_2,3,53,1.0
zm1_2,3,54,1.0
zm1_2,3,55,1.0
zm1_2,3,56,1.0
zm1_2,3,57,1.0
zm1_2,3,58,1.0
zm1_2,3,59,1.0
zm1_2,3,60,1.0
zm1_2,3,61,0.9886363636363636
zm1_2,3,62,1.0
zm1_2,3,63,1.0
zm1_2,3,64,1.0
zm1_2,3,65,1.0
zm1_2,3,66,1.0
zm1_2,3,67,1.0
zm1_2,3,68,1.0
zm1_2,3,69,1.0
zm1_2,3,70,1.0
zm1_2,3,71,1.0
zm1_2,3,72,1.0
zm1_2,3,73,1.0
zm1_2,3,74,1.0
zm1_2,3,75,1.0
zm1_2,3,76,1.0
zm1_2,3,77,1.0
zm1_2,3,78,1.0
zm1_2,3,79,1.0
zm1_2,3,80,1.0
zm1_2,3,81,1.0
zm1_2,3,82,1.0
zm1_2,3,83,1.0
zm1_2,3,84,1.0
zm1_2,3,85,1.0
zm1_2,3,86,1.0
zm1_2,3,87,1.0
zm1_2,3,88,1.0
zm1_2,3,89,1.0
zm1_2,3,90,1.0
zm1_2,3,91,1.0
zm1_2,3,92,1.0
zm1_2,3,93,1.0
zm1_2,3,94,1.0
zm1_2,3,95,1.0
zm1_2,3,96,1.0
zm1_2,3,97,1.0
zm1_2,4,2,1.0
zm1_2,4,3,1.0
zm1_2,4,4,0.9852941176470589
zm1_2,4,5,1.0
zm1_2,4,6,1.0
zm1_2,4,7,0.9855072463768116
zm1_2,4,8,1.0
zm1_2,4,9,1.0
zm1_2,4,10,1.0
zm1_2,4,11,0.9857142857142858
zm1_2,4,12,0.9882352941176471
zm1_2,4,13,0.9857142857142858
zm1_2,4,14,1.0
zm1_2,4,15,1.0
zm1_2,4,16,0.9883720930232558
zm1_2,4,17,1.0
zm1_2,4,18,1.0
zm1_2,4,19,0.9632123501395959
zm1_2,4,20,0.9857142857142858
zm1_2,4,21,1.0
zm1_2,4,22,0.9885057471264368
zm1_2,4,23,1.0
zm1_2,4,24,1.0
zm1_2,4,25,0.9886363636363636
zm1_2,4,26,0.9855072463768116
zm1_2,4,27,1.0
zm1_2,4,28,0.9744687860319552
zm1_2,4,29,1.0
zm1_2,4,30,1.0
zm1_2,4,31,1.0
zm1_2,4,32,0.9886363636363636
zm1_2,4,33,1.0
zm1_2,4,34,1.0
zm1_2,4,35,1.0
zm1_2,4,36,1.0
zm1_2,4,37,1.0
zm1_2,4,38,1.0
zm1_2,4,39,1.0
zm1_2,4,40,1.0
zm1_2,4,41,1.0
zm1_2,4,42,1.0
zm1_2,4,43,1.0
zm1_2,4,44,1.0
zm1_2,4,45,1.0
zm1_2,4,46,1.0
zm1_2,4,47,1.0
zm1_2,4,48,1.0
zm1_2,4,49,1.0
zm1_2,4,50,1.0
zm1_2,4,51,1.0
zm1_2,4,52,1.0
zm1_2,4,53,1.0
zm1_2,4,54,1.0
zm1_2,4,55,1.0
zm1_2,4,56,1.0
zm1_2,4,57,1.0
zm1_2,4,58,1.0
zm1_2,4,59,1.0
zm1_2,4,60,1.0
zm1_2,4,61,1.0
zm1_2,4,62,1.0
zm1_2,4,63,1.0
zm1_2,4,64,1.0
zm1_2,4,65,1.0
zm1_2,4,66,1.0
zm1_2,4,67,1.0
zm1_2,4,68,1.0
zm1_2,4,69,1.0
zm1_2,4,70,1.0
zm1_2,4,71,1.0
zm1_2,4,72,0.9886363636363636
zm1_2,4,73,1.0
zm1_2,4,74,1.0
zm1_2,4,75,1.0
zm1_2,4,76,1.0
zm1_2,4,77,1.0
zm1_2,4,78,1.0
zm1_2,4,79,1.0
zm1_2,4,80,0.9886363636363636
zm1_2,4,81,1.0
zm1_2,4,82,1.0
zm1_2,4,83,1.0
zm1_2,4,84,1.0
zm1_2,4,85,1.0
zm1_2,4,86,1.0
zm1_2,4,87,1.0
zm1_2,4,88,1.0
zm1_2,4,89,1.0
zm1_2,4,90,1.0
zm1_2,4,91,1.0
zm1_2,4,92,1.0
zm1_2,4,93,1.0
zm1_2,4,94,1.0
zm1_2,4,95,0.022272842318400404
zm1_2,4,96,1.0
zm1_2,4,97,1.0
zm1_2,5,2,1.0
zm1_2,5,3,1.0
zm1_2,5,4,1.0
zm1_2,5,5,1.0
zm1_2,5,6,0.9876543209876543
zm1_2,5,7,0.9878048780487805
zm1_2,5,8,1.0
zm1_2,5,9,1.0
zm1_2,5,10,1.0
zm1_2,5,11,0.9878048780487805
zm1_2,5,12,1.0
zm1_2,5,13,1.0
zm1_2,5,14,1.0
zm1_2,5,15,0.9760487734068806
zm1_2,5,16,1.0
zm1_2,5,17,1.0
zm1_2,5,18,1.0
zm1_2,5,19,1.0
zm1_2,5,20,1.0
zm1_2,5,21,0.9880952380952381
zm1_2,5,22,0.9880952380952381
zm1_2,5,23,1.0
zm1_2,5,24,1.0
zm1_2,5,25,0.9882352941176471
zm1_2,5,26,1.0
zm1_2,5,27,0.9882352941176471
zm1_2,5,28,1.0
zm1_2,5,29,1.0
zm1_2,5,30,1.0
zm1_2,5,31,1.0
zm1_2,5,32,0.9883720930232558
zm1_2,5,33,1.0
zm1_2,5,34,1.0
zm1_2,5,35,1.0
zm1_2,5,36,1.0
zm1_2,5,37,1.0
zm1_2,5,38,1.0
zm1_2,5,39,1.0
zm1_2,5,40,1.0
zm1_2,5,41,1.0
zm1_2,5,42,1.0
zm1_2,5,43,1.0
zm1_2,5,44,1.0
zm1_2,5,45,1.0
zm1_2,5,46,1.0
zm1_2,5,47,1.0
zm1_2,5,48,1.0
zm1_2,5,49,1.0
zm1_2,5,50,1.0
zm1_2,5,51,1.0
zm1_2,5,52,1.0
zm1_2,5,53,1.0
zm1_2,5,54,1.0
zm1_2,5,55,1.0
zm1_2,5,56,1.0
zm1_2,5,57,1.0
zm1_2,5,58,1.0
zm1_2,5,59,1.0
zm1_2,5,60,1.0
zm1_2,5,61,1.0
zm1_2,5,62,1.0
zm1_2,5,63,1.0
zm1_2,5,64,1.0
zm1_2,5,65,1.0
zm1_2,5,66,1.0
zm1_2,5,67,1.0
zm1_2,5,68,1.0
zm1_2,5,69,1.0
zm1_2,5,70,1.0
zm1_2,5,71,1.0
zm1_2,5,72,1.0
zm1_2,5,73,1.0
zm1_2,5,74,1.0
zm1_2,5,75,1.0
zm1_2,5,76,1.0
zm1_2,5,77,1.0
zm1_2,5,78,1.0
zm1_2,5,79,1.0
zm1_2,5,80,1.0
zm1_2,5,81,1.0
zm1_2,5,82,1.0
zm1_2,5,83,1.0
zm1_2,5,84,1.0
zm1_2,5,85,1.0
zm1_2,5,86,1.0
zm1_2,5,87,1.0
zm1_2,5,88,1.0
zm1_2,5,89,1.0
zm1_2,5,90,1.0
zm1_2,5,91,1.0
zm1_2,5,92,1.0
zm1_2,5,93,1.0
zm1_2,5,94,1.0
zm1_2,5,95,1.0
zm1_2,5,96,1.0
zm1_2,5,97,1.0
zm1_2,6,2,0.9721590909090909
zm1_2,6,3,0.9887640449438202
zm1_2,6,4,1.0
zm1_2,6,5,0.9836065573770492
zm1_2,6,6,1.0
zm1_2,6,7,1.0
zm1_2,6,8,1.0
zm1_2,6,9,0.9838709677419355
zm1_2,6,10,0.9888888888888889
zm1_2,6,11,1.0
zm1_2,6,12,0.9841269841269841
zm1_2,6,13,1.0
zm1_2,6,14,1.0
zm1_2,6,15,0.989010989010989
zm1_2,6,16,0.984375
zm1_2,6,17,1.0
zm1_2,6,18,0.9891304347826086
zm1_2,6,19,1.0
zm1_2,6,20,1.0
zm1_2,6,21,1.0
zm1_2,6,22,1.0
zm1_2,6,23,1.0
zm1_2,6,24,1.0
zm1_2,6,25,1.0
zm1_2,6,26,1.0
zm1_2,6,27,1.0
zm1_2,6,28,1.0
zm1_2,6,29,1.0
zm1_2,6,30,1.0
zm1_2,6,31,1.0
zm1_2,6,32,1.0
zm1_2,6,33,1.0
zm1_2,6,34,1.0
zm1_2,6,35,1.0
zm1_2,6,36,1.0
zm1_2,6,37,0.984375
zm1_2,6,38,0.984375
zm1_2,6,39,1.0
zm1_2,6,40,1.0
zm1_2,6,41,1.0
zm1_2,6,42,1.0
zm1_2,6,43,1.0
zm1_2,6,44,1.0
zm1_2,6,45,1.0
zm1_2,6,46,1.0
zm1_2,6,47,1.0
zm1_2,6,48,1.0
zm1_2,6,49,1.0
zm1_2,6,50,1.0
zm1_2,6,51,1.0
zm1_2,6,52,1.0
zm1_2,6,53,1.0
zm1_2,6,54,1.0
zm1_2,6,55,1.0
zm1_2,6,56,1.0
zm1_2,6,57,1.0
zm1_2,6,58,1.0
zm1_2,6,59,1.0
zm1_2,6,60,1.0
zm1_2,6,61,1.0
zm1_2,6,62,1.0
zm1_2,6,63,1.0
zm1_2,6,64,1.0
zm1_2,6,65,1.0
zm1_2,6,66,1.0
zm1_2,6,67,1.0
zm1_2,6,68,1.0
zm1_2,6,69,1.0
zm1_2,6,70,1.0
zm1_2,6,71,1.0
zm1_2,6,72,1.0
zm1_2,6,73,1.0
zm1_2,6,74,1.0
zm1_2,6,75,1.0
zm1_2,6,76,1.0
zm1_2,6,77,1.0
zm1_2,6,78,1.0
zm1_2,6,79,1.0
zm1_2,6,80,1.0
zm1_2,6,81,1.0
zm1_2,6,82,1.0
zm1_2,6,83,1.0
zm1_2,6,84,1.0
zm1_2,6,85,1.0
zm1_2,6,86,1.0
zm1_2,6,87,1.0
zm1_2,6,88,1.0
zm1_2,6,89,1.0
zm1_2,6,90,1.0
zm1_2,6,91,1.0
zm1_2,6,92,1.0
zm1_2,6,93,1.0
zm1_2,6,94,1.0
zm1_2,6,95,1.0
zm1_2,6,96,1.0
zm1_2,6,97,1.0
zm1_2,7,2,0.9864864864864865
zm1_2,7,3,0.9866666666666667
zm1_2,7,4,0.9857142857142858
zm1_2,7,5,0.9727443609022557
zm1_2,7,6,1.0
zm1_2,7,7,0.987012987012987
zm1_2,7,8,0.9871794871794872
zm1_2,7,9,1.0
zm1_2,7,10,0.9609332609875203
zm1_2,7,11,0.9873417721518988
zm1_2,7,12,1.0
zm1_2,7,13,1.0
zm1_2,7,14,1.0
zm1_2,7,15,1.0
zm1_2,7,16,1.0
zm1_2,7,17,1.0
zm1_2,7,18,1.0
zm1_2,7,19,1.0
zm1_2,7,20,1.0
zm1_2,7,21,1.0
zm1_2,7,22,1.0
zm1_2,7,23,1.0
zm1_2,7,24,1.0
zm1_2,7,25,1.0
zm1_2,7,26,1.0
zm1_2,7,27,1.0
zm1_2,7,28,1.0
zm1_2,7,29,1.0
zm1_2,7,30,1.0
zm1_2,7,31,1.0
zm1_2,7,32,1.0
zm1_2,7,33,1.0
zm1_2,7,34,1.0
zm1_2,7,35,0.9875
zm1_2,7,36,1.0
zm1_2,7,37,1.0
zm1_2,7,38,1.0
zm1_2,7,39,1.0
zm1_2,7,40,0.9857142857142858
zm1_2,7,41,1.0
zm1_2,7,42,1.0
zm1_2,7,43,1.0
zm1_2,7,44,1.0
zm1_2,7,45,1.0
zm1_2,7,46,1.0
zm1_2,7,47,1.0
zm1_2,7,48,1.0
zm1_2,7,49,1.0
zm1_2,7,50,1.0
zm1_2,7,51,1.0
zm1_2,7,52,1.0
zm1_2,7,53,1.0
zm1_2,7,54,1.0
zm1_2,7,55,1.0
zm1_2,7,56,1.0
zm1_2,7,57,1.0
zm1_2,7,58,1.0
zm1_2,7,59,1.0
zm1_2,7,60,1.0
zm1_2,7,61,1.0
zm1_2,7,62,1.0
zm1_2,7,63,1.0
zm1_2,7,64,1.0
zm1_2,7,65,1.0
zm1_2,7,66,1.0
zm1_2,7,67,1.0
zm1_2,7,68,1.0
zm1_2,7,69,1.0
zm1_2,7,70,1.0
zm1_2,7,71,1.0
zm1_2,7,72,1.0
zm1_2,7,73,1.0
zm1_2,7,74,1.0
zm1_2,7,75,1.0
zm1_2,7,76,1.0
zm1_2,7,77,1.0
zm1_2,7,78,1.0
zm1_2,7,79,1.0
zm1_2,7,80,1.0
zm1_2,7,81,1.0
zm1_2,7,82,1.0
zm1_2,7,83,1.0
zm1_2,7,84,1.0
zm1_2,7,85,1.0
zm1_2,7,86,1.0
zm1_2,7,87,1.0
zm1_2,7,88,1.0
zm1_2,7,89,1.0
zm1_2,7,90,1.0
zm1_2,7,91,1.0
zm1_2,7,92,1.0
zm1_2,7,93,1.0
zm1_2,7,94,1.0
zm1_2,7,95,1.0
zm1_2,7,96,1.0
zm1_2,7,97,1.0
zm1_2,8,2,0.9586056644880174
zm1_2,8,3,1.0
zm1_2,8,4,1.0
zm1_2,8,5,0.9759036144578314
zm1_2,8,6,0.9855072463768116
zm1_2,8,7,0.9880952380952381
zm1_2,8,8,1.0
zm1_2,8,9,1.0
zm1_2,8,10,1.0
zm1_2,8,11,1.0
zm1_2,8,12,1.0
zm1_2,8,13,1.0
zm1_2,8,14,1.0
zm1_2,8,15,0.9857142857142858
zm1_2,8,16,1.0
zm1_2,8,17,0.9859154929577465
zm1_2,8,18,1.0
zm1_2,8,19,1.0
zm1_2,8,20,0.9882352941176471
zm1_2,8,21,1.0
zm1_2,8,22,1.0
zm1_2,8,23,1.0
zm1_2,8,24,0.9883720930232558
zm1_2,8,25,1.0
zm1_2,8,26,1.0
zm1_2,8,27,1.0
zm1_2,8,28,1.0
zm1_2,8,29,1.0
zm1_2,8,30,0.9861111111111112
zm1_2,8,31,1.0
zm1_2,8,32,1.0
zm1_2,8,33,1.0
zm1_2,8,34,1.0
zm1_2,8,35,1.0
zm1_2,8,36,1.0
zm1_2,8,37,1.0
zm1_2,8,38,1.0
zm1_2,8,39,1.0
zm1_2,8,40,1.0
zm1_2,8,41,1.0
zm1_2,8,42,1.0
zm1_2,8,43,1.0
zm1_2,8,44,1.0
zm1_2,8,45,1.0
zm1_2,8,46,1.0
zm1_2,8,47,1.0
zm1_2,8,48,1.0
zm1_2,8,49,1.0
zm1_2,8,50,1.0
zm1_2,8,51,1.0
zm1_2,8,52,1.0
zm1_2,8,53,1.0
zm1_2,8,54,1.0
zm1_2,8,55,1.0
zm1_2,8,56,1.0
zm1_2,8,57,1.0
zm1_2,8,58,1.0
zm1_2,8,59,1.0
zm1_2,8,60,1.0
zm1_2,8,61,1.0
zm1_2,8,62,1.0
zm1_2,8,63,1.0
zm1_2,8,64,1.0
zm1_2,8,65,1.0
zm1_2,8,66,1.0
zm1_2,8,67,1.0
zm1_2,8,68,1.0
zm1_2,8,69,1.0
zm1_2,8,70,1.0
zm1_2,8,71,1.0
zm1_2,8,72,1.0
zm1_2,8,73,1.0
zm1_2,8,74,1.0
zm1_2,8,75,1.0
zm1_2,8,76,1.0
zm1_2,8,77,1.0
zm1_2,8,78,1.0
zm1_2,8,79,1.0
zm1_2,8,80,1.0
zm1_2,8,81,1.0
zm1_2,8,82,1.0
zm1_2,8,83,1.0
zm1_2,8,84,1.0
zm1_2,8,85,1.0
zm1_2,8,86,1.0
zm1_2,8,87,1.0
zm1_2,8,88,1.0
zm1_2,8,89,1.0
zm1_2,8,90,1.0
zm1_2,8,91,1.0
zm1_2,8,92,1.0
zm1_2,8,93,1.0
zm1_2,8,94,1.0
zm1_2,8,95,1.0
zm1_2,8,96,1.0
zm1_2,8,97,1.0
zm1_2,9,2,1.0
zm1_2,9,3,0.9882352941176471
zm1_2,9,4,1.0
zm1_2,9,5,0.9883720930232558
zm1_2,9,6,1.0
zm1_2,9,7,0.9885057471264368
zm1_2,9,8,0.9886363636363636
zm1_2,9,9,1.0
zm1_2,9,10,0.9887640449438202
zm1_2,9,11,1.0
zm1_2,9,12,0.9859154929577465
zm1_2,9,13,0.9888888888888889
zm1_2,9,14,1.0
zm1_2,9,15,1.0
zm1_2,9,16,0.9861111111111112
zm1_2,9,17,1.0
zm1_2,9,18,1.0
zm1_2,9,19,1.0
zm1_2,9,20,0.989010989010989
zm1_2,9,21,0.9863013698630136
zm1_2,9,22,1.0
zm1_2,9,23,1.0
zm1_2,9,24,1.0
zm1_2,9,25,0.9864864864864865
zm1_2,9,26,0.9891304347826086
zm1_2,9,27,1.0
zm1_2,9,28,1.0
zm1_2,9,29,0.972972972972973
zm1_2,9,30,1.0
zm1_2,9,31,1.0
zm1_2,9,32,1.0
zm1_2,9,33,1.0
zm1_2,9,34,1.0
zm1_2,9,35,1.0
zm1_2,9,36,1.0
zm1_2,9,37,1.0
zm1_2,9,38,1.0
zm1_2,9,39,1.0
zm1_2,9,40,1.0
zm1_2,9,41,1.0
zm1_2,9,42,1.0
zm1_2,9,43,1.0
zm1_2,9,44,1.0
zm1_2,9,45,1.0
zm1_2,9,46,0.9863013698630136
zm1_2,9,47,1.0
zm1_2,9,48,1.0
zm1_2,9,49,1.0
zm1_2,9,50,1.0
zm1_2,9,51,1.0
zm1_2,9,52,1.0
zm1_2,9,53,1.0
zm1_2,9,54,1.0
zm1_2,9,55,1.0
zm1_2,9,56,1.0
zm1_2,9,57,1.0
zm1_2,9,58,1.0
zm1_2,9,59,1.0
zm1_2,9,60,1.0
zm1_2,9,61,1.0
zm1_2,9,62,1.0
zm1_2,9,63,1.0
zm1_2,9,64,1.0
zm1_2,9,65,1.0
zm1_2,9,66,1.0
zm1_2,9,67,1.0
zm1_2,9,68,1.0
zm1_2,9,69,1.0
zm1_2,9,70,1.0
zm1_2,9,71,1.0
zm1_2,9,72,1.0
zm1_2,9,73,1.0
zm1_2,9,74,1.0
zm1_2,9,75,1.0
zm1_2,9,76,1.0
zm1_2,9,77,1.0
zm1_2,9,78,1.0
zm1_2,9,79,1.0
zm1_2,9,80,1.0
zm1_2,9,81,1.0
zm1_2,9,82,1.0
zm1_2,9,83,1.0
zm1_2,9,84,1.0
zm1_2,9,85,1.0
zm1_2,9,86,1.0
zm1_2,9,87,1.0
zm1_2,9,88,1.0
zm1_2,9,89,0.9864864864864865
zm1_2,9,90,1.0
zm1_2,9,91,1.0
zm1_2,9,92,1.0
zm1_2,9,93,1.0
zm1_2,9,94,0.9891304347826086
zm1_2,9,95,0.9759420289855072
zm1_2,9,96,1.0
zm1_2,9,97,1.0
zm1_2,10,2,1.0
zm1_2,10,3,0.9871794871794872
zm1_2,10,4,0.9875
zm1_2,10,5,0.9873417721518988
zm1_2,10,6,1.0
zm1_2,10,7,1.0
zm1_2,10,8,0.9753086419753086
zm1_2,10,9,1.0
zm1_2,10,10,1.0
zm1_2,10,11,1.0
zm1_2,10,12,0.9878048780487805
zm1_2,10,13,1.0
zm1_2,10,14,0.9876543209876543
zm1_2,10,15,1.0
