group,frame,pg_im_count,pg_el_count,total_objects
pg2_6,46,3,7,10
pg2_6,47,3,7,10
pg2_6,48,3,7,10
pg2_6,49,3,7,10
pg2_6,50,2,8,10
pg2_6,51,2,8,10
pg2_6,52,2,8,10
pg2_6,53,2,8,10
pg2_6,54,2,8,10
pg2_6,55,2,8,10
pg2_6,56,2,8,10
pg2_6,57,2,8,10
pg2_6,58,2,8,10
pg2_6,59,2,8,10
pg2_6,60,2,8,10
pg2_6,61,2,8,10
pg2_6,62,2,8,10
pg2_6,63,2,8,10
pg2_6,64,2,8,10
pg2_6,65,2,8,10
pg2_6,66,2,8,10
pg2_6,67,2,8,10
pg2_6,68,2,8,10
pg2_6,69,2,8,10
pg2_6,70,2,8,10
pg2_6,71,2,8,10
pg2_6,72,2,8,10
pg2_6,73,2,8,10
pg2_6,74,2,8,10
pg2_6,75,2,8,10
pg2_6,76,2,8,10
pg2_6,77,2,8,10
pg2_6,78,2,8,10
pg2_6,79,2,8,10
pg2_6,80,2,8,10
pg2_6,81,1,9,10
pg2_6,82,1,9,10
pg2_6,83,1,9,10
pg2_6,84,1,9,10
pg2_6,85,1,9,10
pg2_6,86,1,9,10
pg2_6,87,1,9,10
pg2_6,88,1,9,10
pg2_6,89,1,9,10
pg2_6,90,1,9,10
pg2_6,91,1,9,10
pg2_6,92,1,9,10
pg2_6,93,1,9,10
pg2_6,94,1,9,10
pg2_6,95,1,9,10
pg2_6,96,1,9,10
pg2_6,97,1,9,10
pg2_7,1,10,0,10
pg2_7,2,10,0,10
pg2_7,3,10,0,10
pg2_7,4,10,0,10
pg2_7,5,10,0,10
pg2_7,6,10,0,10
pg2_7,7,10,0,10
pg2_7,8,10,0,10
pg2_7,9,10,0,10
pg2_7,10,10,0,10
pg2_7,11,10,0,10
pg2_7,12,10,0,10
pg2_7,13,10,0,10
pg2_7,14,9,1,10
pg2_7,15,9,1,10
pg2_7,16,9,1,10
pg2_7,17,9,1,10
pg2_7,18,8,2,10
pg2_7,19,8,2,10
pg2_7,20,8,2,10
pg2_7,21,8,2,10
pg2_7,22,8,2,10
pg2_7,23,7,3,10
pg2_7,24,7,3,10
pg2_7,25,7,3,10
pg2_7,26,7,3,10
pg2_7,27,7,3,10
pg2_7,28,4,6,10
pg2_7,29,4,6,10
pg2_7,30,4,6,10
pg2_7,31,4,6,10
pg2_7,32,3,7,10
pg2_7,33,3,7,10
pg2_7,34,3,7,10
pg2_7,35,3,7,10
pg2_7,36,3,7,10
pg2_7,37,3,7,10
pg2_7,38,3,7,10
pg2_7,39,3,7,10
pg2_7,40,3,7,10
pg2_7,41,3,7,10
pg2_7,42,3,7,10
pg2_7,43,3,7,10
pg2_7,44,3,7,10
pg2_7,45,3,7,10
pg2_7,46,3,7,10
pg2_7,47,3,7,10
pg2_7,48,3,7,10
pg2_7,49,3,7,10
pg2_7,50,3,7,10
pg2_7,51,3,7,10
pg2_7,52,3,7,10
pg2_7,53,3,7,10
pg2_7,54,3,7,10
pg2_7,55,3,7,10
pg2_7,56,3,7,10
pg2_7,57,3,7,10
pg2_7,58,3,7,10
pg2_7,59,3,7,10
pg2_7,60,3,7,10
pg2_7,61,3,7,10
pg2_7,62,3,7,10
pg2_7,63,3,7,10
pg2_7,64,3,7,10
pg2_7,65,3,7,10
pg2_7,66,3,7,10
pg2_7,67,3,7,10
pg2_7,68,3,7,10
pg2_7,69,3,7,10
pg2_7,70,3,7,10
pg2_7,71,3,7,10
pg2_7,72,3,7,10
pg2_7,73,3,7,10
pg2_7,74,3,7,10
pg2_7,75,3,7,10
pg2_7,76,3,7,10
pg2_7,77,3,7,10
pg2_7,78,3,7,10
pg2_7,79,3,7,10
pg2_7,80,2,8,10
pg2_7,81,3,7,10
pg2_7,82,2,8,10
pg2_7,83,2,8,10
pg2_7,84,2,8,10
pg2_7,85,2,8,10
pg2_7,86,2,8,10
pg2_7,87,2,8,10
pg2_7,88,2,8,10
pg2_7,89,2,8,10
pg2_7,90,2,8,10
pg2_7,91,2,8,10
pg2_7,92,2,8,10
pg2_7,93,2,8,10
pg2_7,94,2,8,10
pg2_7,95,2,8,10
pg2_7,96,2,8,10
pg2_7,97,2,8,10
pg2_8,1,10,0,10
pg2_8,2,10,0,10
pg2_8,3,10,0,10
pg2_8,4,10,0,10
pg2_8,5,10,0,10
pg2_8,6,10,0,10
pg2_8,7,10,0,10
pg2_8,8,10,0,10
pg2_8,9,10,0,10
pg2_8,10,10,0,10
pg2_8,11,10,0,10
pg2_8,12,10,0,10
pg2_8,13,10,0,10
pg2_8,14,9,1,10
pg2_8,15,9,1,10
pg2_8,16,7,3,10
pg2_8,17,8,2,10
pg2_8,18,6,4,10
pg2_8,19,7,3,10
pg2_8,20,6,4,10
pg2_8,21,6,4,10
pg2_8,22,6,4,10
pg2_8,23,6,4,10
pg2_8,24,5,5,10
pg2_8,25,5,5,10
pg2_8,26,5,5,10
pg2_8,27,5,5,10
pg2_8,28,5,5,10
pg2_8,29,5,5,10
pg2_8,30,5,5,10
pg2_8,31,4,6,10
pg2_8,32,4,6,10
pg2_8,33,4,6,10
pg2_8,34,3,7,10
pg2_8,35,3,7,10
pg2_8,36,3,7,10
pg2_8,37,2,8,10
pg2_8,38,2,8,10
pg2_8,39,2,8,10
pg2_8,40,1,9,10
pg2_8,41,1,9,10
pg2_8,42,1,9,10
pg2_8,43,1,9,10
pg2_8,44,1,9,10
pg2_8,45,1,9,10
pg2_8,46,1,9,10
pg2_8,47,1,9,10
pg2_8,48,1,9,10
pg2_8,49,1,9,10
pg2_8,50,1,9,10
pg2_8,51,1,9,10
pg2_8,52,1,9,10
pg2_8,53,1,9,10
pg2_8,54,1,9,10
pg2_8,55,1,9,10
pg2_8,56,1,9,10
pg2_8,57,1,9,10
pg2_8,58,1,9,10
pg2_8,59,1,9,10
pg2_8,60,1,9,10
pg2_8,61,1,9,10
pg2_8,62,1,9,10
pg2_8,63,1,9,10
pg2_8,64,1,9,10
pg2_8,65,1,9,10
pg2_8,66,1,9,10
pg2_8,67,1,9,10
pg2_8,68,1,9,10
pg2_8,69,1,9,10
pg2_8,70,1,9,10
pg2_8,71,1,9,10
pg2_8,72,1,9,10
pg2_8,73,1,9,10
pg2_8,74,1,9,10
pg2_8,75,1,9,10
pg2_8,76,1,9,10
pg2_8,77,1,9,10
pg2_8,78,1,9,10
pg2_8,79,1,9,10
pg2_8,80,1,9,10
pg2_8,81,1,9,10
pg2_8,82,1,9,10
pg2_8,83,1,9,10
pg2_8,84,1,9,10
pg2_8,85,1,9,10
pg2_8,86,1,9,10
pg2_8,87,1,9,10
pg2_8,88,1,9,10
pg2_8,89,1,9,10
pg2_8,90,1,9,10
pg2_8,91,1,9,10
pg2_8,92,1,9,10
pg2_8,93,1,9,10
pg2_8,94,1,9,10
pg2_8,95,1,9,10
pg2_8,96,1,9,10
pg2_8,97,1,9,10
pg2_9,1,10,0,10
pg2_9,2,10,0,10
pg2_9,3,10,0,10
pg2_9,4,10,0,10
pg2_9,5,10,0,10
pg2_9,6,10,0,10
pg2_9,7,10,0,10
pg2_9,8,10,0,10
pg2_9,9,10,0,10
pg2_9,10,10,0,10
pg2_9,11,10,0,10
pg2_9,12,10,0,10
pg2_9,13,10,0,10
pg2_9,14,10,0,10
pg2_9,15,10,0,10
pg2_9,16,10,0,10
pg2_9,17,9,1,10
pg2_9,18,9,1,10
pg2_9,19,9,1,10
pg2_9,20,9,1,10
pg2_9,21,8,2,10
pg2_9,22,8,2,10
pg2_9,23,8,2,10
pg2_9,24,8,2,10
pg2_9,25,8,2,10
pg2_9,26,8,2,10
pg2_9,27,8,2,10
pg2_9,28,8,2,10
pg2_9,29,8,2,10
pg2_9,30,7,3,10
pg2_9,31,8,2,10
pg2_9,32,7,3,10
pg2_9,33,7,3,10
pg2_9,34,7,3,10
pg2_9,35,7,3,10
pg2_9,36,6,4,10
pg2_9,37,7,3,10
pg2_9,38,7,3,10
pg2_9,39,7,3,10
pg2_9,40,6,4,10
pg2_9,41,6,4,10
pg2_9,42,6,4,10
pg2_9,43,6,4,10
pg2_9,44,6,4,10
pg2_9,45,6,4,10
pg2_9,46,6,4,10
pg2_9,47,6,4,10
pg2_9,48,6,4,10
pg2_9,49,6,4,10
pg2_9,50,6,4,10
pg2_9,51,6,4,10
pg2_9,52,5,5,10
pg2_9,53,5,5,10
pg2_9,54,5,5,10
pg2_9,55,5,5,10
pg2_9,56,5,5,10
pg2_9,57,5,5,10
pg2_9,58,5,5,10
pg2_9,59,5,5,10
pg2_9,60,5,5,10
pg2_9,61,5,5,10
pg2_9,62,5,5,10
pg2_9,63,5,5,10
pg2_9,64,5,5,10
pg2_9,65,5,5,10
pg2_9,66,5,5,10
pg2_9,67,5,5,10
pg2_9,68,5,5,10
pg2_9,69,5,5,10
pg2_9,70,5,5,10
pg2_9,71,5,5,10
pg2_9,72,5,5,10
pg2_9,73,5,5,10
pg2_9,74,5,5,10
pg2_9,75,5,5,10
pg2_9,76,5,5,10
pg2_9,77,5,5,10
pg2_9,78,5,5,10
pg2_9,79,5,5,10
pg2_9,80,5,5,10
pg2_9,81,5,5,10
pg2_9,82,5,5,10
pg2_9,83,5,5,10
pg2_9,84,5,5,10
pg2_9,85,5,5,10
pg2_9,86,5,5,10
pg2_9,87,5,5,10
pg2_9,88,5,5,10
pg2_9,89,5,5,10
pg2_9,90,5,5,10
pg2_9,91,5,5,10
pg2_9,92,5,5,10
pg2_9,93,5,5,10
pg2_9,94,5,5,10
pg2_9,95,5,5,10
pg2_9,96,5,5,10
pg2_9,97,5,5,10
pg3_1,1,10,0,10
pg3_1,2,10,0,10
pg3_1,3,10,0,10
pg3_1,4,10,0,10
pg3_1,5,10,0,10
pg3_1,6,10,0,10
pg3_1,7,10,0,10
pg3_1,8,10,0,10
pg3_1,9,10,0,10
pg3_1,10,10,0,10
pg3_1,11,10,0,10
pg3_1,12,10,0,10
pg3_1,13,10,0,10
pg3_1,14,10,0,10
pg3_1,15,9,1,10
pg3_1,16,9,1,10
pg3_1,17,8,2,10
pg3_1,18,8,2,10
pg3_1,19,8,2,10
pg3_1,20,5,5,10
pg3_1,21,5,5,10
pg3_1,22,5,5,10
pg3_1,23,5,5,10
pg3_1,24,5,5,10
pg3_1,25,4,6,10
pg3_1,26,4,6,10
pg3_1,27,4,6,10
pg3_1,28,4,6,10
pg3_1,29,4,6,10
pg3_1,30,4,6,10
pg3_1,31,3,7,10
pg3_1,32,4,6,10
pg3_1,33,4,6,10
pg3_1,34,3,7,10
pg3_1,35,3,7,10
pg3_1,36,2,8,10
pg3_1,37,1,9,10
pg3_1,38,1,9,10
pg3_1,39,1,9,10
pg3_1,40,1,9,10
pg3_1,41,1,9,10
pg3_1,42,1,9,10
pg3_1,43,1,9,10
pg3_1,44,1,9,10
pg3_1,45,1,9,10
pg3_1,46,1,9,10
pg3_1,47,1,9,10
pg3_1,48,1,9,10
pg3_1,49,1,9,10
pg3_1,50,1,9,10
pg3_1,51,1,9,10
pg3_1,52,1,9,10
pg3_1,53,1,9,10
pg3_1,54,1,9,10
pg3_1,55,1,9,10
pg3_1,56,1,9,10
pg3_1,57,1,9,10
pg3_1,58,1,9,10
pg3_1,59,1,9,10
pg3_1,60,1,9,10
pg3_1,61,1,9,10
pg3_1,62,1,9,10
pg3_1,63,1,9,10
pg3_1,64,1,9,10
pg3_1,65,1,9,10
pg3_1,66,1,9,10
pg3_1,67,1,9,10
pg3_1,68,1,9,10
pg3_1,69,1,9,10
pg3_1,70,1,9,10
pg3_1,71,1,9,10
pg3_1,72,1,9,10
pg3_1,73,1,9,10
pg3_1,74,1,9,10
pg3_1,75,1,9,10
pg3_1,76,1,9,10
pg3_1,77,1,9,10
pg3_1,78,1,9,10
pg3_1,79,1,9,10
pg3_1,80,1,9,10
pg3_1,81,1,9,10
pg3_1,82,1,9,10
pg3_1,83,1,9,10
pg3_1,84,1,9,10
pg3_1,85,1,9,10
pg3_1,86,1,9,10
pg3_1,87,1,9,10
pg3_1,88,1,9,10
pg3_1,89,1,9,10
pg3_1,90,1,9,10
pg3_1,91,1,9,10
pg3_1,92,1,9,10
pg3_1,93,1,9,10
pg3_1,94,1,9,10
pg3_1,95,1,9,10
pg3_1,96,1,9,10
pg3_1,97,1,9,10
pg3_10,1,10,0,10
pg3_10,2,10,0,10
pg3_10,3,10,0,10
pg3_10,4,10,0,10
pg3_10,5,10,0,10
pg3_10,6,10,0,10
pg3_10,7,10,0,10
pg3_10,8,10,0,10
pg3_10,9,10,0,10
pg3_10,10,10,0,10
pg3_10,11,10,0,10
pg3_10,12,10,0,10
pg3_10,13,10,0,10
pg3_10,14,9,1,10
pg3_10,15,9,1,10
pg3_10,16,8,2,10
pg3_10,17,6,4,10
pg3_10,18,4,6,10
pg3_10,19,4,6,10
pg3_10,20,4,6,10
pg3_10,21,4,6,10
pg3_10,22,4,6,10
pg3_10,23,4,6,10
pg3_10,24,4,6,10
pg3_10,25,4,6,10
pg3_10,26,4,6,10
pg3_10,27,4,6,10
pg3_10,28,4,6,10
pg3_10,29,4,6,10
pg3_10,30,4,6,10
pg3_10,31,4,6,10
pg3_10,32,4,6,10
pg3_10,33,4,6,10
pg3_10,34,4,6,10
pg3_10,35,4,6,10
pg3_10,36,4,6,10
pg3_10,37,4,6,10
pg3_10,38,4,6,10
pg3_10,39,4,6,10
pg3_10,40,4,6,10
pg3_10,41,4,6,10
pg3_10,42,4,6,10
pg3_10,43,4,6,10
pg3_10,44,4,6,10
pg3_10,45,4,6,10
pg3_10,46,4,6,10
pg3_10,47,4,6,10
pg3_10,48,4,6,10
pg3_10,49,4,6,10
pg3_10,50,4,6,10
pg3_10,51,4,6,10
pg3_10,52,4,6,10
pg3_10,53,4,6,10
pg3_10,54,4,6,10
pg3_10,55,4,6,10
pg3_10,56,3,7,10
pg3_10,57,3,7,10
pg3_10,58,3,7,10
pg3_10,59,3,7,10
pg3_10,60,3,7,10
pg3_10,61,3,7,10
pg3_10,62,3,7,10
pg3_10,63,3,7,10
pg3_10,64,3,7,10
pg3_10,65,3,7,10
pg3_10,66,3,7,10
pg3_10,67,3,7,10
pg3_10,68,3,7,10
pg3_10,69,3,7,10
pg3_10,70,3,7,10
pg3_10,71,3,7,10
pg3_10,72,3,7,10
pg3_10,73,3,7,10
pg3_10,74,3,7,10
pg3_10,75,3,7,10
pg3_10,76,3,7,10
pg3_10,77,3,7,10
pg3_10,78,3,7,10
pg3_10,79,3,7,10
pg3_10,80,3,7,10
pg3_10,81,3,7,10
pg3_10,82,3,7,10
pg3_10,83,3,7,10
pg3_10,84,3,7,10
pg3_10,85,3,7,10
pg3_10,86,3,7,10
pg3_10,87,3,7,10
pg3_10,88,3,7,10
pg3_10,89,3,7,10
pg3_10,90,3,7,10
pg3_10,91,3,7,10
pg3_10,92,3,7,10
pg3_10,93,3,7,10
pg3_10,94,3,7,10
pg3_10,95,3,7,10
pg3_10,96,3,7,10
pg3_10,97,3,7,10
pg3_11,1,10,0,10
pg3_11,2,10,0,10
pg3_11,3,10,0,10
pg3_11,4,10,0,10
pg3_11,5,10,0,10
pg3_11,6,10,0,10
pg3_11,7,10,0,10
pg3_11,8,10,0,10
pg3_11,9,10,0,10
pg3_11,10,10,0,10
pg3_11,11,9,1,10
pg3_11,12,9,1,10
pg3_11,13,9,1,10
pg3_11,14,9,1,10
pg3_11,15,9,1,10
pg3_11,16,9,1,10
pg3_11,17,8,2,10
pg3_11,18,7,3,10
pg3_11,19,7,3,10
pg3_11,20,6,4,10
pg3_11,21,5,5,10
pg3_11,22,5,5,10
pg3_11,23,4,6,10
pg3_11,24,4,6,10
pg3_11,25,4,6,10
pg3_11,26,4,6,10
pg3_11,27,3,7,10
pg3_11,28,3,7,10
pg3_11,29,3,7,10
pg3_11,30,3,7,10
pg3_11,31,3,7,10
pg3_11,32,3,7,10
pg3_11,33,3,7,10
pg3_11,34,3,7,10
pg3_11,35,3,7,10
pg3_11,36,3,7,10
pg3_11,37,3,7,10
pg3_11,38,2,8,10
pg3_11,39,2,8,10
pg3_11,40,2,8,10
pg3_11,41,2,8,10
pg3_11,42,2,8,10
pg3_11,43,2,8,10
pg3_11,44,2,8,10
pg3_11,45,2,8,10
pg3_11,46,2,8,10
pg3_11,47,2,8,10
pg3_11,48,2,8,10
pg3_11,49,2,8,10
pg3_11,50,2,8,10
pg3_11,51,2,8,10
pg3_11,52,2,8,10
pg3_11,53,2,8,10
pg3_11,54,2,8,10
pg3_11,55,2,8,10
pg3_11,56,2,8,10
pg3_11,57,2,8,10
pg3_11,58,2,8,10
pg3_11,59,2,8,10
pg3_11,60,2,8,10
pg3_11,61,2,8,10
pg3_11,62,2,8,10
pg3_11,63,2,8,10
pg3_11,64,2,8,10
pg3_11,65,2,8,10
pg3_11,66,2,8,10
pg3_11,67,2,8,10
pg3_11,68,2,8,10
pg3_11,69,2,8,10
pg3_11,70,2,8,10
pg3_11,71,2,8,10
pg3_11,72,2,8,10
pg3_11,73,2,8,10
pg3_11,74,2,8,10
pg3_11,75,2,8,10
pg3_11,76,2,8,10
pg3_11,77,2,8,10
pg3_11,78,2,8,10
pg3_11,79,2,8,10
pg3_11,80,2,8,10
pg3_11,81,2,8,10
pg3_11,82,2,8,10
pg3_11,83,2,8,10
pg3_11,84,2,8,10
pg3_11,85,2,8,10
pg3_11,86,2,8,10
pg3_11,87,2,8,10
pg3_11,88,2,8,10
pg3_11,89,2,8,10
pg3_11,90,2,8,10
pg3_11,91,2,8,10
pg3_11,92,2,8,10
pg3_11,93,2,8,10
pg3_11,94,2,8,10
pg3_11,95,2,8,10
pg3_11,96,2,8,10
pg3_11,97,2,8,10
pg3_12,1,10,0,10
pg3_12,2,10,0,10
pg3_12,3,10,0,10
pg3_12,4,10,0,10
pg3_12,5,10,0,10
pg3_12,6,10,0,10
pg3_12,7,10,0,10
pg3_12,8,10,0,10
pg3_12,9,10,0,10
pg3_12,10,10,0,10
pg3_12,11,10,0,10
pg3_12,12,10,0,10
pg3_12,13,10,0,10
pg3_12,14,10,0,10
pg3_12,15,8,2,10
pg3_12,16,7,3,10
pg3_12,17,7,3,10
pg3_12,18,6,4,10
pg3_12,19,6,4,10
pg3_12,20,6,4,10
pg3_12,21,6,4,10
pg3_12,22,5,5,10
pg3_12,23,5,5,10
pg3_12,24,4,6,10
pg3_12,25,4,6,10
pg3_12,26,4,6,10
pg3_12,27,4,6,10
pg3_12,28,4,6,10
pg3_12,29,4,6,10
pg3_12,30,4,6,10
pg3_12,31,3,7,10
pg3_12,32,3,7,10
pg3_12,33,3,7,10
pg3_12,34,3,7,10
pg3_12,35,3,7,10
pg3_12,36,3,7,10
pg3_12,37,3,7,10
pg3_12,38,3,7,10
pg3_12,39,3,7,10
pg3_12,40,3,7,10
pg3_12,41,3,7,10
pg3_12,42,3,7,10
pg3_12,43,3,7,10
pg3_12,44,3,7,10
pg3_12,45,3,7,10
pg3_12,46,3,7,10
pg3_12,47,3,7,10
pg3_12,48,3,7,10
pg3_12,49,3,7,10
pg3_12,50,3,7,10
pg3_12,51,3,7,10
pg3_12,52,3,7,10
pg3_12,53,3,7,10
pg3_12,54,3,7,10
pg3_12,55,3,7,10
pg3_12,56,3,7,10
pg3_12,57,3,7,10
pg3_12,58,3,7,10
pg3_12,59,3,7,10
pg3_12,60,3,7,10
pg3_12,61,3,7,10
pg3_12,62,3,7,10
pg3_12,63,3,7,10
pg3_12,64,3,7,10
pg3_12,65,3,7,10
pg3_12,66,3,7,10
pg3_12,67,3,7,10
pg3_12,68,3,7,10
pg3_12,69,3,7,10
pg3_12,70,3,7,10
pg3_12,71,3,7,10
pg3_12,72,3,7,10
pg3_12,73,3,7,10
pg3_12,74,3,7,10
pg3_12,75,3,7,10
pg3_12,76,3,7,10
pg3_12,77,3,7,10
pg3_12,78,3,7,10
pg3_12,79,3,7,10
pg3_12,80,3,7,10
pg3_12,81,3,7,10
pg3_12,82,3,7,10
pg3_12,83,3,7,10
pg3_12,84,3,7,10
pg3_12,85,3,7,10
pg3_12,86,3,7,10
pg3_12,87,3,7,10
pg3_12,88,3,7,10
pg3_12,89,3,7,10
pg3_12,90,3,7,10
pg3_12,91,3,7,10
pg3_12,92,3,7,10
pg3_12,93,3,7,10
pg3_12,94,3,7,10
pg3_12,95,3,7,10
pg3_12,96,3,7,10
pg3_12,97,3,7,10
pg3_2,1,10,0,10
pg3_2,2,10,0,10
pg3_2,3,10,0,10
pg3_2,4,10,0,10
pg3_2,5,10,0,10
pg3_2,6,10,0,10
pg3_2,7,10,0,10
pg3_2,8,10,0,10
pg3_2,9,10,0,10
pg3_2,10,10,0,10
pg3_2,11,10,0,10
pg3_2,12,9,1,10
pg3_2,13,9,1,10
pg3_2,14,9,1,10
pg3_2,15,9,1,10
pg3_2,16,9,1,10
pg3_2,17,8,2,10
pg3_2,18,8,2,10
pg3_2,19,8,2,10
pg3_2,20,8,2,10
pg3_2,21,7,3,10
pg3_2,22,7,3,10
pg3_2,23,7,3,10
pg3_2,24,7,3,10
pg3_2,25,7,3,10
pg3_2,26,6,4,10
pg3_2,27,5,5,10
pg3_2,28,5,5,10
pg3_2,29,5,5,10
pg3_2,30,4,6,10
pg3_2,31,4,6,10
pg3_2,32,4,6,10
pg3_2,33,3,7,10
pg3_2,34,3,7,10
pg3_2,35,3,7,10
pg3_2,36,3,7,10
pg3_2,37,2,8,10
pg3_2,38,2,8,10
pg3_2,39,2,8,10
pg3_2,40,2,8,10
pg3_2,41,2,8,10
pg3_2,42,2,8,10
pg3_2,43,2,8,10
pg3_2,44,2,8,10
pg3_2,45,2,8,10
pg3_2,46,2,8,10
pg3_2,47,2,8,10
pg3_2,48,2,8,10
pg3_2,49,2,8,10
pg3_2,50,2,8,10
pg3_2,51,2,8,10
pg3_2,52,2,8,10
pg3_2,53,2,8,10
pg3_2,54,2,8,10
pg3_2,55,2,8,10
pg3_2,56,2,8,10
pg3_2,57,2,8,10
pg3_2,58,2,8,10
pg3_2,59,2,8,10
pg3_2,60,2,8,10
pg3_2,61,1,9,10
pg3_2,62,1,9,10
pg3_2,63,1,9,10
pg3_2,64,1,9,10
pg3_2,65,1,9,10
pg3_2,66,1,9,10
pg3_2,67,1,9,10
pg3_2,68,1,9,10
pg3_2,69,1,9,10
pg3_2,70,1,9,10
pg3_2,71,1,9,10
pg3_2,72,1,9,10
pg3_2,73,1,9,10
pg3_2,74,1,9,10
pg3_2,75,1,9,10
pg3_2,76,1,9,10
pg3_2,77,1,9,10
pg3_2,78,1,9,10
pg3_2,79,1,9,10
pg3_2,80,1,9,10
pg3_2,81,1,9,10
pg3_2,82,1,9,10
pg3_2,83,0,10,10
pg3_2,84,0,10,10
pg3_2,85,0,10,10
pg3_2,86,0,10,10
pg3_2,87,0,10,10
pg3_2,88,0,10,10
pg3_2,89,0,10,10
pg3_2,90,0,10,10
pg3_2,91,0,10,10
pg3_2,92,0,10,10
pg3_2,93,0,10,10
pg3_2,94,0,10,10
pg3_2,95,0,10,10
pg3_2,96,0,10,10
pg3_2,97,0,10,10
pg3_3,1,10,0,10
pg3_3,2,10,0,10
pg3_3,3,10,0,10
pg3_3,4,10,0,10
pg3_3,5,10,0,10
pg3_3,6,10,0,10
pg3_3,7,10,0,10
pg3_3,8,10,0,10
pg3_3,9,10,0,10
pg3_3,10,10,0,10
pg3_3,11,10,0,10
pg3_3,12,10,0,10
pg3_3,13,10,0,10
pg3_3,14,10,0,10
pg3_3,15,10,0,10
pg3_3,16,10,0,10
pg3_3,17,10,0,10
pg3_3,18,10,0,10
pg3_3,19,10,0,10
pg3_3,20,10,0,10
pg3_3,21,9,1,10
pg3_3,22,9,1,10
pg3_3,23,9,1,10
pg3_3,24,9,1,10
pg3_3,25,9,1,10
pg3_3,26,9,1,10
pg3_3,27,9,1,10
pg3_3,28,9,1,10
pg3_3,29,9,1,10
pg3_3,30,9,1,10
pg3_3,31,9,1,10
pg3_3,32,9,1,10
pg3_3,33,8,2,10
pg3_3,34,8,2,10
pg3_3,35,8,2,10
pg3_3,36,8,2,10
pg3_3,37,7,3,10
pg3_3,38,7,3,10
pg3_3,39,7,3,10
pg3_3,40,7,3,10
pg3_3,41,7,3,10
pg3_3,42,7,3,10
pg3_3,43,7,3,10
pg3_3,44,7,3,10
pg3_3,45,7,3,10
pg3_3,46,7,3,10
pg3_3,47,7,3,10
pg3_3,48,7,3,10
pg3_3,49,7,3,10
pg3_3,50,7,3,10
pg3_3,51,7,3,10
pg3_3,52,7,3,10
pg3_3,53,7,3,10
pg3_3,54,7,3,10
pg3_3,55,7,3,10
pg3_3,56,7,3,10
pg3_3,57,7,3,10
pg3_3,58,7,3,10
pg3_3,59,7,3,10
pg3_3,60,7,3,10
pg3_3,61,7,3,10
pg3_3,62,7,3,10
pg3_3,63,7,3,10
pg3_3,64,6,4,10
pg3_3,65,6,4,10
pg3_3,66,6,4,10
pg3_3,67,6,4,10
pg3_3,68,6,4,10
pg3_3,69,6,4,10
pg3_3,70,6,4,10
pg3_3,71,6,4,10
pg3_3,72,6,4,10
pg3_3,73,6,4,10
pg3_3,74,6,4,10
pg3_3,75,6,4,10
pg3_3,76,6,4,10
pg3_3,77,6,4,10
pg3_3,78,6,4,10
pg3_3,79,6,4,10
pg3_3,80,6,4,10
pg3_3,81,6,4,10
pg3_3,82,6,4,10
pg3_3,83,6,4,10
pg3_3,84,6,4,10
pg3_3,85,6,4,10
pg3_3,86,6,4,10
pg3_3,87,6,4,10
pg3_3,88,6,4,10
pg3_3,89,6,4,10
pg3_3,90,6,4,10
pg3_3,91,6,4,10
pg3_3,92,6,4,10
pg3_3,93,6,4,10
pg3_3,94,6,4,10
pg3_3,95,6,4,10
pg3_3,96,6,4,10
pg3_3,97,6,4,10
pg3_4,1,10,0,10
pg3_4,2,10,0,10
pg3_4,3,10,0,10
pg3_4,4,10,0,10
pg3_4,5,10,0,10
pg3_4,6,10,0,10
pg3_4,7,10,0,10
pg3_4,8,10,0,10
pg3_4,9,10,0,10
pg3_4,10,10,0,10
pg3_4,11,10,0,10
pg3_4,12,10,0,10
pg3_4,13,9,1,10
pg3_4,14,9,1,10
pg3_4,15,9,1,10
pg3_4,16,8,2,10
pg3_4,17,8,2,10
pg3_4,18,8,2,10
pg3_4,19,8,2,10
pg3_4,20,7,3,10
pg3_4,21,7,3,10
pg3_4,22,7,3,10
pg3_4,23,7,3,10
pg3_4,24,6,4,10
pg3_4,25,6,4,10
pg3_4,26,5,5,10
pg3_4,27,4,6,10
pg3_4,28,4,6,10
pg3_4,29,4,6,10
pg3_4,30,3,7,10
pg3_4,31,3,7,10
pg3_4,32,3,7,10
pg3_4,33,2,8,10
pg3_4,34,2,8,10
pg3_4,35,2,8,10
pg3_4,36,1,9,10
pg3_4,37,1,9,10
pg3_4,38,1,9,10
pg3_4,39,1,9,10
pg3_4,40,1,9,10
pg3_4,41,1,9,10
pg3_4,42,1,9,10
pg3_4,43,1,9,10
pg3_4,44,1,9,10
pg3_4,45,1,9,10
pg3_4,46,1,9,10
pg3_4,47,1,9,10
pg3_4,48,1,9,10
pg3_4,49,1,9,10
pg3_4,50,1,9,10
pg3_4,51,1,9,10
pg3_4,52,1,9,10
pg3_4,53,1,9,10
pg3_4,54,1,9,10
pg3_4,55,1,9,10
pg3_4,56,1,9,10
pg3_4,57,1,9,10
pg3_4,58,1,9,10
pg3_4,59,1,9,10
pg3_4,60,1,9,10
pg3_4,61,1,9,10
pg3_4,62,1,9,10
pg3_4,63,1,9,10
pg3_4,64,1,9,10
pg3_4,65,1,9,10
pg3_4,66,1,9,10
pg3_4,67,1,9,10
pg3_4,68,1,9,10
pg3_4,69,1,9,10
pg3_4,70,1,9,10
pg3_4,71,1,9,10
pg3_4,72,1,9,10
pg3_4,73,1,9,10
