seed_key,group,track_id,width_change_p15,mean_iou_p15,height_change_p15,area_change_p15,std_center_x_p15,std_center_y_p15,std_iou_p15,middle_mean_width_p15,movement_std_p15,median_movement_p15,middle_mean_height_p15,early_mean_area_p15,max_movement_p15,early_mean_width_p15,middle_mean_area_p15,width_change_reconstructed,mean_iou_reconstructed,height_change_reconstructed,area_change_reconstructed,std_center_x_reconstructed,std_center_y_reconstructed,std_iou_reconstructed,middle_mean_width_reconstructed,movement_std_reconstructed,median_movement_reconstructed,middle_mean_height_reconstructed,early_mean_area_reconstructed,max_movement_reconstructed,early_mean_width_reconstructed,middle_mean_area_reconstructed
pg2_2__0,pg2_2,0,4.0,0.9931243692004684,0.0,160.0,1.6927477173910777,0.4920993395819638,0.0236885722984778,39.03125,0.4546233868337631,0.0,40.0,1522.8125,4.0,38.34375,1561.25,4.0,0.9931243692004683,0.0,160.0,1.6927477173910777,0.49209933958196383,0.02368857229847788,39.03125,0.4546233868337631,0.0,40.0,1522.8125,4.0,38.34375,1561.25
pg2_2__1,pg2_2,1,5.0,0.9907234504356248,7.0,451.0,1.0525313761593895,1.2551519930537955,0.0308457684776173,34.5,0.5657908660373887,0.0,40.15625,1319.46875,5.0,33.84375,1385.0,5.0,0.9907234504356247,7.0,451.0,1.0525313761593897,1.2551519930537955,0.030845768477617372,34.5,0.5657908660373887,0.0,40.15625,1319.46875,5.0,33.84375,1385.0
pg2_2__2,pg2_2,2,28.0,0.9791179404930692,27.0,2684.0,6.884626083522331,3.657709585119685,0.0526610737090703,35.625,1.370609519881269,0.0,44.21875,1405.21875,13.038404810405298,35.28125,1576.625,28.0,0.9791179404930691,27.0,2684.0,6.884626083522331,3.6577095851196844,0.05266107370907035,35.625,1.3706095198812687,0.0,44.21875,1405.21875,13.038404810405298,35.28125,1576.625
pg2_2__3,pg2_2,3,108.0,0.9618660218766754,129.0,23520.0,11.02549967609917,6.340734199788618,0.0348948717866287,48.8125,0.970618794896906,0.5,55.625,1651.53125,4.123105625617661,39.875,2787.3125,108.0,0.9618660218766754,129.0,23520.0,11.02549967609917,6.340734199788618,0.034894871786628756,48.8125,0.9706187948969061,0.5,55.625,1651.53125,4.123105625617661,39.875,2787.3125
pg2_2__4,pg2_2,4,81.0,0.9709793053691754,35.0,7814.0,9.82026271457064,3.83820261855161,0.0388336201694908,54.9375,1.0485112754255137,0.5,39.90625,2012.59375,8.381527307120106,51.71875,2205.03125,81.0,0.9709793053691754,35.0,7814.0,9.820262714570639,3.83820261855161,0.038833620169490886,54.9375,1.0485112754255137,0.5,39.90625,2012.59375,8.381527307120106,51.71875,2205.03125
pg2_2__5,pg2_2,5,62.0,0.9559926559455856,155.0,17546.0,7.345782227015018,24.62143065474565,0.0585355123457111,58.21875,1.2987841804979583,1.118033988749895,47.1875,1547.4375,8.514693182963201,38.90625,2817.0,62.0,0.9559926559455857,155.0,17546.0,7.345782227015018,24.621430654745655,0.058535512345711124,58.21875,1.2987841804979583,1.118033988749895,47.1875,1547.4375,8.514693182963201,38.90625,2817.0
pg2_2__6,pg2_2,6,148.0,0.9693164418549142,43.0,13498.0,18.70941173215136,6.362633203792496,0.0337169181868898,54.3125,0.8987226724654208,0.6035533905932737,39.25,1741.5625,3.5355339059327378,44.6875,2162.21875,148.0,0.9693164418549142,43.0,13498.0,18.70941173215136,6.362633203792496,0.03371691818688988,54.3125,0.8987226724654208,0.6035533905932737,39.25,1741.5625,3.5355339059327378,44.6875,2162.21875
pg2_2__7,pg2_2,7,84.0,0.9726736585808324,62.0,11282.0,6.27832512310136,9.291522723207915,0.039111187150586,42.71875,0.7254089425849515,0.5,50.84375,1660.25,3.8078865529319534,37.25,2191.0625,84.0,0.9726736585808323,62.0,11282.0,6.27832512310136,9.291522723207915,0.03911118715058602,42.71875,0.7254089425849515,0.5,50.84375,1660.25,3.8078865529319543,37.25,2191.0625
pg2_2__8,pg2_2,8,67.0,0.9672605866582864,162.0,20014.0,8.812723654117798,24.03799535180777,0.0342449204753921,58.90625,0.9409214493074146,0.7071067811865476,54.40625,1709.46875,3.0,41.65625,3411.875,67.0,0.9672605866582865,162.0,20014.0,8.812723654117798,24.037995351807766,0.03424492047539213,58.90625,0.9409214493074146,0.7071067811865476,54.40625,1709.46875,3.0,41.65625,3411.875
pg2_2__9,pg2_2,9,29.0,0.9640256164239368,195.0,14889.0,2.317478995749071,25.137978257968086,0.0567077820141717,52.0,1.5841616469709334,1.0,56.0,1666.71875,13.536986370680884,44.21875,2911.3125,29.0,0.9640256164239368,195.0,14889.0,2.317478995749071,25.137978257968086,0.05670778201417176,52.0,1.5841616469709334,1.0,56.0,1666.71875,13.536986370680884,44.21875,2911.3125
pg2_3__0,pg2_3,0,30.0,0.9720769099417148,84.0,6174.0,4.038435279517939,4.475628076450485,0.0338636876238172,35.46875,0.5012254758507623,0.5,47.78125,1282.625,2.8284271247461903,33.6875,1715.1875,30.0,0.9720769099417149,84.0,6174.0,4.038435279517939,4.475628076450485,0.03386368762381723,35.46875,0.5012254758507623,0.5,47.78125,1282.625,2.8284271247461903,33.6875,1715.1875
pg2_3__1,pg2_3,1,29.0,0.9806845379055468,13.0,1905.0,3.5217919283584997,2.9587000244767943,0.0279164526194707,40.46875,0.5039003851663973,0.5,43.21875,1543.625,3.1622776601683795,38.0625,1751.59375,29.0,0.9806845379055469,13.0,1905.0,3.5217919283584993,2.9587000244767943,0.02791645261947078,40.46875,0.5039003851663973,0.5,43.21875,1543.625,3.1622776601683795,38.0625,1751.59375
pg2_3__2,pg2_3,2,63.0,0.978872542203994,18.0,4194.0,2.752615930846225,3.244475835267872,0.0264463579980725,52.75,0.4793208153594391,0.5,35.53125,1564.03125,3.0,44.6875,1884.6875,63.0,0.978872542203994,18.0,4194.0,2.7526159308462255,3.2444758352678718,0.026446357998072555,52.75,0.4793208153594391,0.5,35.53125,1564.03125,3.0,44.6875,1884.6875
pg2_3__3,pg2_3,3,26.0,0.9803624936381524,14.0,2066.0,6.072729394590673,1.130594637455799,0.0255772396406813,47.65625,0.5348825889530372,0.5,47.09375,1750.1875,4.0,39.1875,2251.5,26.0,0.9803624936381524,14.0,2066.0,6.072729394590673,1.130594637455799,0.02557723964068132,47.65625,0.5348825889530372,0.5,47.09375,1750.1875,4.0,39.1875,2251.5
pg2_3__4,pg2_3,4,30.0,0.9749031658661548,15.0,2145.0,1.7230378993243989,8.860931192873942,0.0352627339439872,43.6875,0.6277845733676528,0.5,41.78125,1487.53125,3.0413812651491097,37.21875,1829.5625,30.0,0.9749031658661549,15.0,2145.0,1.7230378993243987,8.860931192873942,0.03526273394398722,43.6875,0.6277845733676528,0.5,41.78125,1487.53125,3.0413812651491097,37.21875,1829.5625
pg2_3__5,pg2_3,5,9.0,0.9902760303123496,11.0,828.0,0.8169737219034617,1.5672307224258133,0.020623203676097,36.5,0.3054354652502052,0.0,41.34375,1476.09375,1.8027756377319943,37.90625,1510.96875,9.0,0.9902760303123496,11.0,828.0,0.8169737219034617,1.5672307224258133,0.020623203676097077,36.5,0.30543546525020526,0.0,41.34375,1476.09375,1.8027756377319946,37.90625,1510.96875
pg2_3__6,pg2_3,6,4.0,0.9906147156058116,7.0,468.0,1.0111242242340055,1.0336047719170542,0.0263054662209757,40.59375,0.3908914735812453,0.0,43.9375,1781.53125,2.5,41.03125,1783.8125,4.0,0.9906147156058115,7.0,468.0,1.0111242242340055,1.0336047719170542,0.026305466220975772,40.59375,0.3908914735812453,0.0,43.9375,1781.53125,2.5,41.03125,1783.8125
pg2_3__7,pg2_3,7,5.0,0.9939427450200476,5.0,365.0,0.2784459553828763,0.5158761238431671,0.0231968870447531,37.4375,0.3409105638062629,0.0,34.5625,1256.8125,2.5,37.03125,1295.09375,5.0,0.9939427450200475,5.0,365.0,0.27844595538287636,0.5158761238431671,0.023196887044753114,37.4375,0.34091056380626295,0.0,34.5625,1256.8125,2.5,37.03125,1295.09375
pg2_3__8,pg2_3,8,186.0,0.9623016208139648,71.0,22255.0,23.189768955438318,9.468795768993608,0.0320990110827027,73.6875,1.0746840564739906,1.118033988749895,46.4375,1590.125,6.020797289396148,42.8125,3543.71875,186.0,0.9623016208139648,71.0,22255.0,23.189768955438314,9.468795768993608,0.03209901108270275,73.6875,1.0746840564739906,1.118033988749895,46.4375,1590.125,6.020797289396148,42.8125,3543.71875
pg2_3__9,pg2_3,9,19.0,0.9781355127402848,11.0,1490.0,4.765000423507781,1.522391068978017,0.0302549103210584,39.8125,0.5628219396549181,0.0,47.625,1712.75,2.549509756796392,37.15625,1898.1875,19.0,0.9781355127402848,11.0,1490.0,4.765000423507781,1.5223910689780167,0.030254910321058485,39.8125,0.5628219396549181,0.0,47.625,1712.75,2.5495097567963922,37.15625,1898.1875
pg2_4__0,pg2_4,0,2.0,0.9989423058100384,0.0,72.0,0.2192994575895118,0.2041132976620962,0.0050961329833393,44.0,0.0999131567356817,0.0,36.0,1562.40625,0.5,43.4375,1584.0,2.0,0.9989423058100383,0.0,72.0,0.21929945758951183,0.20411329766209624,0.005096132983339309,44.0,0.0999131567356817,0.0,36.0,1562.40625,0.5,43.4375,1584.0
pg2_4__1,pg2_4,1,70.0,0.98023449560555,24.0,5322.0,3.603229205564493,2.34857036538957,0.0226506867159203,50.03125,0.5200615987998001,0.5,47.0625,1603.03125,2.0615528128088303,40.34375,2381.5625,70.0,0.9802344956055499,24.0,5322.0,3.603229205564493,2.34857036538957,0.022650686715920396,50.03125,0.5200615987998001,0.5,47.0625,1603.03125,2.0615528128088303,40.34375,2381.5625
pg2_4__2,pg2_4,2,10.0,0.9853544652203932,5.0,560.0,0.9500770507599368,1.5308497324657215,0.0229667073993526,40.6875,0.3675053397689686,0.0,34.71875,1288.28125,2.5,39.0,1413.46875,10.0,0.9853544652203933,5.0,560.0,0.9500770507599368,1.5308497324657215,0.02296670739935269,40.6875,0.3675053397689686,0.0,34.71875,1288.28125,2.5,39.0,1413.46875
pg2_4__3,pg2_4,3,13.0,0.9909462979982092,2.0,591.0,2.899355094476077,0.7054514959638366,0.0232659232681873,51.5,0.3531514966140565,0.0,38.0,1536.40625,2.5,41.59375,1957.53125,13.0,0.9909462979982093,2.0,591.0,2.8993550944760775,0.7054514959638366,0.023265923268187372,51.5,0.3531514966140565,0.0,38.0,1536.40625,2.5,41.59375,1957.53125
pg2_4__4,pg2_4,4,10.0,0.9895057531177036,14.0,1028.0,1.445304203488207,0.7324667904466644,0.0246914659772531,38.5,0.4093040313995898,0.0,40.65625,1374.59375,3.1622776601683795,36.75,1567.625,10.0,0.9895057531177036,14.0,1028.0,1.4453042034882073,0.7324667904466644,0.02469146597725316,38.5,0.4093040313995898,0.0,40.65625,1374.59375,3.1622776601683795,36.75,1567.625
pg2_4__5,pg2_4,5,53.0,0.9751813157522043,93.0,10437.0,2.346578363024886,2.525773195876289,0.0287798297779496,41.0625,0.4211411451937699,0.5,53.4375,1452.25,2.8284271247461903,37.0,2228.65625,53.0,0.9751813157522043,93.0,10437.0,2.3465783630248866,2.5257731958762886,0.02877982977794964,41.0625,0.4211411451937699,0.5,53.4375,1452.25,2.8284271247461903,37.0,2228.65625
pg2_4__6,pg2_4,6,106.0,0.9596117382798104,202.0,33500.0,11.035556404397523,27.628048533837408,0.0397953611360662,62.90625,0.9769251998189832,1.5811388300841898,70.75,1505.15625,3.3541019662496847,44.5,4935.0625,106.0,0.9596117382798105,202.0,33500.0,11.035556404397523,27.628048533837408,0.03979536113606626,62.90625,0.9769251998189833,1.5811388300841898,70.75,1505.15625,3.3541019662496847,44.5,4935.0625
pg2_4__7,pg2_4,7,221.0,0.9502930275740932,126.0,41852.0,19.46162674358004,20.34925548904539,0.0443645155981247,71.53125,1.1718098626747109,1.118033988749895,52.4375,1845.8125,7.433034373659253,41.71875,3983.875,221.0,0.9502930275740932,126.0,41852.0,19.46162674358004,20.34925548904539,0.04436451559812474,71.53125,1.1718098626747107,1.118033988749895,52.4375,1845.8125,7.433034373659253,41.71875,3983.875
pg2_4__8,pg2_4,8,42.0,0.9770130531751762,20.0,3232.0,3.3674512498440903,1.9109603821939387,0.0316246044679622,47.46875,0.528674982906513,0.0,38.5625,1679.9375,2.8284271247461903,44.90625,1831.8125,42.0,0.9770130531751762,20.0,3232.0,3.3674512498440903,1.9109603821939387,0.03162460446796225,47.46875,0.528674982906513,0.0,38.5625,1679.9375,2.8284271247461903,44.90625,1831.8125
pg2_4__9,pg2_4,9,205.0,0.9647454594220236,56.0,21603.0,20.014459647021955,6.050747238193295,0.0318658595716315,74.09375,0.7701946260196322,1.118033988749895,51.625,1623.21875,4.031128874149275,37.25,3871.75,205.0,0.9647454594220237,56.0,21603.0,20.014459647021955,6.050747238193295,0.031865859571631565,74.09375,0.7701946260196322,1.118033988749895,51.625,1623.21875,4.031128874149275,37.25,3871.75
pg2_5__0,pg2_5,0,2.0,0.9948188705769914,1.0,110.0,0.5537339794637436,0.3657978350352613,0.034773480108456,38.0,0.60041404624567,0.0,37.0,1362.21875,5.852349955359813,37.1875,1406.0,2.0,0.9948188705769914,1.0,110.0,0.5537339794637436,0.3657978350352613,0.034773480108456066,38.0,0.60041404624567,0.0,37.0,1362.21875,5.852349955359813,37.1875,1406.0
pg2_5__1,pg2_5,1,14.0,0.9730316926922944,16.0,1288.0,4.944080971868566,2.375187033598479,0.0475284266522528,38.5625,0.7446159526925765,0.0,38.3125,1405.6875,4.123105625617661,37.3125,1479.1875,14.0,0.9730316926922944,16.0,1288.0,4.944080971868566,2.375187033598479,0.047528426652252855,38.5625,0.7446159526925765,0.0,38.3125,1405.6875,4.123105625617661,37.3125,1479.1875
pg2_5__2,pg2_5,2,58.0,0.9779785497807522,18.0,4186.0,9.618808076183967,1.5660265495838466,0.0317114364909561,50.53125,0.6085986057225762,0.5,48.03125,1721.25,4.301162633521313,39.4375,2449.40625,58.0,0.9779785497807522,18.0,4186.0,9.618808076183967,1.5660265495838466,0.03171143649095614,50.53125,0.6085986057225762,0.5,48.03125,1721.25,4.301162633521313,39.4375,2449.40625
pg2_5__3,pg2_5,3,23.0,0.9773150707387668,17.0,1979.0,1.814901532755908,3.214635664110407,0.0401697140241795,46.5625,0.765229194985968,0.25,37.59375,1571.65625,6.020797289396148,42.09375,1752.71875,23.0,0.9773150707387668,17.0,1979.0,1.814901532755908,3.214635664110407,0.04016971402417952,46.5625,0.765229194985968,0.25,37.59375,1571.65625,6.020797289396148,42.09375,1752.71875
pg2_5__4,pg2_5,4,61.0,0.9742819279220392,26.0,4892.0,4.372051790444291,2.464165539862035,0.032967157277076,45.78125,0.5422265175178682,0.5,43.15625,1568.59375,4.123105625617661,39.5,1981.0625,61.0,0.9742819279220392,26.0,4892.0,4.372051790444291,2.464165539862035,0.032967157277076053,45.78125,0.5422265175178682,0.5,43.15625,1568.59375,4.123105625617661,39.5,1981.0625
pg2_5__5,pg2_5,5,215.0,0.9527454007587663,117.0,39412.0,26.08620954468031,9.828803479047563,0.0513028972413833,68.9375,1.127819669116657,1.118033988749895,42.1875,1760.4375,5.220153254455275,41.0625,2953.1875,215.0,0.9527454007587665,117.0,39412.0,26.08620954468031,9.828803479047563,0.05130289724138336,68.9375,1.127819669116657,1.118033988749895,42.1875,1760.4375,5.220153254455275,41.0625,2953.1875
pg2_5__6,pg2_5,6,-3.0,0.9775495258296466,6.0,126.0,4.317292651176405,2.338002504835181,0.0496758105161082,40.5,0.8362155008034127,0.0,33.84375,1375.46875,6.800735254367722,41.0625,1370.625,-3.0,0.9775495258296466,6.0,126.0,4.317292651176405,2.338002504835181,0.04967581051610825,40.5,0.8362155008034127,0.0,33.84375,1375.46875,6.800735254367722,41.0625,1370.625
pg2_5__7,pg2_5,7,83.0,0.9597804540746228,68.0,11699.0,10.371838532362355,5.750831128387747,0.0496086978565456,53.03125,0.9681914623567518,0.6035533905932737,41.09375,1694.65625,7.158910531638177,42.5,2229.0625,83.0,0.9597804540746228,68.0,11699.0,10.371838532362357,5.750831128387747,0.049608697856545626,53.03125,0.9681914623567518,0.6035533905932737,41.09375,1694.65625,7.158910531638177,42.5,2229.0625
pg2_5__8,pg2_5,8,30.0,0.9773438800976196,86.0,7388.0,4.4432929892083095,5.21563906431292,0.0308010652040095,50.15625,0.603695463607984,0.5,51.15625,1733.53125,4.031128874149275,43.4375,2612.125,30.0,0.9773438800976196,86.0,7388.0,4.4432929892083095,5.21563906431292,0.030801065204009558,50.15625,0.603695463607984,0.5,51.15625,1733.53125,4.031128874149275,43.4375,2612.125
pg2_5__9,pg2_5,9,54.0,0.9669245354625544,6.0,2640.0,2.4123711340206184,3.0913656543828125,0.0433584891588339,47.59375,0.8243205585692233,0.5,34.9375,1636.8125,6.082762530298219,44.625,1665.84375,54.0,0.9669245354625544,6.0,2640.0,2.4123711340206184,3.0913656543828125,0.04335848915883397,47.59375,0.8243205585692233,0.5,34.9375,1636.8125,6.082762530298219,44.625,1665.84375
pg2_6__0,pg2_6,0,0.0,0.9957239665029894,0.0,0.0,0.5204398999368465,0.5111156806697129,0.0304791330012639,30.375,0.4628226464887652,0.0,39.03125,1196.8125,4.47213595499958,30.6875,1185.5625,0.0,0.9957239665029894,0.0,0.0,0.5204398999368465,0.5111156806697129,0.030479133001263987,30.375,0.46282264648876525,0.0,39.03125,1196.8125,4.47213595499958,30.6875,1185.5625
pg2_6__1,pg2_6,1,12.0,0.9829932099409602,9.0,789.0,0.7330469622528322,0.9391916664290216,0.0370240329592669,42.78125,0.5533104362781284,0.0,35.25,1269.375,4.47213595499958,37.4375,1509.59375,12.0,0.9829932099409602,9.0,789.0,0.7330469622528322,0.9391916664290215,0.03702403295926699,42.78125,0.5533104362781284,0.0,35.25,1269.375,4.47213595499958,37.4375,1509.59375
pg2_6__2,pg2_6,2,8.0,0.992534427350923,5.0,535.0,0.8638597033032497,1.2870092522548238,0.0216816831622456,50.0,0.3922552683359215,0.0,40.5,1731.28125,3.1622776601683795,46.09375,2025.0,8.0,0.992534427350923,5.0,535.0,0.8638597033032497,1.2870092522548238,0.021681683162245634,50.0,0.3922552683359215,0.0,40.5,1731.28125,3.1622776601683795,46.09375,2025.0
pg2_6__3,pg2_6,3,4.0,0.9919380845661762,-1.0,125.0,1.076344944611944,1.0914697413099148,0.0336229444897298,39.125,0.5791332975226131,0.0,41.8125,1612.40625,5.0,39.0,1635.8125,4.0,0.9919380845661762,-1.0,125.0,1.076344944611944,1.0914697413099148,0.03362294448972985,39.125,0.5791332975226131,0.0,41.8125,1612.40625,5.0,39.0,1635.8125
pg2_6__4,pg2_6,4,10.0,0.992208658424839,12.0,958.0,1.7064736418592268,0.9102573218409944,0.0236641469672852,44.4375,0.379783571383368,0.0,42.3125,1669.8125,2.549509756796392,41.375,1880.625,10.0,0.992208658424839,12.0,958.0,1.7064736418592268,0.9102573218409945,0.023664146967285256,44.4375,0.37978357138336805,0.0,42.3125,1669.8125,2.5495097567963922,41.375,1880.625
pg2_6__5,pg2_6,5,31.0,0.96643368547887,137.0,11073.0,7.5642674598583906,16.096940361444275,0.0471639164677061,43.90625,1.0734205627939388,0.7071067811865476,62.875,1695.21875,5.70087712549569,41.4375,2806.28125,31.0,0.9664336854788699,137.0,11073.0,7.5642674598583906,16.096940361444275,0.04716391646770618,43.90625,1.0734205627939388,0.7071067811865476,62.875,1695.21875,5.70087712549569,41.4375,2806.28125
pg2_6__6,pg2_6,6,183.0,0.962605072091845,86.0,26745.0,25.36978510721836,13.114216566807272,0.0385211408081828,55.59375,1.063921160079826,1.0590169943749477,52.3125,1738.0,4.527692569068709,44.5625,3064.6875,183.0,0.962605072091845,86.0,26745.0,25.369785107218362,13.114216566807272,0.03852114080818283,55.59375,1.063921160079826,1.0590169943749475,52.3125,1738.0,4.527692569068709,44.5625,3064.6875
pg2_6__7,pg2_6,7,4.0,0.99399910956475,8.0,596.0,0.7997502001327619,1.038349573789932,0.0238940081010038,52.625,0.4781228917621105,0.0,42.53125,1945.84375,4.272001872658765,51.25,2239.53125,4.0,0.9939991095647499,8.0,596.0,0.7997502001327619,1.038349573789932,0.023894008101003814,52.625,0.47812289176211054,0.0,42.53125,1945.84375,4.272001872658765,51.25,2239.53125
pg2_6__8,pg2_6,8,16.0,0.9721281301553294,128.0,7024.0,2.15493511507809,16.063129391154284,0.0248242354929009,39.28125,0.6140092534481066,1.0,51.1875,1469.21875,3.0,36.65625,2000.0,16.0,0.9721281301553294,128.0,7024.0,2.15493511507809,16.063129391154284,0.02482423549290091,39.28125,0.6140092534481066,1.0,51.1875,1469.21875,3.0,36.65625,2000.0
pg2_6__9,pg2_6,9,91.0,0.9608314216556588,186.0,28465.0,11.347497655883036,24.39219592454662,0.0481401778452146,43.75,1.329841758828261,0.7071067811865476,54.78125,1973.5,6.670832032063167,42.15625,2441.625,91.0,0.9608314216556589,186.0,28465.0,11.347497655883037,24.39219592454662,0.048140177845214696,43.75,1.329841758828261,0.7071067811865476,54.78125,1973.5,6.670832032063167,42.15625,2441.625
pg2_7__0,pg2_7,0,4.0,0.9964002669716696,-1.0,113.0,1.2746246001027757,0.3900532868534559,0.015507207121213,43.21875,0.3015988234076956,0.0,38.59375,1734.96875,2.549509756796392,43.78125,1668.09375,4.0,0.9964002669716695,-1.0,113.0,1.2746246001027757,0.3900532868534559,0.015507207121213088,43.21875,0.3015988234076956,0.0,38.59375,1734.96875,2.5495097567963922,43.78125,1668.09375
pg2_7__1,pg2_7,1,-1.0,0.991114832621222,1.0,1.0,1.0762708850291949,0.3280392283855117,0.0325045423438951,41.0,0.5772568430079486,0.0,37.0,1526.28125,4.609772228646444,40.90625,1517.0,-1.0,0.9911148326212219,1.0,1.0,1.0762708850291947,0.3280392283855117,0.032504542343895104,41.0,0.5772568430079486,0.0,37.0,1526.28125,4.6097722286464435,40.90625,1517.0
pg2_7__2,pg2_7,2,2.0,0.9963654225126348,2.0,152.0,0.3821392369659926,0.6891041223533363,0.0214685895351145,40.0,0.3629196909099659,0.0,38.0,1452.3125,3.0413812651491097,39.25,1520.0,2.0,0.9963654225126349,2.0,152.0,0.3821392369659926,0.6891041223533363,0.021468589535114525,40.0,0.3629196909099659,0.0,38.0,1452.3125,3.0413812651491097,39.25,1520.0
pg2_7__3,pg2_7,3,86.0,0.9710169369274598,28.0,6910.0,2.861377303375287,5.03927079903354,0.0373122473205555,54.53125,1.087590297933504,0.5,41.875,1729.59375,9.513148795220223,44.1875,2309.84375,86.0,0.9710169369274598,28.0,6910.0,2.861377303375287,5.03927079903354,0.03731224732055559,54.53125,1.087590297933504,0.5,41.875,1729.59375,9.513148795220223,44.1875,2309.84375
pg2_7__4,pg2_7,4,61.0,0.9712737767158768,127.0,15663.0,10.28106965449191,22.200229652421555,0.0274435010807578,62.34375,0.8483889544073331,0.5,44.90625,1529.875,2.692582403567252,47.0,2910.96875,61.0,0.9712737767158769,127.0,15663.0,10.28106965449191,22.200229652421555,0.027443501080757857,62.34375,0.8483889544073331,0.5,44.90625,1529.875,2.692582403567252,47.0,2910.96875
pg2_7__5,pg2_7,5,28.0,0.9679684734137908,113.0,8353.0,3.1992748806456235,4.806589783406253,0.0322860548934857,42.46875,0.6225999583990718,0.5,45.375,1493.96875,2.8284271247461903,38.28125,1936.9375,28.0,0.9679684734137908,113.0,8353.0,3.1992748806456235,4.806589783406253,0.032286054893485794,42.46875,0.6225999583990718,0.5,45.375,1493.96875,2.8284271247461903,38.28125,1936.9375
pg2_7__6,pg2_7,6,87.0,0.9663406880201336,65.0,11343.0,12.429163727201995,9.60379692069067,0.0511318646294878,49.625,0.9778964337617044,0.5,36.15625,1684.53125,5.522680508593631,46.40625,1804.0,87.0,0.9663406880201336,65.0,11343.0,12.429163727201995,9.60379692069067,0.05113186462948785,49.625,0.9778964337617044,0.5,36.15625,1684.53125,5.522680508593631,46.40625,1804.0
pg2_7__7,pg2_7,7,120.0,0.9695925702894268,76.0,16284.0,13.514152586049743,9.56213493353828,0.0315179593000463,48.28125,0.8114017891905649,0.5,43.625,1477.09375,3.2015621187164243,41.5625,2134.0,120.0,0.9695925702894267,76.0,16284.0,13.514152586049743,9.56213493353828,0.031517959300046375,48.28125,0.8114017891905649,0.5,43.625,1477.09375,3.2015621187164243,41.5625,2134.0
pg2_7__8,pg2_7,8,220.0,0.9617146197512548,83.0,29745.0,21.96720228899368,11.573015604856124,0.0494509944976214,54.0625,1.4880403283168462,1.0,45.84375,1471.03125,8.54400374531753,36.21875,2561.96875,220.0,0.9617146197512549,83.0,29745.0,21.96720228899368,11.573015604856124,0.04945099449762149,54.0625,1.4880403283168462,1.0,45.84375,1471.03125,8.54400374531753,36.21875,2561.96875
pg2_7__9,pg2_7,9,76.0,0.9716268983695036,56.0,9796.0,4.336078062265209,6.886601796406105,0.0262194557755957,68.0,0.587652335806936,0.5,43.59375,1752.59375,2.5,47.28125,3084.375,76.0,0.9716268983695037,56.0,9796.0,4.336078062265209,6.886601796406105,0.02621945577559572,68.0,0.587652335806936,0.5,43.59375,1752.59375,2.5,47.28125,3084.375
pg2_8__0,pg2_8,0,97.0,0.9707492061920384,51.0,10678.0,5.071714421362537,4.247610345168568,0.0385270175754973,73.59375,0.6737537671988182,0.5,57.78125,1562.78125,3.3541019662496847,43.28125,4627.9375,97.0,0.9707492061920385,51.0,10678.0,5.071714421362537,4.247610345168568,0.03852701757549733,73.59375,0.6737537671988182,0.5,57.78125,1562.78125,3.3541019662496847,43.28125,4627.9375
pg2_8__1,pg2_8,1,41.0,0.966351500259864,119.0,10795.0,3.7031410003060263,15.008009694135836,0.0448826800029295,41.1875,0.8333892077205938,0.5,40.25,1343.25,4.527692569068709,39.46875,1649.34375,41.0,0.966351500259864,119.0,10795.0,3.7031410003060268,15.008009694135835,0.0448826800029295,41.1875,0.8333892077205938,0.5,40.25,1343.25,4.527692569068709,39.46875,1649.34375
pg2_8__2,pg2_8,2,16.0,0.9852628427914172,8.0,1064.0,2.6646941991216564,1.283059998156426,0.0249024805751186,43.90625,0.3795047442208717,0.0,33.625,1526.09375,2.5,42.625,1476.46875,16.0,0.9852628427914173,8.0,1064.0,2.6646941991216564,1.283059998156426,0.024902480575118673,43.90625,0.3795047442208717,0.0,33.625,1526.09375,2.5,42.625,1476.46875
pg2_8__3,pg2_8,3,237.0,0.9598017405679165,145.0,49684.0,22.613694042609158,23.24204111711397,0.0372245684474572,67.3125,1.1182972544718612,1.0590169943749477,55.46875,1668.25,4.123105625617661,37.875,3940.125,237.0,0.9598017405679163,145.0,49684.0,22.613694042609154,23.24204111711397,0.03722456844745721,67.3125,1.1182972544718612,1.0590169943749475,55.46875,1668.25,4.123105625617661,37.875,3940.125
pg2_8__4,pg2_8,4,6.0,0.9958685279406172,0.0,288.0,0.8608093090782724,0.6638086611136184,0.0190147031099783,43.125,0.2805328040374295,0.0,47.3125,1816.96875,2.1213203435596424,39.90625,2041.8125,6.0,0.9958685279406171,0.0,288.0,0.8608093090782724,0.6638086611136184,0.01901470310997833,43.125,0.28053280403742953,0.0,47.3125,1816.96875,2.1213203435596424,39.90625,2041.8125
pg2_8__5,pg2_8,5,240.0,0.9666491753584152,23.0,16829.0,22.138700593785863,6.651518109884206,0.0392505159233422,68.59375,1.0782294152942788,1.0,42.625,1803.03125,7.0,44.25,2982.65625,240.0,0.9666491753584152,23.0,16829.0,22.138700593785863,6.651518109884206,0.039250515923342215,68.59375,1.0782294152942788,1.0,42.625,1803.03125,7.0,44.25,2982.65625
