group,track_id,total_frames,mean_match_cost,max_match_cost,mean_movement,median_movement,max_movement,mean_center_x,mean_center_y,mean_width,mean_height,max_width,min_width,max_height,min_height,duration_hours,width_change,height_change,width_growth_ratio,height_growth_ratio,class_transition_count,movement_std,jumps_gt_010,jumps_gt_020,jumps_gt_030,rotation_0_count,rotation_90_count,rotation_180_count,rotation_270_count
zm1_4,1,72,0.0006986782284984681,0.0174145803810423,7.138325278637777e-05,0.0,0.0011331839442092,0.5344217414529915,0.25563123219373224,0.11647524928774929,0.14124821937321932,0.11698717948717949,0.11217948717948718,0.14262820512820512,0.12980769230769232,,0.0048076923076923045,0.012820512820512803,1.042857142857143,1.0987654320987652,0,0.00023942899457484666,0,0,0,,,,
zm1_4,2,72,0.0005246659515566959,0.0099913772560436,8.251217016529583e-05,0.0,0.0016025641025641,0.429142183048433,0.3426371082621083,0.14598913817663817,0.10122863247863247,0.14743589743589744,0.14262820512820512,0.10256410256410256,0.10096153846153846,,0.0032051282051282215,0.0,1.0222222222222224,1.0,0,0.0002869943540104615,0,0,0,,,,
zm1_4,3,72,0.0004956726645326278,0.0116477272727272,6.677350427350138e-05,0.0,0.0016025641025641,0.6416043447293449,0.41843616452991456,0.10416666666666666,0.15582710113960113,0.10416666666666667,0.10416666666666667,0.15705128205128205,0.14743589743589744,,0.0,0.009615384615384609,1.0,1.0652173913043477,0,0.00025861267001918366,0,0,0,,,,
zm1_4,4,72,0.0007784628436077111,0.0091904237459337,0.00012050867081492222,0.0,0.0011331839442092,0.24951032763532766,0.4647658475783476,0.13016381766381765,0.1371527777777778,0.1330128205128205,0.1233974358974359,0.13782051282051283,0.1346153846153846,,0.009615384615384609,0.0,1.077922077922078,1.0,0,0.0003041159009482068,0,0,0,,,,
zm1_4,5,72,0.00040181868103673197,0.0095973290574068,5.373516654142223e-05,0.0,0.0011331839442092,0.8107082443019945,0.4833511396011397,0.127826745014245,0.12651353276353275,0.1282051282051282,0.1233974358974359,0.1266025641025641,0.125,,0.004807692307692291,0.0016025641025640969,1.0389610389610389,1.0128205128205128,0,0.00022498209340373487,0,0,0,,,,
zm1_4,6,72,0.0012622600374941249,0.0146202086631596,0.00018792678861035415,0.0,0.0017917211358171,0.48670094373219375,0.5668736645299144,0.11077724358974361,0.15239939458689458,0.11378205128205128,0.10897435897435898,0.16025641025641027,0.14583333333333334,,0.0032051282051282076,0.014423076923076927,1.028985507246377,1.098901098901099,1,0.0004331495882149367,0,0,0,,,,
zm1_4,7,72,0.0005626856781260513,0.0098121715169267,8.251217016529445e-05,0.0,0.0011331839442092,0.6802773326210827,0.6326455662393162,0.14581107549857547,0.1038773148148148,0.14743589743589744,0.14102564102564102,0.10737179487179487,0.10256410256410256,,0.006410256410256415,-0.0032051282051281937,1.0454545454545454,0.9701492537313434,1,0.0002540294387310759,0,0,0,,,,
zm1_4,8,72,0.0016163731687523417,0.010324704836738,0.00019380134395446111,0.0,0.0011331839442092,0.3089387464387464,0.6682692307692307,0.10679309116809116,0.12468839031339031,0.11217948717948718,0.10576923076923077,0.12980769230769232,0.11538461538461539,,0.006410256410256415,0.012820512820512803,1.0606060606060606,1.111111111111111,1,0.0003506483573441047,0,0,0,,,,
zm1_4,9,72,0.0005595093379536181,0.0114635831061451,6.48640839203389e-05,0.0,0.0011331839442092,0.5396968482905983,0.7970085470085472,0.101829594017094,0.11324786324786326,0.10256410256410256,0.09615384615384616,0.11378205128205128,0.10897435897435898,,0.006410256410256401,0.0048076923076923045,1.0666666666666667,1.0441176470588236,0,0.00024127673497182134,0,0,0,,,,
zm1_4,10,72,0.00032200144173332644,0.0091390139111825,4.260624916250556e-05,0.0,0.0011331839442092,0.3497039707977208,0.8522858796296294,0.12640224358974358,0.14046919515669512,0.1266025641025641,0.125,0.14102564102564102,0.13782051282051283,,0.0016025641025640969,0.0032051282051281937,1.0128205128205128,1.0232558139534882,0,0.0002068132400547352,0,0,0,,,,
