group,track_id,mean_displacement,median_displacement,max_displacement,std_displacement,large_jump_count_gt_10,large_jump_count_gt_20
pg3_1,3,0.7528143031133222,0.5,20.554804791094465,2.1282915194339966,1,1
pg3_1,4,1.0493053268010526,1.118033988749895,3.5,0.9216719397270752,0,0
pg3_1,5,0.9714560646670386,0.5,12.5,1.689126435297734,1,0
pg3_1,6,0.33707768482752565,0.0,4.924428900898052,0.6482536548743725,0,0
pg3_1,7,1.264942518221449,1.0590169943749475,6.576473218982953,1.2743150155785312,0,0
pg3_1,8,0.7535423723644955,0.5,4.0,0.8035642847451315,0,0
pg3_1,9,0.8806318180099586,0.5,5.408326913195984,1.039835772822713,0,0
pg3_10,0,0.01877891289304161,0.0,1.8027756377319946,0.18303420198755818,0,0
pg3_10,1,0.08127891289304161,0.0,1.8027756377319946,0.24186340150091337,0,0
pg3_10,2,0.040875999805121216,0.0,2.1213203435596424,0.28117311270211875,0,0
pg3_10,3,0.18679100766538323,0.0,2.692582403567252,0.38392810019848433,0,0
pg3_10,4,0.6051522130298425,0.5,2.1213203435596424,0.6002943436890642,0,0
pg3_10,5,0.8549997484196309,0.7071067811865476,2.9154759474226504,0.7539592806438784,0,0
pg3_10,6,0.57439177552602,0.0,3.2015621187164243,0.7058321955026323,0,0
pg3_10,7,1.186864280798169,1.0590169943749475,6.5,1.0862296468206487,0,0
pg3_10,8,0.7534349392781737,0.5,3.5355339059327378,0.7534935029192763,0,0
pg3_10,9,1.2587483648347295,1.5,13.209844813622906,1.5022311364631036,1,0
pg3_11,0,0.07291666666666667,0.0,2.5,0.2973771338254208,0,0
pg3_11,1,0.026557393299962418,0.0,2.5495097567963922,0.2588494508289413,0,0
pg3_11,2,0.8044017818982899,0.5,6.576473218982953,0.9954690385000377,0,0
pg3_11,3,0.8353368140625671,0.5,5.5901699437494745,1.2237340017633735,0,0
pg3_11,4,0.5372091633574988,0.25,4.242640687119285,0.7415847769954578,0,0
pg3_11,5,0.9892203831760042,1.0,6.020797289396148,0.9273536004005085,0,0
pg3_11,6,0.9886150915251634,1.118033988749895,4.031128874149275,0.9542856145525962,0,0
pg3_11,7,1.2706648600066701,1.4142135623730951,3.3541019662496847,1.0129342592410575,0,0
pg3_11,8,1.209130228509881,1.118033988749895,9.17877987534291,1.1564961120428852,0,0
pg3_11,9,0.7347898331344811,0.5,9.486832980505138,1.1498100137800453,0,0
pg3_12,0,0.1832651697766586,0.0,4.47213595499958,0.4976583944300875,0,0
pg3_12,1,0.05354223900666936,0.0,3.640054944640259,0.37810919319091685,0,0
pg3_12,2,0.06770833333333333,0.0,5.0,0.5134634828922978,0,0
pg3_12,3,0.08157241557130522,0.0,2.9154759474226504,0.4252598511708603,0,0
pg3_12,4,0.39382433113922155,0.5,5.0,0.5982668547864558,0,0
pg3_12,5,0.7872472257232039,0.5,2.5495097567963922,0.8675469087746507,0,0
pg3_12,6,0.7634212350771995,0.5,3.0,0.6618318148642726,0,0
pg3_12,7,0.8432036112373084,0.5,3.3541019662496847,0.8212334239806784,0,0
pg3_12,8,0.6323029314560804,0.5,3.1622776601683795,0.6403817894079912,0,0
pg3_12,9,0.5658574301500444,0.0,4.272001872658765,0.8149726184013716,0,0
pg3_2,0,0.8551796914948048,0.5,9.17877987534291,1.2195973496424342,0,0
pg3_2,1,0.07478377850193883,0.0,4.47213595499958,0.4672961799611746,0,0
pg3_2,2,0.09223022881510089,0.0,3.3541019662496847,0.37057646744774214,0,0
pg3_2,3,0.10098463761761844,0.0,3.1622776601683795,0.40531625878060323,0,0
pg3_2,4,0.3068325263218367,0.0,4.6097722286464435,0.628837923573549,0,0
pg3_2,5,1.2391920244609416,1.0,4.031128874149275,1.224033207547516,0,0
pg3_2,6,0.8918810935326391,0.7071067811865476,3.605551275463989,0.8029024110473765,0,0
pg3_2,7,0.9844295274552796,0.5,13.583077707206124,1.6908647212223025,1,0
pg3_2,8,0.8870163042527143,0.5,17.00735135169495,1.888747929888084,1,0
pg3_2,9,0.8202447397359599,0.5,8.0156097709407,1.002138663194281,0,0
pg3_3,0,0.08502372562675396,0.0,3.1622776601683795,0.35803300510876523,0,0
pg3_3,1,0.06996865172946147,0.0,4.716990566028302,0.4977032795168502,0,0
pg3_3,2,0.09015755826137299,0.0,5.852349955359813,0.6226595763510591,0,0
pg3_3,3,0.11060452071614474,0.0,5.0,0.5383771664274827,0,0
pg3_3,4,0.1421250088765966,0.0,5.522680508593631,0.5868422404574849,0,0
pg3_3,5,0.14342849389638693,0.0,5.1478150704935,0.5522219666691532,0,0
pg3_3,6,0.9026707158113755,0.5,10.5,1.3483315908249645,1,0
pg3_3,7,0.04450001950686214,0.0,4.272001872658765,0.4337325384733724,0,0
pg3_3,8,0.06980793873662942,0.0,3.2015621187164243,0.34659320779458896,0,0
pg3_3,9,0.08447679404840046,0.0,4.6097722286464435,0.4821275812486124,0,0
pg3_4,0,0.5528237892789917,0.5,3.2015621187164243,0.5651423342904132,0,0
pg3_4,1,0.8529898193093954,0.5,9.848857801796104,1.1632444002965117,0,0
pg3_4,2,0.721429860883474,0.7071067811865476,5.408326913195984,0.7691021534830844,0,0
pg3_4,3,0.4935548672046639,0.0,7.0178344238090995,0.9484897256824942,0,0
pg3_4,4,0.9761775171121109,1.0,5.1478150704935,0.9383020773813558,0,0
pg3_4,5,0.2165022751382328,0.0,6.670832032063167,0.7377483298478572,0,0
pg3_4,6,0.05839115911941656,0.0,3.605551275463989,0.3773907866787744,0,0
pg3_4,7,1.2470985042108782,0.7071067811865476,17.0,1.9497477155079124,1,0
pg3_4,8,1.1846844020197886,0.6035533905932737,9.394147114027968,1.6879357316786925,0,0
pg3_4,9,0.6443201367821948,0.5,6.800735254367722,0.9079839726946215,0,0
pg3_5,0,0.6207526808881336,0.5,2.23606797749979,0.6103102564845154,0,0
pg3_5,1,1.1257529168462168,1.118033988749895,8.139410298049853,1.1718811246078824,0,0
pg3_5,2,0.9331281607577947,1.0,4.242640687119285,0.8332922670152664,0,0
pg3_5,3,1.0409516438174486,1.0,2.692582403567252,0.9654246087777916,0,0
pg3_5,4,0.3736840529145217,0.0,3.3541019662496847,0.6110491485393873,0,0
pg3_5,5,0.8493248786269835,0.6035533905932737,2.5,0.7971311585169615,0,0
pg3_5,6,0.1544627825494395,0.0,2.0,0.3261128365158568,0,0
pg3_5,7,1.0892792097329664,1.0,4.301162633521313,0.9952658622583502,0,0
pg3_5,8,0.9759829978840381,1.0,3.5355339059327378,0.8900836221995956,0,0
pg3_5,9,0.9398792475350163,0.7071067811865476,9.340770846134703,1.2041429871017582,0,0
pg3_7,0,0.03370904143228948,0.0,2.23606797749979,0.2369712370571222,0,0
pg3_7,1,0.09584960540329608,0.0,3.2015621187164243,0.38007721120499427,0,0
pg3_7,2,0.0429490169335173,0.0,4.123105625617661,0.4186152353627111,0,0
pg3_7,3,0.08038531839612814,0.0,4.716990566028302,0.49085031722479955,0,0
pg3_7,4,0.17315190342301248,0.0,5.0,0.6301601000335716,0,0
pg3_7,5,1.1668103249313617,1.0590169943749475,3.2015621187164243,1.0398374868059448,0,0
pg3_7,6,0.8514910194397597,0.6035533905932737,6.576473218982953,0.8978936706611975,0,0
