group,frame,track_id,previous_object_index,current_object_index,center_distance,object_index_preserved
pg1_8,35,7,7,8,0.5,False
pg1_8,35,8,2,0,0.0,False
pg1_8,35,9,0,2,0.0,False
pg1_8,36,0,4,5,0.0,False
pg1_8,36,1,5,6,0.5,False
pg1_8,36,2,6,7,0.0,False
pg1_8,36,3,9,2,0.0,False
pg1_8,36,4,3,4,0.5,False
pg1_8,36,5,1,3,0.0,False
pg1_8,36,6,7,0,0.0,False
pg1_8,36,7,8,1,0.0,False
pg1_8,36,8,0,8,0.0,False
pg1_8,36,9,2,9,0.5,False
pg1_8,37,0,5,9,0.0,False
pg1_8,37,1,6,8,1.0,False
pg1_8,37,3,2,6,0.0,False
pg1_8,37,4,4,0,0.5,False
pg1_8,37,5,3,2,0.0,False
pg1_8,37,6,0,4,0.5,False
pg1_8,37,7,1,5,0.0,False
pg1_8,37,8,8,3,0.0,False
pg1_8,37,9,9,1,0.5,False
pg1_8,38,0,9,4,0.0,False
pg1_8,38,1,8,5,0.0,False
pg1_8,38,2,7,1,0.0,False
pg1_8,38,3,6,0,0.0,False
pg1_8,38,4,0,2,0.0,False
pg1_8,38,5,2,7,0.5,False
pg1_8,38,6,4,8,0.0,False
pg1_8,38,7,5,9,0.0,False
pg1_8,38,8,3,6,0.0,False
pg1_8,38,9,1,3,0.0,False
pg1_8,39,0,4,6,0.0,False
pg1_8,39,1,5,0,0.0,False
pg1_8,39,2,1,7,0.0,False
pg1_8,39,3,0,9,0.0,False
pg1_8,39,4,2,5,0.0,False
pg1_8,39,5,7,3,0.0,False
pg1_8,39,6,8,2,0.7071067811865476,False
pg1_8,39,7,9,1,0.5,False
pg1_8,39,8,6,8,0.0,False
pg1_8,39,9,3,4,0.0,False
pg1_8,40,0,6,8,0.0,False
pg1_8,40,1,0,7,0.5,False
pg1_8,40,2,7,6,0.0,False
pg1_8,40,3,9,4,0.0,False
pg1_8,40,4,5,9,0.7071067811865476,False
pg1_8,40,5,3,0,0.0,False
pg1_8,40,6,2,1,0.5,False
pg1_8,40,7,1,3,0.5,False
pg1_8,40,8,8,5,0.0,False
pg1_8,40,9,4,2,0.0,False
pg1_8,41,0,8,3,0.0,False
pg1_8,41,1,7,4,0.5,False
pg1_8,41,2,6,9,0.0,False
pg1_8,41,3,4,8,0.0,False
pg1_8,41,4,9,2,0.0,False
pg1_8,41,6,1,6,0.0,False
pg1_8,41,7,3,5,0.0,False
pg1_8,41,8,5,7,0.0,False
pg1_8,41,9,2,1,0.0,False
pg1_8,42,0,3,0,0.0,False
pg1_8,42,1,4,1,0.0,False
pg1_8,42,2,9,2,0.0,False
pg1_8,42,3,8,4,0.0,False
pg1_8,42,4,2,9,0.0,False
pg1_8,42,5,0,7,0.0,False
pg1_8,42,8,7,3,0.0,False
pg1_8,42,9,1,8,0.5,False
pg1_8,43,0,0,2,0.0,False
pg1_8,43,1,1,7,0.0,False
pg1_8,43,2,2,8,0.0,False
pg1_8,43,3,4,9,0.0,False
pg1_8,43,4,9,3,0.5,False
pg1_8,43,5,7,5,0.5,False
pg1_8,43,7,5,1,0.5,False
pg1_8,43,8,3,0,0.0,False
pg1_8,43,9,8,4,0.0,False
pg1_8,44,0,2,8,0.0,False
pg1_8,44,1,7,4,0.0,False
pg1_8,44,2,8,3,0.0,False
pg1_8,44,3,9,2,0.0,False
pg1_8,44,4,3,5,0.0,False
pg1_8,44,5,5,6,0.0,False
pg1_8,44,6,6,9,1.5811388300841898,False
pg1_8,44,9,4,7,0.0,False
pg1_8,45,0,8,3,0.0,False
pg1_8,45,1,4,7,0.0,False
pg1_8,45,2,3,6,0.0,False
pg1_8,45,3,2,4,0.0,False
pg1_8,45,4,5,2,0.0,False
pg1_8,45,5,6,9,0.0,False
pg1_8,45,6,9,0,1.5811388300841898,False
pg1_8,45,7,1,8,1.8027756377319943,False
pg1_8,45,8,0,5,0.0,False
pg1_8,45,9,7,1,0.0,False
pg1_8,46,0,3,5,3.0413812651491097,False
pg1_8,46,1,7,4,0.5,False
pg1_8,46,2,6,3,0.0,False
pg1_8,46,3,4,1,0.0,False
pg1_8,46,4,2,6,0.0,False
pg1_8,46,5,9,8,0.0,False
pg1_8,46,7,8,9,1.4142135623730951,False
pg1_8,46,8,5,2,0.0,False
pg1_8,46,9,1,7,0.0,False
pg1_8,47,0,5,2,2.0,False
pg1_8,47,1,4,1,0.5,False
pg1_8,47,2,3,0,0.0,False
pg1_8,47,3,1,7,0.0,False
pg1_8,47,4,6,3,0.0,False
pg1_8,47,5,8,5,0.5,False
pg1_8,47,6,0,9,1.5811388300841898,False
pg1_8,47,7,9,8,1.0,False
pg1_8,47,8,2,6,0.0,False
pg1_8,47,9,7,4,0.5,False
pg1_8,48,2,0,7,0.0,False
pg1_8,48,3,7,5,0.0,False
pg1_8,48,5,5,9,0.5,False
pg1_8,48,6,9,4,1.5811388300841898,False
pg1_8,48,7,8,0,0.0,False
pg1_8,48,9,4,8,0.5,False
pg1_8,49,0,2,5,1.0,False
pg1_8,49,1,1,4,0.5,False
pg1_8,49,2,7,3,0.0,False
pg1_8,49,3,5,0,0.0,False
pg1_8,49,4,3,6,0.5,False
pg1_8,49,5,9,8,0.7071067811865476,False
pg1_8,49,6,4,2,1.4142135623730951,False
pg1_8,49,7,0,1,1.118033988749895,False
pg1_8,49,8,6,9,0.0,False
pg1_8,49,9,8,7,0.0,False
pg1_8,50,0,5,4,0.5,False
pg1_8,50,1,4,3,0.0,False
pg1_8,50,2,3,2,0.0,False
pg1_8,50,4,6,5,0.0,False
pg1_8,50,5,8,7,1.0,False
pg1_8,50,6,2,9,1.4142135623730951,False
pg1_8,50,7,1,8,0.7071067811865476,False
pg1_8,50,8,9,1,0.0,False
pg1_8,50,9,7,6,0.0,False
pg1_8,51,0,4,1,0.0,False
pg1_8,51,1,3,2,0.5,False
pg1_8,51,2,2,5,0.0,False
pg1_8,51,3,0,3,0.0,False
pg1_8,51,4,5,0,0.0,False
pg1_8,51,5,7,8,2.1213203435596424,False
pg1_8,51,6,9,7,0.7071067811865476,False
pg1_8,51,7,8,4,2.0615528128088303,False
pg1_8,51,8,1,6,0.0,False
pg1_8,51,9,6,9,0.0,False
pg1_8,52,0,1,3,0.0,False
pg1_8,52,1,2,4,0.0,False
pg1_8,52,3,3,7,0.0,False
pg1_8,52,4,0,2,0.5,False
pg1_8,52,5,8,0,0.0,False
pg1_8,52,6,7,9,1.4142135623730951,False
pg1_8,52,7,4,8,1.0,False
pg1_8,52,9,9,1,0.0,False
pg1_8,53,0,3,8,0.0,False
pg1_8,53,1,4,0,0.5,False
pg1_8,53,2,5,1,0.0,False
pg1_8,53,4,2,5,0.0,False
pg1_8,53,5,0,3,0.0,False
pg1_8,53,7,8,2,2.0,False
pg1_8,53,9,1,4,0.0,False
pg1_8,54,0,8,1,0.0,False
pg1_8,54,1,0,6,0.5,False
pg1_8,54,2,1,2,0.0,False
pg1_8,54,3,7,4,0.0,False
pg1_8,54,4,5,9,0.0,False
pg1_8,54,5,3,0,0.5,False
pg1_8,54,6,9,7,1.5811388300841898,False
pg1_8,54,7,2,5,1.0,False
pg1_8,54,8,6,3,0.0,False
pg1_8,54,9,4,8,0.0,False
pg1_8,55,0,1,3,0.0,False
pg1_8,55,2,2,5,0.0,False
pg1_8,55,3,4,8,0.0,False
pg1_8,55,4,9,2,0.0,False
pg1_8,55,5,0,9,0.0,False
pg1_8,55,6,7,0,2.0615528128088303,False
pg1_8,55,7,5,4,1.118033988749895,False
pg1_8,55,8,3,7,0.0,False
pg1_8,55,9,8,1,0.0,False
pg1_8,56,0,3,0,0.0,False
pg1_8,56,1,6,1,0.7071067811865476,False
pg1_8,56,2,5,2,0.0,False
pg1_8,56,3,8,4,0.0,False
pg1_8,56,4,2,9,0.0,False
pg1_8,56,5,9,7,0.0,False
pg1_8,56,6,0,6,2.23606797749979,False
pg1_8,56,7,4,5,0.0,False
pg1_8,56,8,7,3,0.0,False
pg1_8,56,9,1,8,0.0,False
pg1_8,57,0,0,7,0.0,False
pg1_8,57,1,1,8,0.7071067811865476,False
pg1_8,57,3,4,1,0.0,False
pg1_8,57,4,9,6,0.0,False
pg1_8,57,5,7,4,0.0,False
pg1_8,57,6,6,3,2.0615528128088303,False
pg1_8,57,7,5,0,1.118033988749895,False
pg1_8,57,8,3,9,0.0,False
pg1_8,57,9,8,5,0.5,False
pg1_8,58,0,7,0,0.0,False
pg1_8,58,1,8,9,0.5,False
pg1_8,58,2,2,3,0.0,False
pg1_8,58,3,1,7,0.0,False
pg1_8,58,4,6,8,0.0,False
pg1_8,58,5,4,6,0.0,False
pg1_8,58,6,3,5,2.0615528128088303,False
pg1_8,58,7,0,4,0.7071067811865476,False
pg1_8,58,8,9,2,0.0,False
pg1_8,58,9,5,1,0.0,False
pg1_8,59,0,0,1,0.0,False
pg1_8,59,1,9,8,0.7071067811865476,False
pg1_8,59,2,3,9,0.0,False
pg1_8,59,4,8,2,0.5,False
