group,object_index,transition_frame,spatial_jump,previous_class,current_class
pg6_1,1,24,0.0,pg_im,pg_el
pg6_1,2,14,0.0,pg_im,pg_el
pg6_1,3,8,0.0,pg_im,pg_el
pg6_1,4,21,0.0,pg_im,pg_el
pg6_1,5,31,0.7071067811865476,pg_im,pg_el
pg6_1,6,22,1.118033988749895,pg_im,pg_el
pg6_1,7,20,1.118033988749895,pg_im,pg_el
pg6_1,8,20,0.0,pg_im,pg_el
pg6_1,9,18,1.5811388300841898,pg_im,pg_el
pg6_10,0,19,2.5495097567963922,pg_im,pg_el
pg6_10,1,26,2.5495097567963922,pg_im,pg_el
pg6_10,2,15,1.0,pg_im,pg_el
pg6_10,3,32,0.0,pg_im,pg_el
pg6_10,4,20,0.0,pg_im,pg_el
pg6_10,5,16,3.3541019662496847,pg_im,pg_el
pg6_10,6,24,0.0,pg_im,pg_el
pg6_10,7,36,0.5,pg_im,pg_el
pg6_10,8,24,1.118033988749895,pg_im,pg_el
pg6_10,9,28,0.0,pg_im,pg_el
pg6_11,0,28,1.118033988749895,pg_im,pg_el
pg6_11,1,61,0.0,pg_im,pg_el
pg6_11,2,25,1.4142135623730951,pg_im,pg_el
pg6_11,3,50,1.5811388300841898,pg_im,pg_el
pg6_11,4,53,1.5811388300841898,pg_im,pg_el
pg6_11,5,41,0.0,pg_im,pg_el
pg6_11,6,18,1.118033988749895,pg_im,pg_el
pg6_11,7,27,0.0,pg_im,pg_el
pg6_11,8,29,1.5,pg_im,pg_el
pg6_11,9,32,0.5,pg_im,pg_el
pg6_12,0,19,0.7071067811865476,pg_im,pg_el
pg6_12,1,22,3.1622776601683795,pg_im,pg_el
pg6_12,2,37,1.4142135623730951,pg_im,pg_el
pg6_12,3,16,2.0615528128088303,pg_im,pg_el
pg6_12,4,31,0.0,pg_im,pg_el
pg6_12,4,32,0.0,pg_el,pg_im
pg6_12,4,33,0.0,pg_im,pg_el
pg6_12,5,14,2.0615528128088303,pg_im,pg_el
pg6_12,7,20,2.5,pg_im,pg_el
pg6_12,7,21,1.5811388300841898,pg_el,pg_im
pg6_12,7,22,0.5,pg_im,pg_el
pg6_12,8,39,1.118033988749895,pg_im,pg_el
pg6_12,9,25,0.0,pg_im,pg_el
pg6_2,1,28,0.5,pg_im,pg_el
pg6_2,2,28,0.0,pg_im,pg_el
pg6_2,3,42,0.5,pg_im,pg_el
pg6_2,4,26,2.1213203435596424,pg_im,pg_el
pg6_2,5,21,1.8027756377319946,pg_im,pg_el
pg6_2,6,24,1.4142135623730951,pg_im,pg_el
pg6_2,7,19,0.0,pg_im,pg_el
pg6_2,8,35,0.0,pg_im,pg_el
pg6_2,9,26,0.0,pg_im,pg_el
pg6_3,2,40,0.0,pg_im,pg_el
pg6_3,3,25,2.0615528128088303,pg_im,pg_el
pg6_3,4,34,1.118033988749895,pg_im,pg_el
pg6_3,5,34,1.118033988749895,pg_im,pg_el
pg6_3,6,58,0.0,pg_im,pg_el
pg6_3,7,16,2.0615528128088303,pg_im,pg_el
pg6_3,8,20,0.5,pg_im,pg_el
pg6_3,9,31,0.0,pg_im,pg_el
pg6_4,1,42,0.0,pg_im,pg_el
pg6_4,2,13,2.23606797749979,pg_im,pg_el
pg6_4,3,39,0.5,pg_im,pg_el
pg6_4,4,25,1.5811388300841898,pg_im,pg_el
pg6_4,5,22,0.0,pg_im,pg_el
pg6_4,6,39,0.0,pg_im,pg_el
pg6_4,7,33,0.0,pg_im,pg_el
pg6_4,8,24,2.0615528128088303,pg_im,pg_el
pg6_4,9,25,0.5,pg_im,pg_el
pg6_5,2,22,2.0,pg_im,pg_el
pg6_5,3,22,2.0615528128088303,pg_im,pg_el
pg6_5,4,22,1.118033988749895,pg_im,pg_el
pg6_5,5,17,3.3541019662496847,pg_im,pg_el
pg6_5,6,27,0.0,pg_im,pg_el
pg6_5,7,29,1.8027756377319946,pg_im,pg_el
pg6_5,8,26,2.5,pg_im,pg_el
pg6_5,9,41,0.0,pg_im,pg_el
pg6_5,10,28,2.0615528128088303,pg_im,pg_el
pg6_6,1,11,0.0,pg_im,pg_el
pg6_6,2,11,0.0,pg_im,pg_el
pg6_6,3,23,0.0,pg_im,pg_el
pg6_6,4,22,1.5811388300841898,pg_im,pg_el
pg6_6,5,31,0.5,pg_im,pg_el
pg6_6,6,22,0.5,pg_im,pg_el
pg6_6,7,22,1.4142135623730951,pg_im,pg_el
pg6_6,8,15,1.118033988749895,pg_im,pg_el
pg6_6,9,8,0.5,pg_im,pg_el
pg6_7,1,64,0.0,pg_im,pg_el
pg6_7,2,12,0.0,pg_im,pg_el
pg6_7,3,14,0.5,pg_im,pg_el
pg6_7,4,18,1.5811388300841898,pg_im,pg_el
pg6_7,5,14,1.5811388300841898,pg_im,pg_el
pg6_7,6,14,0.0,pg_im,pg_el
pg6_7,7,20,0.0,pg_im,pg_el
pg6_7,8,28,0.0,pg_im,pg_el
pg6_7,9,18,2.1213203435596424,pg_im,pg_el
pg6_8,1,38,3.5,pg_im,pg_el
pg6_8,2,31,0.0,pg_im,pg_el
pg6_8,3,38,0.0,pg_im,pg_el
pg6_8,4,17,1.5,pg_im,pg_el
pg6_8,5,23,0.0,pg_im,pg_el
pg6_8,5,24,1.8027756377319946,pg_el,pg_im
pg6_8,5,25,0.0,pg_im,pg_el
pg6_8,6,32,2.0615528128088303,pg_im,pg_el
pg6_8,7,30,0.0,pg_im,pg_el
pg6_8,8,69,0.0,pg_im,pg_el
pg6_8,9,84,3.0413812651491097,pg_im,pg_el
pg6_9,0,27,0.0,pg_im,pg_el
pg6_9,1,24,1.118033988749895,pg_im,pg_el
pg6_9,2,25,0.0,pg_im,pg_el
pg6_9,3,24,0.0,pg_im,pg_el
pg6_9,4,25,0.0,pg_im,pg_el
pg6_9,4,26,0.5,pg_el,pg_im
pg6_9,4,27,0.0,pg_im,pg_el
pg6_9,5,27,0.0,pg_im,pg_el
pg6_9,6,28,0.7071067811865476,pg_im,pg_el
pg6_9,7,21,2.5495097567963922,pg_im,pg_el
pg6_9,8,39,1.118033988749895,pg_im,pg_el
pg6_9,9,31,1.4142135623730951,pg_im,pg_el
pg7_1,3,24,1.8027756377319946,pg_im,pg_el
pg7_1,4,32,0.0,pg_im,pg_el
pg7_1,5,30,0.0,pg_im,pg_el
pg7_1,6,19,0.0,pg_im,pg_el
pg7_1,7,28,0.5,pg_im,pg_el
pg7_1,8,31,0.0,pg_im,pg_el
pg7_1,9,21,0.7071067811865476,pg_im,pg_el
pg7_10,0,16,1.8027756377319946,pg_im,pg_el
pg7_10,1,23,0.7071067811865476,pg_im,pg_el
pg7_10,2,27,0.5,pg_im,pg_el
pg7_10,3,41,1.118033988749895,pg_im,pg_el
pg7_10,4,15,2.5495097567963922,pg_im,pg_el
pg7_10,5,54,0.0,pg_im,pg_el
pg7_10,8,19,1.5811388300841898,pg_im,pg_el
pg7_10,9,13,0.7071067811865476,pg_im,pg_el
pg7_11,0,46,0.0,pg_im,pg_el
pg7_11,1,18,1.8027756377319946,pg_im,pg_el
pg7_11,2,58,0.0,pg_im,pg_el
pg7_11,2,59,0.0,pg_el,pg_im
pg7_11,2,60,1.0,pg_im,pg_el
pg7_11,3,52,0.5,pg_im,pg_el
pg7_11,4,27,2.692582403567252,pg_im,pg_el
pg7_11,4,28,0.0,pg_el,pg_im
pg7_11,4,29,0.7071067811865476,pg_im,pg_el
pg7_11,5,16,0.7071067811865476,pg_im,pg_el
pg7_11,6,16,2.5,pg_im,pg_el
pg7_11,7,15,1.8027756377319946,pg_im,pg_el
pg7_11,8,19,1.4142135623730951,pg_im,pg_el
pg7_11,9,22,1.5811388300841898,pg_im,pg_el
pg7_12,0,31,2.692582403567252,pg_im,pg_el
pg7_12,3,51,0.0,pg_im,pg_el
pg7_12,4,42,2.1213203435596424,pg_im,pg_el
pg7_12,4,43,0.0,pg_el,pg_im
pg7_12,4,45,0.0,pg_im,pg_el
pg7_12,5,27,2.0615528128088303,pg_im,pg_el
pg7_12,6,20,1.118033988749895,pg_im,pg_el
pg7_12,7,27,0.0,pg_im,pg_el
pg7_12,8,24,0.0,pg_im,pg_el
pg7_12,9,50,0.5,pg_im,pg_el
pg7_2,0,44,1.8027756377319946,pg_im,pg_el
pg7_2,1,59,0.0,pg_im,pg_el
pg7_2,3,35,0.0,pg_im,pg_el
pg7_2,4,26,0.0,pg_im,pg_el
pg7_2,5,18,0.0,pg_im,pg_el
pg7_2,6,24,1.5,pg_im,pg_el
pg7_2,7,23,1.4142135623730951,pg_im,pg_el
pg7_2,8,21,0.7071067811865476,pg_im,pg_el
pg7_2,9,28,0.5,pg_im,pg_el
pg7_3,1,86,3.605551275463989,pg_im,pg_el
pg7_3,2,37,0.0,pg_im,pg_el
pg7_3,3,43,1.8027756377319946,pg_im,pg_el
pg7_3,4,35,1.5,pg_im,pg_el
pg7_3,5,21,0.0,pg_im,pg_el
pg7_3,6,30,2.5,pg_im,pg_el
pg7_3,7,32,0.5,pg_im,pg_el
pg7_3,8,31,1.118033988749895,pg_im,pg_el
pg7_3,9,22,0.0,pg_im,pg_el
pg7_4,0,18,0.0,pg_im,pg_el
pg7_4,1,66,0.0,pg_im,pg_el
pg7_4,2,15,1.8027756377319946,pg_im,pg_el
pg7_4,3,23,2.0615528128088303,pg_im,pg_el
pg7_4,4,37,0.0,pg_im,pg_el
pg7_4,5,14,1.8027756377319946,pg_im,pg_el
pg7_4,6,24,1.5811388300841898,pg_im,pg_el
pg7_4,7,29,4.123105625617661,pg_im,pg_el
pg7_4,8,35,3.0413812651491097,pg_im,pg_el
pg7_4,9,31,2.23606797749979,pg_im,pg_el
pg7_5,0,30,1.8027756377319946,pg_im,pg_el
pg7_5,1,74,0.0,pg_im,pg_el
pg7_5,2,54,0.5,pg_im,pg_el
pg7_5,3,18,0.0,pg_im,pg_el
pg7_5,4,40,1.118033988749895,pg_im,pg_el
pg7_5,5,35,1.0,pg_im,pg_el
pg7_5,6,19,1.8027756377319946,pg_im,pg_el
pg7_5,7,36,0.5,pg_im,pg_el
pg7_5,8,21,0.5,pg_im,pg_el
pg7_5,9,31,0.0,pg_im,pg_el
pg7_6,0,30,1.0,pg_im,pg_el
pg7_6,1,15,0.0,pg_im,pg_el
pg7_6,2,24,0.0,pg_im,pg_el
pg7_6,3,15,1.5811388300841898,pg_im,pg_el
pg7_6,4,13,1.118033988749895,pg_im,pg_el
pg7_6,5,35,0.0,pg_im,pg_el
pg7_6,6,34,0.0,pg_im,pg_el
pg7_6,7,27,0.5,pg_im,pg_el
pg7_6,8,16,0.0,pg_im,pg_el
pg7_6,9,13,0.0,pg_im,pg_el
pg7_7,3,22,1.5811388300841898,pg_im,pg_el
pg7_7,4,32,1.118033988749895,pg_im,pg_el
pg7_7,5,34,0.5,pg_im,pg_el
pg7_7,6,47,0.0,pg_im,pg_el
pg7_7,7,26,0.0,pg_im,pg_el
pg7_7,8,25,1.5,pg_im,pg_el
pg7_7,9,28,2.9154759474226504,pg_im,pg_el
pg7_8,0,31,1.8027756377319946,pg_im,pg_el
pg7_8,2,24,2.0,pg_im,pg_el
pg7_8,3,19,0.7071067811865476,pg_im,pg_el
pg7_8,4,14,1.118033988749895,pg_im,pg_el
pg7_8,5,25,3.2015621187164243,pg_im,pg_el
pg7_8,6,17,1.5811388300841898,pg_im,pg_el
pg7_8,7,27,2.5495097567963922,pg_im,pg_el
pg7_8,8,55,0.0,pg_im,pg_el
pg7_9,0,40,0.5,pg_im,pg_el
pg7_9,1,53,1.5811388300841898,pg_im,pg_el
pg7_9,2,23,1.5811388300841898,pg_im,pg_el
pg7_9,3,33,0.0,pg_im,pg_el
pg7_9,4,24,2.5495097567963922,pg_im,pg_el
pg7_9,5,33,1.118033988749895,pg_im,pg_el
pg7_9,6,33,0.7071067811865476,pg_im,pg_el
pg7_9,7,21,0.0,pg_im,pg_el
pg7_9,8,45,0.5,pg_im,pg_el
pg7_9,9,25,0.0,pg_im,pg_el
pg8_1,0,29,0.0,pg_im,pg_el
pg8_1,1,37,0.0,pg_im,pg_el
pg8_1,2,35,0.5,pg_im,pg_el
pg8_1,3,16,0.5,pg_im,pg_el
pg8_1,4,39,0.5,pg_im,pg_el
pg8_1,5,27,0.0,pg_im,pg_el
pg8_1,6,38,0.0,pg_im,pg_el
pg8_1,6,40,0.0,pg_el,pg_im
pg8_1,6,42,0.0,pg_im,pg_el
pg8_1,7,26,0.0,pg_im,pg_el
pg8_1,8,19,0.0,pg_im,pg_el
pg8_1,9,36,0.7071067811865476,pg_im,pg_el
pg8_1,10,27,0.0,pg_im,pg_el
pg8_1,11,4,0.0,pg_im,pg_el
pg8_1,11,8,0.0,pg_el,pg_im
pg8_1,11,12,0.0,pg_im,pg_el
