group,object_index,frame_count,mean_step_distance,median_step_distance,max_step_distance,p95_step_distance,large_jump_count,very_large_jump_count
pg2_4,3,97,0.1700877825494395,0.0,2.5,0.7071067811865476,0,0
pg2_4,4,97,0.18866692842160637,0.0,3.1622776601683795,0.7071067811865476,0,0
pg2_4,5,97,0.39493476569961955,0.5,2.8284271247461903,1.0,0,0
pg2_4,6,97,1.3243679576658343,1.5811388300841898,3.3541019662496847,2.692582403567252,0,0
pg2_4,7,97,1.2785437598057705,1.118033988749895,7.433034373659253,3.2015621187164243,0,0
pg2_4,8,97,0.3703639144347959,0.0,2.8284271247461903,1.4356601717798214,0,0
pg2_4,9,97,1.0067626688469395,1.118033988749895,4.031128874149275,2.0153882032022077,0,0
pg2_5,0,97,0.08179531203499806,0.0,5.852349955359813,0.125,0,0
pg2_5,1,97,0.42417223270238563,0.0,4.123105625617661,1.8520817282989959,0,0
pg2_5,2,97,0.5198391454214816,0.5,4.301162633521313,1.4356601717798214,0,0
pg2_5,3,97,0.430415627590891,0.25,6.020797289396148,1.2338101990834687,0,0
pg2_5,4,97,0.4679863641536774,0.5,4.123105625617661,1.118033988749895,0,0
pg2_5,5,97,1.220016172278163,1.118033988749895,5.220153254455275,2.9469522768542653,0,0
pg2_5,6,97,0.3766821863978058,0.0,6.800735254367722,1.2338101990834687,0,0
pg2_5,7,97,0.8053215458557498,0.6035533905932737,7.158910531638177,1.8520817282989959,0,0
pg2_5,8,97,0.47338510103910947,0.5,4.031128874149275,1.192078882155695,0,0
pg2_5,9,97,0.6354753732863745,0.5,6.082762530298219,1.118033988749895,0,0
pg2_6,0,97,0.06741808286457895,0.0,4.47213595499958,0.125,0,0
pg2_6,1,97,0.2673045599543224,0.0,4.47213595499958,1.0,0,0
pg2_6,2,97,0.14357914587216689,0.0,3.1622776601683795,0.5,0,0
pg2_6,3,97,0.14620347818679935,0.0,5.0,0.5,0,0
pg2_6,4,97,0.1497701758494019,0.0,2.5495097567963922,0.5,0,0
pg2_6,5,97,0.868342268561852,0.7071067811865476,5.70087712549569,1.8027756377319946,0,0
pg2_6,6,97,1.2187121338258666,1.0590169943749475,4.527692569068709,2.769436802675439,0,0
pg2_6,7,97,0.10479424462426563,0.0,4.272001872658765,0.5,0,0
pg2_6,8,97,0.8088526668560219,1.0,3.0,1.5811388300841898,0,0
pg2_6,9,97,1.2478147818526157,0.7071067811865476,6.670832032063167,3.5355339059327378,0,0
