group,frame,object_count,mean_identity_distance,median_identity_distance,max_identity_distance,mean_nearest_distance,median_nearest_distance,max_nearest_distance,identity_is_nearest_count,identity_is_nearest_fraction
pg1_8,44,10,151.2083345562519,159.89058759038946,361.4505498681666,0.22882456112707375,0.0,1.5811388300841898,2,0.2
pg1_8,52,10,165.70234772393715,182.12463396311517,294.02891014320346,0.29142135623730947,0.0,1.4142135623730951,2,0.2
pg1_9,15,10,128.0139686442818,118.71212313572855,265.96475330389177,0.0,0.0,0.0,2,0.2
pg1_9,25,10,189.32297868128703,192.70832882882877,385.852951265116,0.05,0.0,0.5,2,0.2
pg1_9,29,10,176.00447856490933,162.05920704336893,350.31307426357927,0.2,0.0,0.5,2,0.2
pg1_9,40,10,153.62590853581975,188.6714926832069,308.4870337631713,0.3118033988749895,0.25,1.118033988749895,2,0.2
pg1_9,95,10,140.93323660442846,183.78758428224307,256.85501747094605,1.6734777956815488,0.9125703849682212,6.800735254367722,2,0.2
pg1_9,54,10,131.95869605486953,116.7892130038839,378.4246952829585,0.7749236751228079,0.75,1.8027756377319946,2,0.2
pg1_9,53,10,146.52390783902138,126.31058980079264,381.07118757523506,0.7711834352681716,0.75,2.0615528128088303,2,0.2
pg1_9,43,10,140.87181288930643,138.23208832720485,308.322071866417,0.38251407699364426,0.25,1.118033988749895,2,0.2
pg1_9,41,10,145.83110546057685,173.401338351167,245.48930730278255,0.4443174758686338,0.25,1.118033988749895,2,0.2
pg1_9,49,10,174.92607908249494,177.36734199376488,322.5468958151667,0.353224755112299,0.25,1.118033988749895,2,0.2
pg1_9,51,10,158.89036709639595,149.65752481825817,322.5468958151667,0.7740616717359093,0.5,2.9154759474226504,2,0.2
pg1_9,94,10,161.72750754442222,183.05766603251152,311.4161203277698,1.1049395191454026,0.9125703849682212,3.0413812651491097,2,0.2
pg1_9,91,10,154.50869164900547,155.09105810609287,319.86325203123914,1.2507852425245605,1.4976761962286425,3.0413812651491097,2,0.2
pg1_9,17,10,174.85447704947367,183.00466954075907,350.60305189772663,0.4118033988749895,0.25,1.5,2,0.2
pg1_9,4,10,120.03624353077421,95.04451189140929,386.73020311322983,0.22071067811865475,0.0,0.7071067811865476,2,0.2
pg1_9,30,10,158.5139387486287,179.18682006504048,319.5316885693812,0.35615528128088303,0.0,2.0615528128088303,2,0.2
pg1_9,7,10,162.62789854088882,153.42146199179433,320.0660088169314,0.2,0.0,1.0,2,0.2
