group,frame,track_id,previous_object_index,current_object_index,center_distance,object_index_preserved
pg3_3,44,5,5,5,0.0,True
pg3_3,44,6,6,6,0.5,True
pg3_3,44,7,7,7,0.0,True
pg3_3,44,8,8,8,0.0,True
pg3_3,44,9,9,9,0.5,True
pg3_3,45,0,0,0,0.0,True
pg3_3,45,1,1,1,0.0,True
pg3_3,45,2,2,2,0.0,True
pg3_3,45,3,3,3,0.0,True
pg3_3,45,4,4,4,0.0,True
pg3_3,45,5,5,5,0.0,True
pg3_3,45,6,6,6,0.5,True
pg3_3,45,7,7,7,0.0,True
pg3_3,45,8,8,8,0.0,True
pg3_3,45,9,9,9,0.0,True
pg3_3,46,0,0,0,0.0,True
pg3_3,46,1,1,1,0.0,True
pg3_3,46,2,2,2,0.0,True
pg3_3,46,3,3,3,0.0,True
pg3_3,46,4,4,4,0.0,True
pg3_3,46,5,5,5,0.0,True
pg3_3,46,6,6,6,0.0,True
pg3_3,46,7,7,7,0.0,True
pg3_3,46,8,8,8,0.0,True
pg3_3,46,9,9,9,0.5,True
pg3_3,47,0,0,0,0.0,True
pg3_3,47,1,1,1,0.0,True
pg3_3,47,2,2,2,0.0,True
pg3_3,47,3,3,3,0.0,True
pg3_3,47,4,4,4,0.5,True
pg3_3,47,5,5,5,0.0,True
pg3_3,47,6,6,6,1.0,True
pg3_3,47,7,7,7,0.0,True
pg3_3,47,8,8,8,0.0,True
pg3_3,47,9,9,9,0.0,True
pg3_3,48,0,0,0,0.0,True
pg3_3,48,1,1,1,0.0,True
pg3_3,48,2,2,2,0.0,True
pg3_3,48,3,3,3,0.0,True
pg3_3,48,4,4,4,0.0,True
pg3_3,48,5,5,5,0.5,True
pg3_3,48,6,6,6,0.5,True
pg3_3,48,7,7,7,0.0,True
pg3_3,48,8,8,8,0.0,True
pg3_3,48,9,9,9,0.0,True
pg3_3,49,0,0,0,0.0,True
pg3_3,49,1,1,1,0.0,True
pg3_3,49,2,2,2,0.0,True
pg3_3,49,3,3,3,0.0,True
pg3_3,49,4,4,4,0.0,True
pg3_3,49,5,5,5,0.0,True
pg3_3,49,6,6,6,0.5,True
pg3_3,49,7,7,7,0.0,True
pg3_3,49,8,8,8,0.0,True
pg3_3,49,9,9,9,0.0,True
pg3_3,50,0,0,0,0.0,True
pg3_3,50,1,1,1,0.0,True
pg3_3,50,2,2,2,0.0,True
pg3_3,50,3,3,3,0.0,True
pg3_3,50,4,4,4,0.0,True
pg3_3,50,5,5,5,0.7071067811865476,True
pg3_3,50,6,6,6,0.5,True
pg3_3,50,7,7,7,0.0,True
pg3_3,50,8,8,8,0.0,True
pg3_3,50,9,9,9,0.0,True
pg3_3,51,0,0,0,0.0,True
pg3_3,51,1,1,1,0.0,True
pg3_3,51,2,2,2,0.0,True
pg3_3,51,3,3,3,0.0,True
pg3_3,51,4,4,4,0.0,True
pg3_3,51,5,5,5,0.0,True
pg3_3,51,6,6,6,0.5,True
pg3_3,51,7,7,7,0.0,True
pg3_3,51,8,8,8,0.0,True
pg3_3,51,9,9,9,0.0,True
pg3_3,52,0,0,0,0.5,True
pg3_3,52,1,1,1,0.0,True
pg3_3,52,2,2,2,0.0,True
pg3_3,52,3,3,3,0.0,True
pg3_3,52,4,4,4,0.0,True
pg3_3,52,5,5,5,0.0,True
pg3_3,52,6,6,6,0.5,True
pg3_3,52,7,7,7,0.0,True
pg3_3,52,8,8,8,0.0,True
pg3_3,52,9,9,9,0.0,True
pg3_3,53,0,0,0,0.0,True
pg3_3,53,1,1,1,0.0,True
pg3_3,53,2,2,2,0.0,True
pg3_3,53,3,3,3,0.0,True
pg3_3,53,4,4,4,0.0,True
pg3_3,53,5,5,5,0.5,True
pg3_3,53,6,6,6,0.0,True
pg3_3,53,7,7,7,0.0,True
pg3_3,53,8,8,8,0.0,True
pg3_3,53,9,9,9,0.5,True
pg3_3,54,0,0,0,0.0,True
pg3_3,54,1,1,1,0.0,True
pg3_3,54,2,2,2,0.0,True
pg3_3,54,3,3,3,0.0,True
pg3_3,54,4,4,4,0.0,True
pg3_3,54,5,5,5,0.0,True
pg3_3,54,6,6,6,1.118033988749895,True
pg3_3,54,7,7,7,0.0,True
pg3_3,54,8,8,8,0.0,True
pg3_3,54,9,9,9,0.0,True
pg3_3,55,0,0,0,0.0,True
pg3_3,55,1,1,1,0.0,True
pg3_3,55,2,2,2,0.0,True
pg3_3,55,3,3,3,0.0,True
pg3_3,55,4,4,4,0.0,True
pg3_3,55,5,5,5,0.5,True
pg3_3,55,6,6,6,0.5,True
pg3_3,55,7,7,7,0.0,True
pg3_3,55,8,8,8,0.0,True
pg3_3,55,9,9,9,0.0,True
pg3_3,56,0,0,0,0.0,True
pg3_3,56,1,1,1,0.0,True
pg3_3,56,2,2,2,0.0,True
pg3_3,56,3,3,3,0.0,True
pg3_3,56,4,4,4,0.0,True
pg3_3,56,5,5,5,0.0,True
pg3_3,56,6,6,6,1.4142135623730951,True
pg3_3,56,7,7,7,0.0,True
pg3_3,56,8,8,8,0.0,True
pg3_3,56,9,9,9,0.0,True
pg3_3,57,0,0,0,0.0,True
pg3_3,57,1,1,1,0.0,True
pg3_3,57,2,2,2,0.0,True
pg3_3,57,3,3,3,0.0,True
pg3_3,57,4,4,4,0.0,True
pg3_3,57,5,5,5,0.5,True
pg3_3,57,6,6,6,1.118033988749895,True
pg3_3,57,7,7,7,0.0,True
pg3_3,57,8,8,8,0.0,True
pg3_3,57,9,9,9,0.0,True
pg3_3,58,0,0,0,0.0,True
pg3_3,58,1,1,1,0.0,True
pg3_3,58,2,2,2,0.0,True
pg3_3,58,3,3,3,0.0,True
pg3_3,58,4,4,4,0.0,True
pg3_3,58,5,5,5,0.0,True
pg3_3,58,6,6,6,0.7071067811865476,True
pg3_3,58,7,7,7,0.0,True
pg3_3,58,8,8,8,0.0,True
pg3_3,58,9,9,9,0.0,True
pg3_3,59,0,0,0,0.0,True
pg3_3,59,1,1,1,0.0,True
pg3_3,59,2,2,2,0.0,True
pg3_3,59,3,3,3,0.0,True
pg3_3,59,4,4,4,0.0,True
pg3_3,59,5,5,5,0.0,True
pg3_3,59,6,6,6,0.7071067811865476,True
pg3_3,59,7,7,7,0.0,True
pg3_3,59,8,8,8,0.0,True
pg3_3,59,9,9,9,0.0,True
pg3_3,60,0,0,0,0.0,True
pg3_3,60,1,1,1,0.0,True
pg3_3,60,2,2,2,0.0,True
pg3_3,60,3,3,3,0.0,True
pg3_3,60,4,4,4,0.5,True
pg3_3,60,5,5,5,0.0,True
pg3_3,60,6,6,6,2.0615528128088303,True
pg3_3,60,7,7,7,0.0,True
pg3_3,60,8,8,8,0.0,True
pg3_3,60,9,9,9,0.0,True
pg3_3,61,0,0,0,0.0,True
pg3_3,61,1,1,1,0.0,True
pg3_3,61,2,2,2,0.0,True
pg3_3,61,3,3,3,0.0,True
pg3_3,61,4,4,4,0.5,True
pg3_3,61,5,5,5,0.0,True
pg3_3,61,6,6,6,1.5811388300841898,True
pg3_3,61,7,7,7,0.0,True
pg3_3,61,8,8,8,0.0,True
pg3_3,61,9,9,9,0.0,True
pg3_3,62,0,0,0,0.0,True
pg3_3,62,1,1,1,0.0,True
pg3_3,62,2,2,2,0.0,True
pg3_3,62,3,3,3,0.0,True
pg3_3,62,4,4,4,0.0,True
pg3_3,62,5,5,5,0.0,True
pg3_3,62,6,6,6,2.0,True
pg3_3,62,7,7,7,0.0,True
pg3_3,62,8,8,8,0.0,True
pg3_3,62,9,9,9,0.0,True
pg3_3,63,0,0,0,0.5,True
pg3_3,63,1,1,1,0.0,True
pg3_3,63,2,2,2,0.0,True
pg3_3,63,3,3,3,0.0,True
pg3_3,63,4,4,4,0.0,True
pg3_3,63,5,5,5,0.0,True
pg3_3,63,6,6,6,1.5811388300841898,True
pg3_3,63,7,7,7,0.0,True
pg3_3,63,8,8,8,0.0,True
pg3_3,63,9,9,9,0.0,True
pg3_3,64,0,0,0,0.0,True
pg3_3,64,1,1,1,0.0,True
pg3_3,64,2,2,2,0.0,True
pg3_3,64,3,3,3,0.0,True
pg3_3,64,4,4,4,0.0,True
pg3_3,64,5,5,5,0.0,True
pg3_3,64,6,6,6,2.0,True
pg3_3,64,7,7,7,0.0,True
pg3_3,64,8,8,8,0.0,True
pg3_3,64,9,9,9,0.0,True
pg3_3,65,0,0,0,0.0,True
pg3_3,65,1,1,1,0.0,True
pg3_3,65,2,2,2,0.0,True
pg3_3,65,3,3,3,0.0,True
pg3_3,65,4,4,4,0.0,True
pg3_3,65,5,5,5,0.0,True
pg3_3,65,6,6,6,10.5,True
pg3_3,65,7,7,7,0.0,True
pg3_3,65,8,8,8,0.0,True
pg3_3,65,9,9,9,0.5,True
pg3_3,66,0,0,0,0.0,True
pg3_3,66,1,1,1,0.0,True
pg3_3,66,2,2,2,0.0,True
pg3_3,66,3,3,3,0.0,True
pg3_3,66,4,4,4,0.0,True
pg3_3,66,5,5,5,0.0,True
pg3_3,66,6,6,6,1.8027756377319946,True
pg3_3,66,7,7,7,0.0,True
pg3_3,66,8,8,8,0.0,True
pg3_3,66,9,9,9,0.0,True
pg3_3,67,0,0,0,0.0,True
pg3_3,67,1,1,1,0.0,True
pg3_3,67,2,2,2,0.0,True
pg3_3,67,3,3,3,0.0,True
pg3_3,67,4,4,4,0.0,True
pg3_3,67,5,5,5,0.0,True
pg3_3,67,6,6,6,1.118033988749895,True
pg3_3,67,7,7,7,0.0,True
pg3_3,67,8,8,8,0.0,True
pg3_3,67,9,9,9,0.0,True
pg3_3,68,0,0,0,0.0,True
pg3_3,68,1,1,1,0.0,True
pg3_3,68,2,2,2,0.0,True
pg3_3,68,3,3,3,0.0,True
pg3_3,68,4,4,4,0.0,True
pg3_3,68,5,5,5,0.0,True
pg3_3,68,6,6,6,1.118033988749895,True
pg3_3,68,7,7,7,0.0,True
pg3_3,68,8,8,8,0.0,True
pg3_3,68,9,9,9,0.0,True
pg3_3,69,0,0,0,0.0,True
pg3_3,69,1,1,1,0.0,True
pg3_3,69,2,2,2,0.0,True
pg3_3,69,3,3,3,0.0,True
pg3_3,69,4,4,4,0.5,True
pg3_3,69,5,5,5,0.0,True
pg3_3,69,6,6,6,2.23606797749979,True
pg3_3,69,7,7,7,0.0,True
pg3_3,69,8,8,8,0.0,True
pg3_3,69,9,9,9,0.0,True
pg3_3,70,0,0,0,0.0,True
pg3_3,70,1,1,1,0.0,True
pg3_3,70,2,2,2,0.0,True
pg3_3,70,3,3,3,0.0,True
pg3_3,70,4,4,4,0.0,True
pg3_3,70,5,5,5,0.5,True
pg3_3,70,6,6,6,2.1213203435596424,True
pg3_3,70,7,7,7,0.0,True
pg3_3,70,8,8,8,0.0,True
pg3_3,70,9,9,9,0.0,True
pg3_3,71,0,0,0,0.5,True
pg3_3,71,1,1,1,0.0,True
pg3_3,71,2,2,2,0.0,True
pg3_3,71,3,3,3,0.0,True
pg3_3,71,4,4,4,0.5,True
pg3_3,71,5,5,5,0.0,True
pg3_3,71,6,6,6,2.5,True
pg3_3,71,7,7,7,0.0,True
pg3_3,71,8,8,8,0.0,True
pg3_3,71,9,9,9,0.0,True
pg3_3,72,0,0,0,0.0,True
pg3_3,72,1,1,1,0.0,True
pg3_3,72,2,2,2,0.0,True
pg3_3,72,3,3,3,0.0,True
pg3_3,72,4,4,4,0.0,True
pg3_3,72,5,5,5,0.0,True
pg3_3,72,6,6,6,1.8027756377319946,True
pg3_3,72,7,7,7,0.0,True
pg3_3,72,8,8,8,0.0,True
pg3_3,72,9,9,9,0.0,True
pg3_3,73,0,0,0,0.0,True
pg3_3,73,1,1,1,0.0,True
pg3_3,73,2,2,2,0.0,True
pg3_3,73,3,3,3,0.0,True
pg3_3,73,4,4,4,0.0,True
pg3_3,73,5,5,5,0.0,True
pg3_3,73,6,6,6,2.5,True
pg3_3,73,7,7,7,0.0,True
pg3_3,73,8,8,8,0.0,True
pg3_3,73,9,9,9,0.0,True
pg3_3,74,0,0,0,0.0,True
pg3_3,74,1,1,1,0.0,True
pg3_3,74,2,2,2,0.0,True
pg3_3,74,3,3,3,0.0,True
pg3_3,74,4,4,4,0.0,True
pg3_3,74,5,5,5,0.0,True
pg3_3,74,6,6,6,2.0,True
pg3_3,74,7,7,7,0.0,True
pg3_3,74,8,8,8,0.0,True
pg3_3,74,9,9,9,0.0,True
pg3_3,75,0,0,0,0.0,True
pg3_3,75,1,1,1,0.0,True
pg3_3,75,2,2,2,0.0,True
pg3_3,75,3,3,3,0.0,True
pg3_3,75,4,4,4,0.0,True
pg3_3,75,5,5,5,0.5,True
pg3_3,75,6,6,6,1.5,True
pg3_3,75,7,7,7,0.0,True
pg3_3,75,8,8,8,0.0,True
pg3_3,75,9,9,9,0.0,True
pg3_3,76,0,0,0,0.0,True
pg3_3,76,1,1,1,0.0,True
pg3_3,76,2,2,2,0.0,True
pg3_3,76,3,3,3,0.0,True
pg3_3,76,4,4,4,0.0,True
pg3_3,76,5,5,5,0.0,True
pg3_3,76,6,6,6,2.0,True
pg3_3,76,7,7,7,0.0,True
pg3_3,76,8,8,8,0.0,True
pg3_3,76,9,9,9,0.0,True
pg3_3,77,0,0,0,0.0,True
pg3_3,77,1,1,1,0.0,True
pg3_3,77,2,2,2,0.0,True
pg3_3,77,3,3,3,0.0,True
pg3_3,77,4,4,4,0.0,True
pg3_3,77,5,5,5,0.0,True
pg3_3,77,6,6,6,2.0615528128088303,True
pg3_3,77,7,7,7,0.0,True
pg3_3,77,8,8,8,0.0,True
pg3_3,77,9,9,9,0.0,True
pg3_3,78,0,0,0,0.0,True
pg3_3,78,1,1,1,0.0,True
pg3_3,78,2,2,2,0.0,True
pg3_3,78,3,3,3,0.0,True
pg3_3,78,4,4,4,0.0,True
pg3_3,78,5,5,5,0.0,True
pg3_3,78,6,6,6,2.0615528128088303,True
pg3_3,78,7,7,7,0.0,True
pg3_3,78,8,8,8,0.0,True
pg3_3,78,9,9,9,0.0,True
pg3_3,79,0,0,0,0.0,True
pg3_3,79,1,1,1,0.0,True
pg3_3,79,2,2,2,0.0,True
pg3_3,79,3,3,3,0.0,True
pg3_3,79,4,4,4,0.0,True
pg3_3,79,5,5,5,0.0,True
pg3_3,79,6,6,6,1.5,True
pg3_3,79,7,7,7,0.0,True
pg3_3,79,8,8,8,0.0,True
pg3_3,79,9,9,9,0.0,True
pg3_3,80,0,0,0,0.0,True
pg3_3,80,1,1,1,0.0,True
pg3_3,80,2,2,2,0.0,True
pg3_3,80,3,3,3,0.0,True
pg3_3,80,4,4,4,0.0,True
pg3_3,80,5,5,5,0.0,True
pg3_3,80,6,6,6,1.5,True
pg3_3,80,7,7,7,0.0,True
pg3_3,80,8,8,8,0.0,True
pg3_3,80,9,9,9,0.0,True
pg3_3,81,0,0,0,0.0,True
pg3_3,81,1,1,1,0.0,True
pg3_3,81,2,2,2,0.0,True
pg3_3,81,3,3,3,0.0,True
pg3_3,81,4,4,4,0.0,True
pg3_3,81,5,5,5,0.0,True
pg3_3,81,6,6,6,1.5811388300841898,True
pg3_3,81,7,7,7,0.0,True
pg3_3,81,8,8,8,0.0,True
pg3_3,81,9,9,9,0.0,True
pg3_3,82,0,0,0,0.0,True
pg3_3,82,1,1,1,0.0,True
pg3_3,82,2,2,2,0.0,True
pg3_3,82,3,3,3,0.0,True
pg3_3,82,4,4,4,0.0,True
pg3_3,82,5,5,5,0.0,True
pg3_3,82,6,6,6,1.0,True
pg3_3,82,7,7,7,0.0,True
pg3_3,82,8,8,8,0.0,True
pg3_3,82,9,9,9,0.0,True
pg3_3,83,0,0,0,0.0,True
pg3_3,83,1,1,1,0.0,True
pg3_3,83,2,2,2,0.0,True
pg3_3,83,3,3,3,0.0,True
pg3_3,83,4,4,4,0.0,True
pg3_3,83,5,5,5,0.7071067811865476,True
pg3_3,83,6,6,6,2.0,True
pg3_3,83,7,7,7,0.0,True
pg3_3,83,8,8,8,0.0,True
pg3_3,83,9,9,9,0.0,True
pg3_3,84,0,0,0,0.0,True
pg3_3,84,1,1,1,0.0,True
pg3_3,84,2,2,2,0.0,True
pg3_3,84,3,3,3,0.0,True
pg3_3,84,4,4,4,0.0,True
pg3_3,84,5,5,5,0.0,True
pg3_3,84,6,6,6,1.8027756377319946,True
pg3_3,84,7,7,7,0.0,True
pg3_3,84,8,8,8,0.0,True
pg3_3,84,9,9,9,0.0,True
pg3_3,85,0,0,0,0.0,True
pg3_3,85,1,1,1,0.0,True
pg3_3,85,2,2,2,0.0,True
pg3_3,85,3,3,3,0.0,True
pg3_3,85,4,4,4,0.5,True
pg3_3,85,5,5,5,0.0,True
pg3_3,85,6,6,6,2.0615528128088303,True
pg3_3,85,7,7,7,0.0,True
pg3_3,85,8,8,8,0.0,True
pg3_3,85,9,9,9,0.0,True
pg3_3,86,0,0,0,0.0,True
pg3_3,86,1,1,1,0.0,True
pg3_3,86,2,2,2,0.0,True
pg3_3,86,3,3,3,0.0,True
pg3_3,86,4,4,4,0.0,True
pg3_3,86,5,5,5,0.0,True
pg3_3,86,6,6,6,1.8027756377319946,True
pg3_3,86,7,7,7,0.0,True
pg3_3,86,8,8,8,0.0,True
pg3_3,86,9,9,9,0.0,True
pg3_3,87,0,0,0,0.0,True
pg3_3,87,1,1,1,0.0,True
pg3_3,87,2,2,2,0.0,True
pg3_3,87,3,3,3,0.0,True
pg3_3,87,4,4,4,0.5,True
pg3_3,87,5,5,5,0.0,True
pg3_3,87,6,6,6,1.5,True
pg3_3,87,7,7,7,0.0,True
pg3_3,87,8,8,8,0.0,True
pg3_3,87,9,9,9,0.0,True
pg3_3,88,0,0,0,0.0,True
pg3_3,88,1,1,1,0.0,True
pg3_3,88,2,2,2,0.0,True
pg3_3,88,3,3,3,0.0,True
pg3_3,88,4,4,4,0.0,True
pg3_3,88,5,5,5,0.5,True
pg3_3,88,6,6,6,2.692582403567252,True
pg3_3,88,7,7,7,0.0,True
pg3_3,88,8,8,8,0.0,True
pg3_3,88,9,9,9,0.0,True
pg3_3,89,0,0,0,0.0,True
pg3_3,89,1,1,1,0.0,True
pg3_3,89,2,2,2,0.0,True
pg3_3,89,3,3,3,0.0,True
pg3_3,89,4,4,4,0.0,True
pg3_3,89,5,5,5,0.0,True
pg3_3,89,6,6,6,1.5811388300841898,True
pg3_3,89,7,7,7,0.0,True
pg3_3,89,8,8,8,0.0,True
pg3_3,89,9,9,9,0.0,True
pg3_3,90,0,0,0,0.0,True
pg3_3,90,1,1,1,0.0,True
pg3_3,90,2,2,2,0.0,True
pg3_3,90,3,3,3,0.0,True
pg3_3,90,4,4,4,0.0,True
pg3_3,90,5,5,5,0.0,True
pg3_3,90,6,6,6,0.5,True
pg3_3,90,7,7,7,0.0,True
pg3_3,90,8,8,8,0.0,True
pg3_3,90,9,9,9,0.0,True
pg3_3,91,0,0,0,0.0,True
pg3_3,91,1,1,1,0.0,True
pg3_3,91,2,2,2,0.0,True
pg3_3,91,3,3,3,0.0,True
pg3_3,91,4,4,4,0.0,True
pg3_3,91,5,5,5,0.0,True
pg3_3,91,6,6,6,0.5,True
pg3_3,91,7,7,7,0.0,True
pg3_3,91,8,8,8,0.0,True
pg3_3,91,9,9,9,0.0,True
pg3_3,92,0,0,0,0.0,True
pg3_3,92,1,1,1,0.0,True
pg3_3,92,2,2,2,0.0,True
pg3_3,92,3,3,3,0.0,True
pg3_3,92,4,4,4,0.0,True
pg3_3,92,5,5,5,0.0,True
pg3_3,92,6,6,6,0.0,True
pg3_3,92,7,7,7,0.0,True
pg3_3,92,8,8,8,0.0,True
pg3_3,92,9,9,9,0.0,True
pg3_3,93,0,0,0,0.0,True
pg3_3,93,1,1,1,0.0,True
pg3_3,93,2,2,2,0.0,True
pg3_3,93,3,3,3,0.0,True
pg3_3,93,4,4,4,0.0,True
pg3_3,93,5,5,5,0.0,True
pg3_3,93,6,6,6,0.5,True
pg3_3,93,7,7,7,0.0,True
pg3_3,93,8,8,8,0.0,True
pg3_3,93,9,9,9,0.0,True
pg3_3,94,0,0,0,0.0,True
pg3_3,94,1,1,1,0.0,True
pg3_3,94,2,2,2,0.0,True
pg3_3,94,3,3,3,0.0,True
pg3_3,94,4,4,4,0.0,True
pg3_3,94,5,5,5,0.0,True
pg3_3,94,6,6,6,0.5,True
pg3_3,94,7,7,7,0.0,True
pg3_3,94,8,8,8,0.5,True
pg3_3,94,9,9,9,0.0,True
pg3_3,95,0,0,0,0.0,True
pg3_3,95,1,1,1,0.0,True
pg3_3,95,2,2,2,0.0,True
pg3_3,95,3,3,3,0.0,True
pg3_3,95,4,4,4,0.5,True
pg3_3,95,5,5,5,0.7071067811865476,True
pg3_3,95,6,6,6,0.5,True
pg3_3,95,7,7,7,0.0,True
pg3_3,95,8,8,8,0.0,True
pg3_3,95,9,9,9,0.0,True
pg3_3,96,0,0,0,0.0,True
pg3_3,96,1,1,1,0.0,True
pg3_3,96,2,2,2,0.0,True
pg3_3,96,3,3,3,0.0,True
pg3_3,96,4,4,4,0.0,True
pg3_3,96,5,5,5,0.0,True
pg3_3,96,6,6,6,0.5,True
pg3_3,96,7,7,7,0.0,True
pg3_3,96,8,8,8,0.0,True
pg3_3,96,9,9,9,0.0,True
pg3_3,97,0,0,0,0.0,True
pg3_3,97,1,1,1,0.0,True
pg3_3,97,2,2,2,0.0,True
pg3_3,97,3,3,3,0.0,True
pg3_3,97,4,4,4,0.5,True
pg3_3,97,5,5,5,0.0,True
pg3_3,97,6,6,6,2.5,True
pg3_3,97,7,7,7,0.0,True
pg3_3,97,8,8,8,0.0,True
pg3_3,97,9,9,9,0.0,True
pg3_4,2,0,0,0,3.2015621187164243,True
pg3_4,2,1,1,1,3.2015621187164243,True
pg3_4,2,2,2,2,5.408326913195984,True
pg3_4,2,3,3,3,5.0,True
pg3_4,2,4,4,4,5.1478150704935,True
pg3_4,2,5,5,5,6.670832032063167,True
pg3_4,2,6,6,6,3.605551275463989,True
pg3_4,2,7,7,7,4.031128874149275,True
pg3_4,2,8,8,8,5.5901699437494745,True
pg3_4,2,9,9,9,6.800735254367722,True
pg3_4,3,0,0,0,0.0,True
pg3_4,3,1,1,1,0.0,True
pg3_4,3,2,2,2,0.5,True
pg3_4,3,3,3,3,0.0,True
pg3_4,3,4,4,4,0.0,True
pg3_4,3,5,5,5,0.0,True
pg3_4,3,6,6,6,0.0,True
pg3_4,3,7,7,7,0.5,True
pg3_4,3,8,8,8,0.7071067811865476,True
pg3_4,3,9,9,9,0.0,True
pg3_4,4,0,0,0,0.0,True
pg3_4,4,1,1,1,0.0,True
pg3_4,4,2,2,2,0.5,True
pg3_4,4,3,3,3,0.0,True
pg3_4,4,4,4,4,0.0,True
pg3_4,4,5,5,5,0.0,True
pg3_4,4,6,6,6,0.0,True
pg3_4,4,7,7,7,0.0,True
pg3_4,4,8,8,8,0.5,True
pg3_4,4,9,9,9,0.0,True
pg3_4,5,0,0,0,0.0,True
pg3_4,5,1,1,1,0.0,True
pg3_4,5,2,2,2,0.5,True
pg3_4,5,3,3,3,0.0,True
pg3_4,5,4,4,4,0.0,True
pg3_4,5,5,5,5,0.0,True
pg3_4,5,6,6,6,0.5,True
pg3_4,5,7,7,7,0.0,True
pg3_4,5,8,8,8,0.7071067811865476,True
pg3_4,5,9,9,9,0.0,True
pg3_4,6,0,0,0,0.0,True
pg3_4,6,1,1,1,0.0,True
pg3_4,6,2,2,2,0.0,True
pg3_4,6,3,3,3,0.0,True
pg3_4,6,4,4,4,0.0,True
pg3_4,6,5,5,5,0.0,True
pg3_4,6,6,6,6,0.5,True
pg3_4,6,7,7,7,0.5,True
pg3_4,6,8,8,8,0.0,True
pg3_4,6,9,9,9,0.0,True
pg3_4,7,0,0,0,0.0,True
pg3_4,7,1,1,1,0.0,True
pg3_4,7,2,2,2,0.0,True
pg3_4,7,3,3,3,0.0,True
pg3_4,7,4,4,4,0.0,True
pg3_4,7,5,5,5,0.0,True
pg3_4,7,6,6,6,0.0,True
pg3_4,7,7,7,7,0.5,True
pg3_4,7,8,8,8,0.0,True
pg3_4,7,9,9,9,0.0,True
pg3_4,8,0,0,0,0.0,True
pg3_4,8,1,1,1,0.0,True
pg3_4,8,2,2,2,0.0,True
pg3_4,8,3,3,3,0.0,True
pg3_4,8,4,4,4,0.0,True
pg3_4,8,5,5,5,0.0,True
pg3_4,8,6,6,6,0.0,True
pg3_4,8,7,7,7,0.0,True
pg3_4,8,8,8,8,0.0,True
pg3_4,8,9,9,9,0.0,True
pg3_4,9,0,0,0,0.0,True
pg3_4,9,1,1,1,0.0,True
pg3_4,9,2,2,2,0.0,True
pg3_4,9,3,3,3,0.0,True
pg3_4,9,4,4,4,0.0,True
pg3_4,9,5,5,5,0.0,True
pg3_4,9,6,6,6,0.0,True
pg3_4,9,7,7,7,0.5,True
pg3_4,9,8,8,8,0.0,True
pg3_4,9,9,9,9,0.0,True
pg3_4,10,0,0,0,0.0,True
pg3_4,10,1,1,1,0.0,True
pg3_4,10,2,2,2,0.0,True
pg3_4,10,3,3,3,0.0,True
pg3_4,10,4,4,4,0.0,True
pg3_4,10,5,5,5,0.0,True
pg3_4,10,6,6,6,0.0,True
pg3_4,10,7,7,7,0.5,True
pg3_4,10,8,8,8,0.0,True
pg3_4,10,9,9,9,0.5,True
pg3_4,11,0,0,0,0.0,True
pg3_4,11,1,1,1,0.0,True
pg3_4,11,2,2,2,0.0,True
pg3_4,11,3,3,3,0.0,True
pg3_4,11,4,4,4,0.0,True
pg3_4,11,5,5,5,0.0,True
pg3_4,11,6,6,6,0.5,True
pg3_4,11,7,7,7,0.0,True
pg3_4,11,8,8,8,0.0,True
pg3_4,11,9,9,9,0.0,True
pg3_4,12,0,0,0,0.0,True
pg3_4,12,1,1,1,1.5,True
pg3_4,12,2,2,2,0.0,True
pg3_4,12,3,3,3,0.0,True
pg3_4,12,4,4,4,0.0,True
pg3_4,12,5,5,5,0.0,True
pg3_4,12,6,6,6,0.5,True
pg3_4,12,7,7,7,0.0,True
pg3_4,12,8,8,8,0.0,True
pg3_4,12,9,9,9,0.0,True
pg3_4,13,0,0,0,0.0,True
pg3_4,13,1,1,1,1.118033988749895,True
pg3_4,13,2,2,2,0.0,True
pg3_4,13,3,3,3,0.0,True
pg3_4,13,4,4,4,0.0,True
pg3_4,13,5,5,5,0.0,True
pg3_4,13,6,6,6,0.0,True
pg3_4,13,7,7,7,0.0,True
pg3_4,13,8,8,8,0.0,True
pg3_4,13,9,9,9,0.0,True
pg3_4,14,0,0,0,0.0,True
pg3_4,14,1,1,1,1.0,True
pg3_4,14,2,2,2,0.0,True
pg3_4,14,3,3,3,0.0,True
pg3_4,14,4,4,4,0.0,True
pg3_4,14,5,5,5,0.0,True
pg3_4,14,6,6,6,0.0,True
pg3_4,14,7,7,7,0.0,True
pg3_4,14,8,8,8,0.0,True
pg3_4,14,9,9,9,0.0,True
pg3_4,15,0,0,0,0.0,True
pg3_4,15,1,1,1,0.0,True
pg3_4,15,2,2,2,0.0,True
pg3_4,15,3,3,3,0.0,True
pg3_4,15,4,4,4,0.0,True
pg3_4,15,5,5,5,0.0,True
pg3_4,15,6,6,6,0.0,True
pg3_4,15,7,7,7,0.0,True
pg3_4,15,8,8,8,0.0,True
pg3_4,15,9,9,9,0.0,True
pg3_4,16,0,0,0,0.0,True
pg3_4,16,1,1,1,1.4142135623730951,True
pg3_4,16,2,2,2,0.0,True
pg3_4,16,3,3,3,0.0,True
pg3_4,16,4,4,4,1.5811388300841898,True
pg3_4,16,5,5,5,0.0,True
pg3_4,16,6,6,6,0.0,True
pg3_4,16,7,7,7,1.0,True
pg3_4,16,8,8,8,0.0,True
pg3_4,16,9,9,9,0.0,True
pg3_4,17,0,0,0,0.0,True
pg3_4,17,1,1,1,0.0,True
pg3_4,17,2,2,2,0.0,True
pg3_4,17,3,3,3,0.0,True
